[001] train 0.675 | val 0.208
[002] train 0.238 | val 0.227
[003] train 0.152 | val 0.119
[004] train 0.062 | val 0.184
[005] train 0.089 | val 0.281
[006] train 0.157 | val 0.131
[007] train 0.210 | val 0.339
[008] train 0.138 | val 0.273
[009] train 0.037 | val 0.202
[010] train 0.049 | val 0.425
[011] train 0.056 | val 0.323
[012] train 0.052 | val 0.281
[013] train 0.097 | val 0.203
[014] train 0.043 | val 0.359
[015] train 0.046 | val 0.268
[016] train 0.035 | val 0.169
[017] train 0.052 | val 0.574
[018] train 0.058 | val 0.224
[019] train 0.022 | val 0.303
[020] train 0.008 | val 0.350
[021] train 0.006 | val 0.634
[022] train 0.072 | val 0.287
[023] train 0.070 | val 0.419
[024] train 0.038 | val 0.253
[025] train 0.011 | val 0.292
[026] train 0.163 | val 0.435
[027] train 0.104 | val 0.574
[028] train 0.037 | val 0.258
[029] train 0.038 | val 0.244
[030] train 0.055 | val 0.209
[031] train 0.019 | val 0.427
[032] train 0.022 | val 0.555
[033] train 0.151 | val 0.319
[034] train 0.021 | val 0.462
[035] train 0.026 | val 0.342
[036] train 0.026 | val 0.183
[037] train 0.018 | val 0.340
[038] train 0.054 | val 0.344
[039] train 0.022 | val 0.382
[040] train 0.039 | val 0.238
[041] train 0.042 | val 0.319
[042] train 0.015 | val 0.274
[043] train 0.028 | val 0.159
[044] train 0.061 | val 0.470
[045] train 0.092 | val 0.368
[046] train 0.017 | val 0.191
[047] train 0.009 | val 0.228
[048] train 0.026 | val 0.416
[049] train 0.051 | val 0.326
[050] train 0.033 | val 0.697
[051] train 0.036 | val 0.439
[052] train 0.033 | val 0.570
[053] train 0.023 | val 0.332
[054] train 0.016 | val 0.282
[055] train 0.014 | val 0.487
[056] train 0.053 | val 0.596
[057] train 0.003 | val 0.457
[058] train 0.000 | val 0.508
[059] train 0.002 | val 0.473
[060] train 0.066 | val 0.712
Saved D:\PSPS\output_policy_A_k4_3od_x0.8\policy_model.pt
Elapsed: 181.340 sec
