gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,2,315.954,E11;E4,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed7\g001_i000,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed7\g001_i000\tripinfo.xml
1,1,1,280.385,E27,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed7\g001_i001,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed7\g001_i001\tripinfo.xml
1,2,3,319.711,E31;E38;E8,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed7\g001_i002,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed7\g001_i002\tripinfo.xml
1,3,0,315.812,,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed7\g001_i003,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed7\g001_i003\tripinfo.xml
1,4,0,315.812,,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed7\g001_i004,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed7\g001_i004\tripinfo.xml
1,5,4,291.118,E11;E21;E3;E37,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed7\g001_i005,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed7\g001_i005\tripinfo.xml
1,6,0,315.812,,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed7\g001_i006,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed7\g001_i006\tripinfo.xml
1,7,2,308.402,E25;E41,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed7\g001_i007,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed7\g001_i007\tripinfo.xml
1,8,4,271.677,E11;E19;E21;E5,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed7\g001_i008,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed7\g001_i008\tripinfo.xml
1,9,0,315.812,,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed7\g001_i009,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed7\g001_i009\tripinfo.xml
1,10,4,264.894,E1;E27;E33;E6,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed7\g001_i010,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed7\g001_i010\tripinfo.xml
1,11,1,303.74,E7,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed7\g001_i011,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed7\g001_i011\tripinfo.xml
