[001] train 0.837 | val 1.054
[002] train 0.581 | val 0.760
[003] train 0.676 | val 0.825
[004] train 0.573 | val 0.866
[005] train 0.439 | val 0.903
[006] train 0.428 | val 0.874
[007] train 0.376 | val 1.024
[008] train 0.439 | val 0.901
[009] train 0.366 | val 1.058
[010] train 0.443 | val 1.809
[011] train 0.430 | val 0.932
[012] train 0.415 | val 1.109
[013] train 0.388 | val 1.199
[014] train 0.384 | val 1.285
[015] train 0.403 | val 0.895
[016] train 0.352 | val 1.111
[017] train 0.350 | val 1.269
[018] train 0.287 | val 1.380
[019] train 0.325 | val 1.132
[020] train 0.277 | val 1.158
[021] train 0.382 | val 1.154
[022] train 0.444 | val 1.179
[023] train 0.436 | val 1.172
[024] train 0.330 | val 0.956
[025] train 0.385 | val 1.162
[026] train 0.326 | val 1.077
[027] train 0.333 | val 1.229
[028] train 0.298 | val 1.234
[029] train 0.198 | val 1.740
[030] train 0.254 | val 1.517
[031] train 0.237 | val 2.129
[032] train 0.364 | val 0.807
[033] train 0.414 | val 1.167
[034] train 0.259 | val 1.494
[035] train 0.293 | val 1.325
[036] train 0.297 | val 1.380
[037] train 0.242 | val 1.333
[038] train 0.333 | val 1.166
[039] train 0.276 | val 1.176
[040] train 0.234 | val 1.195
[041] train 0.207 | val 2.218
[042] train 0.221 | val 1.549
[043] train 0.208 | val 1.336
[044] train 0.188 | val 1.139
[045] train 0.185 | val 1.928
[046] train 0.204 | val 1.712
[047] train 0.317 | val 0.915
[048] train 0.262 | val 1.053
[049] train 0.227 | val 1.444
[050] train 0.285 | val 0.965
[051] train 0.224 | val 1.067
[052] train 0.180 | val 1.326
[053] train 0.244 | val 0.874
[054] train 0.224 | val 1.510
[055] train 0.132 | val 1.322
[056] train 0.208 | val 1.148
[057] train 0.119 | val 1.412
[058] train 0.106 | val 1.335
[059] train 0.116 | val 1.274
[060] train 0.194 | val 1.252
Saved D:\PSPS\output_policy_D_k9_2od_x0.8\policy_model.pt
Elapsed: 775.708 sec
