1,499.921000
2,499.921000
3,486.588000
4,486.588000
5,486.588000
6,486.588000
7,486.588000
8,486.588000
9,486.588000
10,486.588000
11,486.588000
12,486.588000
13,486.588000
14,486.588000
15,486.588000
