gen,best_pred,mean_pred
1,-291.338920,-303.190663
2,-287.209858,-301.831526
3,-278.376125,-300.311947
4,-278.376125,-297.950156
5,-278.376125,-295.555811
6,-278.376125,-298.087513
7,-278.376125,-295.041744
8,-278.376125,-297.751680
9,-278.044581,-298.178906
10,-278.044581,-297.783532
11,-278.044581,-293.978579
12,-278.044581,-295.626263
13,-278.044581,-296.225957
14,-278.044581,-295.811049
15,-278.044581,-299.313779
16,-278.044581,-297.989843
17,-278.044581,-296.772553
18,-278.044581,-297.946993
19,-278.044581,-299.316038
20,-278.044581,-297.158440
21,-278.044581,-296.612696
22,-278.044581,-294.628645
23,-278.044581,-297.838796
24,-278.044581,-298.134241
25,-278.044581,-298.147154
26,-278.044581,-297.062514
27,-278.044581,-296.887702
28,-278.044581,-296.065710
29,-278.044581,-295.713917
30,-278.044581,-293.861390
31,-278.044581,-298.197524
32,-278.044581,-297.936580
33,-278.044581,-299.633559
34,-278.044581,-298.306374
35,-278.044581,-297.066129
36,-278.044581,-293.489791
37,-278.044581,-295.618369
38,-278.044581,-296.959359
39,-278.044581,-301.676654
40,-278.044581,-299.772245
41,-278.044581,-296.404844
42,-278.044581,-295.501374
43,-278.044581,-294.313191
44,-278.044581,-296.706103
45,-278.044581,-296.554990
46,-278.044581,-295.692971
47,-278.044581,-298.278936
48,-277.957171,-297.037946
49,-277.957171,-296.181304
50,-277.957171,-299.412686
51,-277.957171,-300.803503
52,-277.957171,-298.604053
53,-277.957171,-297.551437
54,-277.957171,-296.462894
55,-277.957171,-296.947516
56,-277.957171,-296.459073
57,-277.957171,-290.743493
58,-277.957171,-294.055104
59,-277.658322,-296.342369
60,-277.658322,-297.029221
61,-277.658322,-297.805512
62,-277.658322,-295.222586
63,-277.658322,-295.444264
64,-277.658322,-297.046151
65,-277.658322,-298.009391
66,-262.947727,-297.081178
67,-262.947727,-299.083741
68,-262.947727,-297.254407
69,-262.947727,-296.840870
70,-262.947727,-298.162003
71,-262.947727,-299.025586
72,-262.947727,-298.704928
73,-262.947727,-295.761218
74,-262.947727,-295.170070
75,-262.947727,-295.989897
76,-262.947727,-293.227018
77,-262.947727,-293.625221
78,-262.947727,-297.308209
79,-262.947727,-293.906872
80,-262.947727,-293.316519
81,-262.947727,-295.138868
82,-262.947727,-296.445123
83,-262.947727,-41666949.577177
84,-262.947727,-295.857179
85,-262.947727,-295.471306
86,-262.947727,-298.683955
87,-262.947727,-296.457304
88,-262.947727,-298.485362
89,-262.947727,-298.925839
90,-262.947727,-295.936930
91,-262.947727,-296.168694
92,-262.947727,-293.535392
93,-262.947727,-295.561488
94,-262.947727,-297.763941
95,-262.947727,-295.275171
96,-262.947727,-295.219384
97,-262.947727,-294.911602
98,-262.947727,-295.816586
99,-262.947727,-296.257432
100,-262.947727,-298.775138
101,-262.947727,-296.910436
102,-262.947727,-299.160203
103,-262.947727,-298.776338
104,-262.947727,-297.021998
105,-262.947727,-294.604743
106,-262.947727,-299.578984
107,-262.947727,-297.090867
108,-262.947727,-294.578679
109,-262.947727,-295.499558
110,-262.947727,-295.417371
111,-262.947727,-295.349706
112,-262.947727,-300.065088
113,-262.947727,-299.354070
114,-262.947727,-298.329836
115,-262.947727,-296.801595
116,-262.947727,-295.237140
117,-262.947727,-297.062377
118,-262.947727,-294.486709
119,-262.947727,-298.917063
120,-262.947727,-297.225790
121,-262.947727,-296.903462
122,-262.947727,-297.438667
123,-262.947727,-294.927336
124,-262.947727,-296.076651
125,-262.947727,-299.043730
126,-262.947727,-295.165593
127,-262.947727,-292.677186
128,-262.947727,-295.443729
129,-262.947727,-296.335107
130,-262.947727,-41666953.116007
131,-262.947727,-300.588580
132,-262.947727,-297.949322
133,-262.947727,-297.807756
134,-262.947727,-298.382977
135,-262.947727,-295.414740
136,-262.947727,-293.170523
137,-262.947727,-294.258355
138,-262.947727,-295.552364
139,-262.947727,-295.357969
140,-262.947727,-294.167168
141,-262.947727,-296.308725
142,-262.947727,-298.558879
143,-262.947727,-298.215257
144,-262.947727,-296.641213
145,-262.947727,-297.010242
146,-262.947727,-296.181761
147,-262.947727,-294.367512
148,-262.947727,-297.109056
149,-262.947727,-298.001629
150,-262.947727,-295.034570
151,-262.947727,-294.082030
152,-262.947727,-297.005098
153,-262.947727,-298.112772
154,-262.947727,-298.236789
155,-262.947727,-297.831239
156,-262.947727,-297.448603
157,-262.947727,-296.447609
158,-262.947727,-297.421687
159,-262.947727,-298.213837
160,-262.947727,-294.290171
161,-262.947727,-297.542316
162,-262.947727,-297.308726
163,-262.947727,-297.590646
164,-262.947727,-297.893811
165,-262.947727,-296.971543
166,-262.947727,-298.166659
167,-262.947727,-296.582916
168,-262.947727,-298.792419
169,-262.947727,-296.868534
170,-262.947727,-299.389498
171,-262.947727,-296.519272
172,-262.947727,-296.373640
173,-262.947727,-300.386528
174,-262.947727,-296.392980
175,-262.947727,-294.914066
176,-262.947727,-295.182227
177,-262.947727,-298.920089
178,-262.947727,-300.329716
179,-262.947727,-297.446310
180,-262.947727,-297.819505
181,-262.947727,-300.330397
182,-262.947727,-296.939593
183,-262.947727,-298.284251
184,-262.947727,-295.306500
185,-262.947727,-294.445655
186,-262.947727,-294.627713
187,-262.947727,-296.478588
188,-262.947727,-296.885740
189,-262.947727,-296.550529
190,-262.947727,-298.984573
191,-262.947727,-300.014932
192,-262.947727,-299.736707
193,-262.947727,-301.168679
194,-262.947727,-293.759532
195,-262.947727,-296.762960
196,-262.947727,-297.985089
197,-262.947727,-299.046678
198,-262.947727,-300.992160
199,-262.947727,-298.551031
200,-262.947727,-298.274385
