eval,k,score,accepted,best_score,temp,closed_edges,run_dir
0,3,538.849000,1,538.849000,5.0000,"-E29,E47,E56",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0000
2,3,538.631500,1,538.631500,5.0000,"-E29,E56,E62",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0001
3,2,538.631500,1,538.631500,4.9554,"E56,E62",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0002
4,1,538.631500,1,538.631500,4.9111,E62,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0003
5,2,514.835000,1,514.835000,4.8673,"-E58,E62",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0004
6,3,514.835000,1,514.835000,4.7808,"-E58,E49,E62",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0005
7,3,494.202000,1,494.202000,4.6958,"-E58,E62,E7",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0006
8,3,514.835000,0,494.202000,4.6539,"-E50,-E58,E62",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0007
9,2,494.202000,1,494.202000,4.6124,"-E58,E7",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0008
10,2,489.400500,1,489.400500,4.5712,"-E20,E7",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0009
11,1,489.400500,1,489.400500,4.5304,E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0010
12,1,518.907000,0,489.400500,4.4900,-E14,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0011
13,2,490.477500,1,489.400500,4.4499,"E26,E7",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0012
14,1,538.179000,0,489.400500,4.4102,E26,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0013
15,2,493.025500,1,489.400500,4.3708,"E16,E7",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0014
16,3,493.025500,1,489.400500,4.3318,"-E46,E16,E7",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0015
17,3,541.375000,0,489.400500,4.2931,"-E46,E16,E29",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0016
18,4,493.025500,1,489.400500,4.2548,"-E46,E16,E43,E7",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0017
19,5,493.665000,1,489.400500,4.2168,"-E46,E16,E43,E57,E7",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0018
20,3,494.470000,0,489.400500,4.1419,"-E46,E43,E7",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0019
21,4,518.866000,0,489.400500,4.1049,"-E46,-E64,E43,E7",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0020
22,4,515.609000,0,489.400500,4.0683,"E16,E43,E51,E7",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0021
23,4,527.675500,0,489.400500,4.0319,"-E46,E16,E7,E9",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0022
24,4,527.507500,0,489.400500,3.9960,"-E46,E16,E39,E43",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0023
25,4,497.802000,1,489.400500,3.9603,"-E46,E26,E43,E7",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0024
26,5,497.018500,1,489.400500,3.9249,"-E46,E26,E27,E43,E7",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0025
27,5,526.110500,0,489.400500,3.8899,"-E16,-E46,E26,E27,E43",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0026
28,5,544.307500,0,489.400500,3.8552,"-E46,E21,E26,E27,E43",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0027
29,5,493.336000,1,489.400500,3.8208,"-E46,E27,E43,E46,E7",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0028
30,5,532.607500,0,489.400500,3.7867,"E10,E27,E43,E46,E7",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0029
31,4,504.161000,1,489.400500,3.7529,"-E46,E27,E43,E46",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0030
32,4,504.161000,1,489.400500,3.7194,"-E46,E25,E27,E46",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0031
33,3,504.161000,1,489.400500,3.6862,"-E46,E25,E46",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed3\e0032
