instance_id,mode,seed,sol_id,att_default,sumo_seed,att
A_k4_3od_x1.2,both,5,S0021,314.36333333333334,201,318.07166666666666
A_k4_3od_x1.2,both,5,S0021,314.36333333333334,202,274.93083333333334
A_k4_3od_x1.2,both,5,S0021,314.36333333333334,203,316.92833333333334
A_k4_3od_x1.2,both,5,S0021,314.36333333333334,204,321.405
A_k4_3od_x1.2,both,5,S0021,314.36333333333334,205,306.9766666666667
A_k4_3od_x1.2,both,6,S0001,317.7816666666667,201,329.7625
A_k4_3od_x1.2,both,6,S0001,317.7816666666667,202,328.4875
A_k4_3od_x1.2,both,6,S0001,317.7816666666667,203,346.9916666666667
A_k4_3od_x1.2,both,6,S0001,317.7816666666667,204,295.22833333333335
A_k4_3od_x1.2,both,6,S0001,317.7816666666667,205,324.4433333333333
A_k4_3od_x1.2,both,7,S0019,316.49333333333334,201,337.9425
A_k4_3od_x1.2,both,7,S0019,316.49333333333334,202,339.3475
A_k4_3od_x1.2,both,7,S0019,316.49333333333334,203,340.22583333333336
A_k4_3od_x1.2,both,7,S0019,316.49333333333334,204,326.11
A_k4_3od_x1.2,both,7,S0019,316.49333333333334,205,345.29
A_k4_3od_x1.2,both,8,S0018,315.73,201,328.20166666666665
A_k4_3od_x1.2,both,8,S0018,315.73,202,349.72583333333336
A_k4_3od_x1.2,both,8,S0018,315.73,203,344.605
A_k4_3od_x1.2,both,8,S0018,315.73,204,312.66333333333336
A_k4_3od_x1.2,both,8,S0018,315.73,205,359.0808333333333
A_k4_3od_x1.2,both,9,S0023,295.2025,201,343.795
A_k4_3od_x1.2,both,9,S0023,295.2025,202,309.16083333333336
A_k4_3od_x1.2,both,9,S0023,295.2025,203,318.50333333333333
A_k4_3od_x1.2,both,9,S0023,295.2025,204,306.06166666666667
A_k4_3od_x1.2,both,9,S0023,295.2025,205,312.775
A_k4_3od_x1.2,init,0,S0002,299.8425,201,296.67333333333335
A_k4_3od_x1.2,init,0,S0002,299.8425,202,325.56
A_k4_3od_x1.2,init,0,S0002,299.8425,203,313.09
A_k4_3od_x1.2,init,0,S0002,299.8425,204,327.0466666666667
A_k4_3od_x1.2,init,0,S0002,299.8425,205,285.41
A_k4_3od_x1.2,init,1,S0005,300.69,201,360.1933333333333
A_k4_3od_x1.2,init,1,S0005,300.69,202,344.34833333333336
A_k4_3od_x1.2,init,1,S0005,300.69,203,373.69916666666666
A_k4_3od_x1.2,init,1,S0005,300.69,204,317.825
A_k4_3od_x1.2,init,1,S0005,300.69,205,319.09583333333336
A_k4_3od_x1.2,init,2,S0023,295.2025,201,343.795
A_k4_3od_x1.2,init,2,S0023,295.2025,202,309.16083333333336
A_k4_3od_x1.2,init,2,S0023,295.2025,203,318.50333333333333
A_k4_3od_x1.2,init,2,S0023,295.2025,204,306.06166666666667
A_k4_3od_x1.2,init,2,S0023,295.2025,205,312.775
A_k4_3od_x1.2,init,3,S0007,317.1725,201,333.5875
A_k4_3od_x1.2,init,3,S0007,317.1725,202,362.935
A_k4_3od_x1.2,init,3,S0007,317.1725,203,339.1625
A_k4_3od_x1.2,init,3,S0007,317.1725,204,378.51666666666665
A_k4_3od_x1.2,init,3,S0007,317.1725,205,315.615
A_k4_3od_x1.2,init,4,S0013,305.7625,201,334.63416666666666
A_k4_3od_x1.2,init,4,S0013,305.7625,202,319.8525
A_k4_3od_x1.2,init,4,S0013,305.7625,203,338.3491666666667
A_k4_3od_x1.2,init,4,S0013,305.7625,204,321.905
A_k4_3od_x1.2,init,4,S0013,305.7625,205,324.985
A_k4_3od_x1.2,init,5,S0014,305.1666666666667,201,315.3958333333333
A_k4_3od_x1.2,init,5,S0014,305.1666666666667,202,340.94083333333333
A_k4_3od_x1.2,init,5,S0014,305.1666666666667,203,322.29083333333335
A_k4_3od_x1.2,init,5,S0014,305.1666666666667,204,354.04833333333335
A_k4_3od_x1.2,init,5,S0014,305.1666666666667,205,310.23
A_k4_3od_x1.2,init,6,S0026,300.4433333333333,201,334.14
A_k4_3od_x1.2,init,6,S0026,300.4433333333333,202,331.5783333333333
A_k4_3od_x1.2,init,6,S0026,300.4433333333333,203,335.37
A_k4_3od_x1.2,init,6,S0026,300.4433333333333,204,332.7675
A_k4_3od_x1.2,init,6,S0026,300.4433333333333,205,326.5316666666667
A_k4_3od_x1.2,init,7,S0015,306.03,201,324.3375
A_k4_3od_x1.2,init,7,S0015,306.03,202,345.1383333333333
A_k4_3od_x1.2,init,7,S0015,306.03,203,349.30583333333334
A_k4_3od_x1.2,init,7,S0015,306.03,204,329.4683333333333
A_k4_3od_x1.2,init,7,S0015,306.03,205,319.1625
A_k4_3od_x1.2,init,8,S0028,323.9658333333333,201,373.325
A_k4_3od_x1.2,init,8,S0028,323.9658333333333,202,343.3833333333333
A_k4_3od_x1.2,init,8,S0028,323.9658333333333,203,339.0833333333333
A_k4_3od_x1.2,init,8,S0028,323.9658333333333,204,323.4375
A_k4_3od_x1.2,init,8,S0028,323.9658333333333,205,344.66
A_k4_3od_x1.2,init,9,S0017,308.61833333333334,201,338.7366666666667
A_k4_3od_x1.2,init,9,S0017,308.61833333333334,202,343.38166666666666
A_k4_3od_x1.2,init,9,S0017,308.61833333333334,203,330.5325
A_k4_3od_x1.2,init,9,S0017,308.61833333333334,204,320.9775
A_k4_3od_x1.2,init,9,S0017,308.61833333333334,205,312.0975
A_k4_3od_x1.2,mutation,0,S0008,315.00916666666666,201,306.305
A_k4_3od_x1.2,mutation,0,S0008,315.00916666666666,202,316.67333333333335
A_k4_3od_x1.2,mutation,0,S0008,315.00916666666666,203,311.6191666666667
A_k4_3od_x1.2,mutation,0,S0008,315.00916666666666,204,316.9483333333333
A_k4_3od_x1.2,mutation,0,S0008,315.00916666666666,205,289.885
A_k4_3od_x1.2,mutation,1,S0014,305.1666666666667,201,315.3958333333333
A_k4_3od_x1.2,mutation,1,S0014,305.1666666666667,202,340.94083333333333
A_k4_3od_x1.2,mutation,1,S0014,305.1666666666667,203,322.29083333333335
A_k4_3od_x1.2,mutation,1,S0014,305.1666666666667,204,354.04833333333335
A_k4_3od_x1.2,mutation,1,S0014,305.1666666666667,205,310.23
A_k4_3od_x1.2,mutation,2,S0024,296.7075,201,315.6983333333333
A_k4_3od_x1.2,mutation,2,S0024,296.7075,202,303.8408333333333
A_k4_3od_x1.2,mutation,2,S0024,296.7075,203,309.85
A_k4_3od_x1.2,mutation,2,S0024,296.7075,204,300.80833333333334
A_k4_3od_x1.2,mutation,2,S0024,296.7075,205,300.45916666666665
A_k4_3od_x1.2,mutation,3,S0020,293.535,201,334.11583333333334
A_k4_3od_x1.2,mutation,3,S0020,293.535,202,319.61083333333335
A_k4_3od_x1.2,mutation,3,S0020,293.535,203,340.8383333333333
A_k4_3od_x1.2,mutation,3,S0020,293.535,204,337.5075
A_k4_3od_x1.2,mutation,3,S0020,293.535,205,321.19666666666666
A_k4_3od_x1.2,mutation,4,S0012,303.1533333333333,201,372.2266666666667
A_k4_3od_x1.2,mutation,4,S0012,303.1533333333333,202,309.4291666666667
A_k4_3od_x1.2,mutation,4,S0012,303.1533333333333,203,318.42583333333334
A_k4_3od_x1.2,mutation,4,S0012,303.1533333333333,204,319.95
A_k4_3od_x1.2,mutation,4,S0012,303.1533333333333,205,317.39416666666665
A_k4_3od_x1.2,mutation,5,S0016,294.6975,201,357.4241666666667
A_k4_3od_x1.2,mutation,5,S0016,294.6975,202,351.175
A_k4_3od_x1.2,mutation,5,S0016,294.6975,203,343.0391666666667
A_k4_3od_x1.2,mutation,5,S0016,294.6975,204,338.9941666666667
A_k4_3od_x1.2,mutation,5,S0016,294.6975,205,353.32416666666666
A_k4_3od_x1.2,mutation,6,S0029,317.0433333333333,201,362.3016666666667
A_k4_3od_x1.2,mutation,6,S0029,317.0433333333333,202,384.22583333333336
A_k4_3od_x1.2,mutation,6,S0029,317.0433333333333,203,381.3125
A_k4_3od_x1.2,mutation,6,S0029,317.0433333333333,204,327.0933333333333
A_k4_3od_x1.2,mutation,6,S0029,317.0433333333333,205,334.525
A_k4_3od_x1.2,mutation,7,S0003,306.48583333333335,201,357.3441666666667
A_k4_3od_x1.2,mutation,7,S0003,306.48583333333335,202,349.7375
A_k4_3od_x1.2,mutation,7,S0003,306.48583333333335,203,329.55583333333334
A_k4_3od_x1.2,mutation,7,S0003,306.48583333333335,204,361.78333333333336
A_k4_3od_x1.2,mutation,7,S0003,306.48583333333335,205,340.53833333333336
A_k4_3od_x1.2,mutation,8,S0000,302.95166666666665,201,341.05833333333334
A_k4_3od_x1.2,mutation,8,S0000,302.95166666666665,202,313.9841666666667
A_k4_3od_x1.2,mutation,8,S0000,302.95166666666665,203,337.7725
A_k4_3od_x1.2,mutation,8,S0000,302.95166666666665,204,304.08416666666665
A_k4_3od_x1.2,mutation,8,S0000,302.95166666666665,205,319.7841666666667
A_k4_3od_x1.2,mutation,9,S0024,296.7075,201,315.6983333333333
A_k4_3od_x1.2,mutation,9,S0024,296.7075,202,303.8408333333333
A_k4_3od_x1.2,mutation,9,S0024,296.7075,203,309.85
A_k4_3od_x1.2,mutation,9,S0024,296.7075,204,300.80833333333334
A_k4_3od_x1.2,mutation,9,S0024,296.7075,205,300.45916666666665
A_k4_3od_x1.2,none,0,S0009,304.525,201,339.89166666666665
A_k4_3od_x1.2,none,0,S0009,304.525,202,375.01
A_k4_3od_x1.2,none,0,S0009,304.525,203,352.2525
A_k4_3od_x1.2,none,0,S0009,304.525,204,390.20916666666665
A_k4_3od_x1.2,none,0,S0009,304.525,205,337.0516666666667
A_k4_3od_x1.2,none,1,S0010,315.69916666666666,201,337.89166666666665
A_k4_3od_x1.2,none,1,S0010,315.69916666666666,202,346.31166666666667
A_k4_3od_x1.2,none,1,S0010,315.69916666666666,203,327.73083333333335
A_k4_3od_x1.2,none,1,S0010,315.69916666666666,204,326.99083333333334
A_k4_3od_x1.2,none,1,S0010,315.69916666666666,205,330.7225
A_k4_3od_x1.2,none,2,S0006,317.52666666666664,201,344.9275
A_k4_3od_x1.2,none,2,S0006,317.52666666666664,202,334.0083333333333
A_k4_3od_x1.2,none,2,S0006,317.52666666666664,203,345.31416666666667
A_k4_3od_x1.2,none,2,S0006,317.52666666666664,204,319.40416666666664
A_k4_3od_x1.2,none,2,S0006,317.52666666666664,205,358.66333333333336
A_k4_3od_x1.2,none,3,S0023,295.2025,201,343.795
A_k4_3od_x1.2,none,3,S0023,295.2025,202,309.16083333333336
A_k4_3od_x1.2,none,3,S0023,295.2025,203,318.50333333333333
A_k4_3od_x1.2,none,3,S0023,295.2025,204,306.06166666666667
A_k4_3od_x1.2,none,3,S0023,295.2025,205,312.775
A_k4_3od_x1.2,none,4,S0023,295.2025,201,343.795
A_k4_3od_x1.2,none,4,S0023,295.2025,202,309.16083333333336
A_k4_3od_x1.2,none,4,S0023,295.2025,203,318.50333333333333
A_k4_3od_x1.2,none,4,S0023,295.2025,204,306.06166666666667
A_k4_3od_x1.2,none,4,S0023,295.2025,205,312.775
A_k4_3od_x1.2,none,5,S0015,306.03,201,324.3375
A_k4_3od_x1.2,none,5,S0015,306.03,202,345.1383333333333
A_k4_3od_x1.2,none,5,S0015,306.03,203,349.30583333333334
A_k4_3od_x1.2,none,5,S0015,306.03,204,329.4683333333333
A_k4_3od_x1.2,none,5,S0015,306.03,205,319.1625
A_k4_3od_x1.2,none,6,S0025,297.1525,201,333.30583333333334
A_k4_3od_x1.2,none,6,S0025,297.1525,202,320.9725
A_k4_3od_x1.2,none,6,S0025,297.1525,203,309.81083333333333
A_k4_3od_x1.2,none,6,S0025,297.1525,204,290.61083333333335
A_k4_3od_x1.2,none,6,S0025,297.1525,205,340.3525
A_k4_3od_x1.2,none,7,S0026,300.4433333333333,201,334.14
A_k4_3od_x1.2,none,7,S0026,300.4433333333333,202,331.5783333333333
A_k4_3od_x1.2,none,7,S0026,300.4433333333333,203,335.37
A_k4_3od_x1.2,none,7,S0026,300.4433333333333,204,332.7675
A_k4_3od_x1.2,none,7,S0026,300.4433333333333,205,326.5316666666667
A_k4_3od_x1.2,none,8,S0004,312.1375,201,328.08
A_k4_3od_x1.2,none,8,S0004,312.1375,202,313.6016666666667
A_k4_3od_x1.2,none,8,S0004,312.1375,203,353.3025
A_k4_3od_x1.2,none,8,S0004,312.1375,204,318.93083333333334
A_k4_3od_x1.2,none,8,S0004,312.1375,205,334.24333333333334
A_k4_3od_x1.2,none,9,S0006,317.52666666666664,201,344.9275
A_k4_3od_x1.2,none,9,S0006,317.52666666666664,202,334.0083333333333
A_k4_3od_x1.2,none,9,S0006,317.52666666666664,203,345.31416666666667
A_k4_3od_x1.2,none,9,S0006,317.52666666666664,204,319.40416666666664
A_k4_3od_x1.2,none,9,S0006,317.52666666666664,205,358.66333333333336
