gen,best_pred,mean_pred
1,-292.542470,-304.122936
2,-283.041660,-299.334808
3,-283.041660,-301.445791
4,-280.330983,-299.077815
5,-280.330983,-299.110114
6,-280.330983,-297.135122
7,-280.330983,-297.248135
8,-280.330983,-297.431314
9,-280.330983,-298.364389
10,-280.330983,-300.278700
11,-280.330983,-301.544669
12,-280.330983,-299.695609
13,-280.330983,-298.416751
14,-280.330983,-296.069326
15,-280.330983,-295.107428
16,-280.330983,-297.292757
17,-280.330983,-296.730492
18,-280.330983,-295.519776
19,-279.641620,-298.136326
20,-279.641620,-298.321009
21,-279.641620,-297.141624
22,-279.641620,-296.978140
23,-279.641620,-300.010750
24,-279.641620,-300.130433
25,-279.641620,-296.450507
26,-279.641620,-295.311564
27,-279.641620,-298.564468
28,-279.641620,-297.249663
29,-279.641620,-296.799059
30,-279.641620,-296.621707
31,-279.641620,-298.232770
32,-279.641620,-300.356731
33,-279.641620,-296.555160
34,-279.641620,-294.641336
35,-279.641620,-300.249186
36,-279.641620,-297.930399
37,-279.641620,-296.917624
38,-279.641620,-297.508786
39,-278.965890,-296.706574
40,-278.965890,-296.716896
41,-278.965890,-298.779860
42,-278.965890,-300.484473
43,-278.965890,-301.250531
44,-278.965890,-299.756736
45,-278.965890,-298.893775
46,-278.965890,-297.848349
47,-278.965890,-296.391629
48,-278.965890,-295.412185
49,-278.965890,-297.141723
50,-278.965890,-295.938791
51,-278.965890,-299.758076
52,-278.965890,-300.757187
53,-278.965890,-300.313860
54,-278.965890,-297.756869
55,-278.965890,-297.510443
56,-278.965890,-296.036657
57,-278.965890,-295.771945
58,-278.656498,-295.489369
59,-270.216250,-294.306095
60,-270.216250,-296.922095
61,-270.216250,-293.502552
62,-270.216250,-295.320193
63,-270.216250,-298.747686
64,-270.216250,-297.773395
65,-270.216250,-297.286041
66,-270.216250,-297.513556
67,-270.216250,-297.994517
68,-270.216250,-295.341673
69,-270.216250,-295.755971
70,-270.216250,-298.772401
71,-270.216250,-296.615859
72,-270.216250,-298.216251
73,-270.216250,-299.700488
74,-270.216250,-297.442724
75,-270.216250,-298.952684
76,-270.216250,-298.088139
77,-270.216250,-300.466600
78,-270.216250,-297.371778
79,-270.216250,-297.093988
80,-270.216250,-296.827643
81,-270.216250,-300.289493
82,-270.216250,-296.400804
83,-270.216250,-297.439303
84,-270.216250,-296.995205
85,-270.216250,-298.003422
86,-270.216250,-299.393473
87,-270.216250,-298.883833
88,-270.216250,-299.419337
89,-270.216250,-299.845079
90,-270.216250,-301.402272
91,-270.216250,-298.882572
92,-270.216250,-298.666820
93,-270.216250,-298.465894
94,-270.216250,-297.414621
95,-270.216250,-296.962240
96,-270.216250,-298.790946
97,-270.216250,-296.839709
98,-270.216250,-298.663473
99,-270.216250,-300.147423
100,-270.216250,-301.449390
101,-270.216250,-299.467966
102,-270.216250,-298.434935
103,-270.216250,-297.526167
104,-270.216250,-295.886254
105,-270.216250,-296.589998
106,-270.216250,-300.198248
107,-270.216250,-300.523340
108,-270.216250,-298.222256
109,-270.216250,-297.204421
110,-270.216250,-296.522696
111,-270.216250,-296.572448
112,-270.216250,-296.071481
113,-270.216250,-297.620247
114,-270.216250,-295.650041
115,-270.216250,-294.757966
116,-270.216250,-296.700966
117,-270.216250,-297.951279
118,-270.216250,-297.760780
119,-270.216250,-300.171206
120,-270.216250,-299.126641
121,-270.216250,-299.062565
122,-270.216250,-298.224637
123,-270.216250,-296.712973
124,-270.216250,-297.447898
125,-270.216250,-296.716643
126,-270.216250,-296.597686
127,-270.216250,-298.089917
128,-270.216250,-298.836326
129,-270.216250,-297.943463
130,-270.216250,-297.363183
131,-270.216250,-296.427107
132,-270.216250,-299.632967
133,-270.216250,-298.755225
134,-270.216250,-299.530612
135,-270.216250,-299.211163
136,-270.216250,-297.396160
137,-270.216250,-296.501821
138,-270.216250,-295.010128
139,-270.216250,-296.386826
140,-270.216250,-297.323594
141,-270.216250,-298.890230
142,-270.216250,-300.232984
143,-270.216250,-298.830070
144,-270.216250,-296.165745
145,-270.216250,-293.327955
146,-270.216250,-294.241659
147,-270.216250,-296.772013
148,-270.216250,-296.325728
149,-270.216250,-297.639121
150,-270.216250,-296.980761
151,-270.216250,-297.820463
152,-270.216250,-296.142701
153,-270.216250,-296.543405
154,-270.216250,-296.128148
155,-270.216250,-297.795262
156,-270.216250,-299.789787
157,-270.216250,-299.621919
158,-270.216250,-297.460150
159,-270.216250,-296.532344
160,-270.216250,-296.684458
161,-270.216250,-296.115801
162,-270.216250,-298.829721
163,-270.216250,-297.239318
164,-270.216250,-299.239615
165,-270.216250,-298.580793
166,-270.216250,-298.944840
167,-270.216250,-295.535455
168,-270.216250,-296.942051
169,-270.216250,-298.713373
170,-270.216250,-294.244858
171,-270.216250,-295.693128
172,-270.216250,-294.427390
173,-270.216250,-296.343893
174,-270.216250,-299.841879
175,-270.216250,-298.439753
176,-270.216250,-297.462002
