instance_id,source_file,source_path,mode,n_seeds,mean_ATT,sd_ATT,median_ATT,IQR_ATT,mean_ATT_95CI_low,mean_ATT_95CI_high,mean_reduction_vs_none_%
D_k9_2od_x1.0,att_summary_by_mode.csv,D:\PSPS\runs_D_k9_2od_x1.0\analysis\tables\att_summary_by_mode.csv,init,10,727.39915,1.429334150536159,727.783,2.1403750000000628,726.54958125,728.20922875,0.0032580774717469
D_k9_2od_x1.0,att_summary_by_mode.csv,D:\PSPS\runs_D_k9_2od_x1.0\analysis\tables\att_summary_by_mode.csv,mutation,10,726.51635,1.841217065029437,726.373,2.2199999999999136,725.4304324999999,727.5809325,0.1246180265027644
D_k9_2od_x1.0,att_summary_by_mode.csv,D:\PSPS\runs_D_k9_2od_x1.0\analysis\tables\att_summary_by_mode.csv,none,10,727.4228500000002,1.5404238603203988,727.64825,1.8923749999999016,726.55766625,728.2858525,0.0
D_k9_2od_x1.2,att_summary_by_mode.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\att_summary_by_mode.csv,both,10,732.309,1.8697452416087217,732.4552083333333,2.8506250000000364,731.1572291666666,733.3711427083333,0.0830754741791361
D_k9_2od_x1.2,att_summary_by_mode.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\att_summary_by_mode.csv,init,10,732.7934166666666,1.8071236011619536,733.08375,3.355833333333294,731.754853125,733.8159697916666,0.0169812113442072
D_k9_2od_x1.2,att_summary_by_mode.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\att_summary_by_mode.csv,mutation,10,731.9158333333332,2.2433956570507285,732.5572916666667,2.2742708333333894,730.5159635416667,733.1007062499999,0.1367195017131527
D_k9_2od_x1.2,att_summary_by_mode.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\att_summary_by_mode.csv,none,10,732.9178749999999,2.509435062047375,732.6729166666667,2.701041666666697,731.5193104166667,734.4764885416666,0.0
D_k9_3od_x0.8,att_summary_by_mode.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\att_summary_by_mode.csv,both,10,493.2475625,4.56983075879868,494.359375,6.560624999999959,490.5349328125,495.917234375,0.0988636252873709
D_k9_3od_x0.8,att_summary_by_mode.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\att_summary_by_mode.csv,init,10,493.366125,4.006465562323397,493.4753125,5.058124999999961,490.8826921875001,495.733103125,0.0748502709762152
D_k9_3od_x0.8,att_summary_by_mode.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\att_summary_by_mode.csv,mutation,10,492.1171875000001,3.707996687083687,492.949375,6.1981250000000045,489.9197484375,494.2209328125,0.3278069706071077
D_k9_3od_x0.8,att_summary_by_mode.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\att_summary_by_mode.csv,none,10,493.7356875,4.237940349641325,493.6653125,4.085468750000018,491.42669375,496.2901625,0.0
D_k9_3od_x1.0,att_summary_by_mode.csv,D:\PSPS\runs_D_k9_3od_x1.0\analysis\tables\att_summary_by_mode.csv,both,10,595.3923499999999,3.8050688273085775,595.29525,3.5935000000000628,593.1605099999999,597.7069049999999,0.8934023603952926
D_k9_3od_x1.0,att_summary_by_mode.csv,D:\PSPS\runs_D_k9_3od_x1.0\analysis\tables\att_summary_by_mode.csv,init,10,596.50455,7.590052244916072,597.259,7.207249999999931,591.73883875,600.8896750000001,0.7082700557985296
D_k9_3od_x1.0,att_summary_by_mode.csv,D:\PSPS\runs_D_k9_3od_x1.0\analysis\tables\att_summary_by_mode.csv,mutation,10,599.9045,5.081064548344626,599.1995,3.040875000000028,597.0637012500001,603.06995,0.1423281577463072
D_k9_3od_x1.0,att_summary_by_mode.csv,D:\PSPS\runs_D_k9_3od_x1.0\analysis\tables\att_summary_by_mode.csv,none,10,600.75955,7.811043600960833,602.8435,12.411875000000007,596.28731125,605.226325,0.0
D_k9_3od_x1.2,att_summary_by_mode.csv,D:\PSPS\runs_D_k9_3od_x1.2\analysis\tables\att_summary_by_mode.csv,both,10,670.252875,3.967500449495104,669.7789583333333,6.3114583333333485,667.8140760416667,672.4174208333335,0.0166451744190965
D_k9_3od_x1.2,att_summary_by_mode.csv,D:\PSPS\runs_D_k9_3od_x1.2\analysis\tables\att_summary_by_mode.csv,init,10,672.4949166666668,2.346695189023298,672.3675,1.7904166666666017,671.21318125,674.10204375,-0.3178059795458581
D_k9_3od_x1.2,att_summary_by_mode.csv,D:\PSPS\runs_D_k9_3od_x1.2\analysis\tables\att_summary_by_mode.csv,mutation,10,668.2790833333332,2.2001072487186164,668.4739583333334,1.323541666666756,666.9196697916665,669.4421802083333,0.311080782114356
D_k9_3od_x1.2,att_summary_by_mode.csv,D:\PSPS\runs_D_k9_3od_x1.2\analysis\tables\att_summary_by_mode.csv,none,10,670.3644583333332,3.715332139010388,670.9239583333333,4.255312500000059,668.1642677083333,672.3740625,0.0
J_k9_6od_x0.8,att_summary_by_mode.csv,D:\PSPS\runs_J_k9_6od_x0.8\analysis\tables\att_summary_by_mode.csv,both,10,330.02599999999995,5.320012020779141,328.0108333333333,0.0962499999999977,327.6815833333333,333.6994854166666,-0.8228636019948874
J_k9_6od_x0.8,att_summary_by_mode.csv,D:\PSPS\runs_J_k9_6od_x0.8\analysis\tables\att_summary_by_mode.csv,init,10,327.42575,1.1416381079153006,328.0108333333333,0.2818750000000136,326.65308333333337,327.97325,-0.0284878525658023
J_k9_6od_x0.8,att_summary_by_mode.csv,D:\PSPS\runs_J_k9_6od_x0.8\analysis\tables\att_summary_by_mode.csv,mutation,10,328.5775,5.71155051271187,327.94666666666666,1.069583333333355,325.95924583333334,332.4410833333333,-0.3803472004765635
J_k9_6od_x0.8,att_summary_by_mode.csv,D:\PSPS\runs_J_k9_6od_x0.8\analysis\tables\att_summary_by_mode.csv,none,10,327.33250000000004,1.033647876260943,328.0108333333333,1.4227083333333326,326.7056666666666,327.8980833333333,0.0
J_k9_6od_x1.0,att_summary_by_mode.csv,D:\PSPS\runs_J_k9_6od_x1.0\analysis\tables\att_summary_by_mode.csv,both,10,361.3008666666666,16.809869320516423,366.2073333333333,13.799333333333324,350.8145183333333,370.0196666666667,0.6311406351561027
J_k9_6od_x1.0,att_summary_by_mode.csv,D:\PSPS\runs_J_k9_6od_x1.0\analysis\tables\att_summary_by_mode.csv,init,10,356.4134,18.70667201354164,358.73833333333334,29.85033333333331,345.21424500000006,366.7206249999999,1.975344407294908
J_k9_6od_x1.0,att_summary_by_mode.csv,D:\PSPS\runs_J_k9_6od_x1.0\analysis\tables\att_summary_by_mode.csv,mutation,10,371.7112666666666,6.436104660812951,373.832,1.497000000000014,367.6964,375.1146633333333,-2.2320398024545502
J_k9_6od_x1.0,att_summary_by_mode.csv,D:\PSPS\runs_J_k9_6od_x1.0\analysis\tables\att_summary_by_mode.csv,none,10,363.59566666666666,12.925048840560104,364.058,15.41833333333335,355.9324,370.6706,0.0
J_k9_6od_x1.2,att_summary_by_mode.csv,D:\PSPS\runs_J_k9_6od_x1.2\analysis\tables\att_summary_by_mode.csv,both,10,432.7498333333333,9.57875892990184,436.96972222222223,13.8727777777778,427.1980555555556,438.06361805555554,2.824739150536085
J_k9_6od_x1.2,att_summary_by_mode.csv,D:\PSPS\runs_J_k9_6od_x1.2\analysis\tables\att_summary_by_mode.csv,init,10,455.27816666666666,60.65517348795491,439.3355555555556,5.980000000000018,425.8191527777778,495.0599444444444,-2.2340650350315028
J_k9_6od_x1.2,att_summary_by_mode.csv,D:\PSPS\runs_J_k9_6od_x1.2\analysis\tables\att_summary_by_mode.csv,mutation,10,425.2991111111111,16.744837318746217,430.21,12.157500000000027,413.0615388888889,433.6005458333333,4.497820962918087
J_k9_6od_x1.2,att_summary_by_mode.csv,D:\PSPS\runs_J_k9_6od_x1.2\analysis\tables\att_summary_by_mode.csv,none,10,445.3292222222223,42.48079626590654,439.3355555555556,0.0,422.6557222222223,474.13483333333335,0.0
A_k4_3od_x0.8,att_summary_by_mode.csv,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\analysis\tables\att_summary_by_mode.csv,both,10,183.782625,3.1241108985197705,183.64,3.330312499999991,182.134578125,185.675125,2.480275659882386
A_k4_3od_x0.8,att_summary_by_mode.csv,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\analysis\tables\att_summary_by_mode.csv,init,10,186.642375,3.195951782355121,187.525,4.509062499999999,184.70139375,188.42389375,0.9628197432436368
A_k4_3od_x0.8,att_summary_by_mode.csv,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\analysis\tables\att_summary_by_mode.csv,mutation,10,184.317875,3.828436276460226,183.38,3.648124999999993,182.27445000000003,186.564134375,2.196258427823332
A_k4_3od_x0.8,att_summary_by_mode.csv,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\analysis\tables\att_summary_by_mode.csv,none,10,188.456875,3.3339159516875467,188.884375,4.876249999999999,186.511775,190.357153125,0.0
A_k4_3od_x1.0,att_summary_by_mode.csv,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\analysis\tables\att_summary_by_mode.csv,both,10,235.3501,7.750782346891756,236.189,7.583750000000009,230.60601,239.4214725,0.5012771851026345
A_k4_3od_x1.0,att_summary_by_mode.csv,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\analysis\tables\att_summary_by_mode.csv,init,10,237.80990000000003,9.68348065808754,238.792,11.89425,231.8348925,243.4786325,-0.5386499633459549
A_k4_3od_x1.0,att_summary_by_mode.csv,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\analysis\tables\att_summary_by_mode.csv,mutation,10,234.308,6.210340445132172,232.5445,8.378749999999997,230.73643,237.79374,0.9418447440091412
A_k4_3od_x1.0,att_summary_by_mode.csv,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\analysis\tables\att_summary_by_mode.csv,none,10,236.5358,5.355033578066736,237.7485,8.378500000000031,233.457465,239.6146,0.0
A_k4_3od_x1.2,att_summary_by_mode.csv,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\analysis\tables\att_summary_by_mode.csv,both,10,307.08641666666665,10.951850624733783,309.765,18.579583333333343,300.5115,313.304925,-0.307643311235015
A_k4_3od_x1.2,att_summary_by_mode.csv,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\analysis\tables\att_summary_by_mode.csv,init,10,306.2894166666667,8.614839784574574,305.46458333333334,7.466250000000002,301.4806729166665,311.4398666666666,-0.0473088015330462
A_k4_3od_x1.2,att_summary_by_mode.csv,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\analysis\tables\att_summary_by_mode.csv,mutation,10,303.14575,8.136358958802244,303.0525,9.4485416666667,298.6673229166666,307.96913125,0.9795480621220604
A_k4_3od_x1.2,att_summary_by_mode.csv,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\analysis\tables\att_summary_by_mode.csv,none,10,306.14458333333334,9.078455105714928,305.2775,16.83354166666669,300.72921041666666,311.34931666666665,0.0
