instance_id,source_file,source_path,group,metric,Shapiro_W,Shapiro_p
C_k9_3od_x1.0,assumption_checks.csv,D:\PSPS\runs_C_k9_3od_x1.0\analysis\tables\assumption_checks.csv,paired_diff(init-none),ATT,0.8979434449162356,0.2079641034639605
C_k9_3od_x1.0,assumption_checks.csv,D:\PSPS\runs_C_k9_3od_x1.0\analysis\tables\assumption_checks.csv,paired_diff(mutation-none),ATT,0.9789989077713864,0.959585802069764
C_k9_3od_x1.0,assumption_checks.csv,D:\PSPS\runs_C_k9_3od_x1.0\analysis\tables\assumption_checks.csv,paired_diff(both-none),ATT,0.9118371224770192,0.2938500452859391
C_k9_3od_x1.2,assumption_checks.csv,D:\PSPS\runs_C_k9_3od_x1.2\analysis\tables\assumption_checks.csv,both,ATT,0.9590067230462634,0.7744894370795896
C_k9_3od_x1.2,assumption_checks.csv,D:\PSPS\runs_C_k9_3od_x1.2\analysis\tables\assumption_checks.csv,init,ATT,0.8780344199690487,0.1238739730430035
C_k9_3od_x1.2,assumption_checks.csv,D:\PSPS\runs_C_k9_3od_x1.2\analysis\tables\assumption_checks.csv,mutation,ATT,0.946642344129959,0.6289783468964463
C_k9_3od_x1.2,assumption_checks.csv,D:\PSPS\runs_C_k9_3od_x1.2\analysis\tables\assumption_checks.csv,none,ATT,0.9832609580044508,0.980211739278425
C_k9_3od_x1.2,assumption_checks.csv,D:\PSPS\runs_C_k9_3od_x1.2\analysis\tables\assumption_checks.csv,paired_diff(init-none),ATT,0.9259941155999852,0.4096651323872305
C_k9_3od_x1.2,assumption_checks.csv,D:\PSPS\runs_C_k9_3od_x1.2\analysis\tables\assumption_checks.csv,paired_diff(mutation-none),ATT,0.9592082244904536,0.7768073995584448
C_k9_3od_x1.2,assumption_checks.csv,D:\PSPS\runs_C_k9_3od_x1.2\analysis\tables\assumption_checks.csv,paired_diff(both-none),ATT,0.9220223235258556,0.3741311823781006
D_k9_1od_x0.8,assumption_checks.csv,D:\PSPS\runs_D_k9_1od_x0.8\analysis\tables\assumption_checks.csv,both,ATT,0.9332616159050112,0.480729025937901
D_k9_1od_x0.8,assumption_checks.csv,D:\PSPS\runs_D_k9_1od_x0.8\analysis\tables\assumption_checks.csv,init,ATT,0.926446562134745,0.413863617942969
D_k9_1od_x0.8,assumption_checks.csv,D:\PSPS\runs_D_k9_1od_x0.8\analysis\tables\assumption_checks.csv,mutation,ATT,0.8826304073324394,0.1398708287857869
D_k9_1od_x0.8,assumption_checks.csv,D:\PSPS\runs_D_k9_1od_x0.8\analysis\tables\assumption_checks.csv,none,ATT,0.8807050377706488,0.1329477223894192
D_k9_1od_x0.8,assumption_checks.csv,D:\PSPS\runs_D_k9_1od_x0.8\analysis\tables\assumption_checks.csv,paired_diff(init-none),ATT,0.928762567565404,0.4358316753613587
D_k9_1od_x0.8,assumption_checks.csv,D:\PSPS\runs_D_k9_1od_x0.8\analysis\tables\assumption_checks.csv,paired_diff(mutation-none),ATT,0.8795266781919192,0.1288699520752133
D_k9_1od_x0.8,assumption_checks.csv,D:\PSPS\runs_D_k9_1od_x0.8\analysis\tables\assumption_checks.csv,paired_diff(both-none),ATT,0.8366095788066903,0.0401806269239718
D_k9_1od_x1.0,assumption_checks.csv,D:\PSPS\runs_D_k9_1od_x1.0\analysis\tables\assumption_checks.csv,both,ATT,0.81781637981275,0.0238466404412207
D_k9_1od_x1.0,assumption_checks.csv,D:\PSPS\runs_D_k9_1od_x1.0\analysis\tables\assumption_checks.csv,init,ATT,0.8130695451901218,0.0208903025740659
D_k9_1od_x1.0,assumption_checks.csv,D:\PSPS\runs_D_k9_1od_x1.0\analysis\tables\assumption_checks.csv,mutation,ATT,0.9020530615739312,0.2307324277950672
D_k9_1od_x1.0,assumption_checks.csv,D:\PSPS\runs_D_k9_1od_x1.0\analysis\tables\assumption_checks.csv,none,ATT,0.9079313765996953,0.2670819020086713
D_k9_1od_x1.0,assumption_checks.csv,D:\PSPS\runs_D_k9_1od_x1.0\analysis\tables\assumption_checks.csv,paired_diff(init-none),ATT,0.9756598782053492,0.937801228498517
D_k9_1od_x1.0,assumption_checks.csv,D:\PSPS\runs_D_k9_1od_x1.0\analysis\tables\assumption_checks.csv,paired_diff(mutation-none),ATT,0.9282721967479888,0.4311142035990921
D_k9_1od_x1.0,assumption_checks.csv,D:\PSPS\runs_D_k9_1od_x1.0\analysis\tables\assumption_checks.csv,paired_diff(both-none),ATT,0.9211936510796254,0.3670181309748047
D_k9_1od_x1.2,assumption_checks.csv,D:\PSPS\runs_D_k9_1od_x1.2\analysis\tables\assumption_checks.csv,both,ATT,0.8985322073815386,0.2110985381851342
D_k9_1od_x1.2,assumption_checks.csv,D:\PSPS\runs_D_k9_1od_x1.2\analysis\tables\assumption_checks.csv,init,ATT,0.8991727317601889,0.2145562276148013
D_k9_1od_x1.2,assumption_checks.csv,D:\PSPS\runs_D_k9_1od_x1.2\analysis\tables\assumption_checks.csv,mutation,ATT,0.9536331623974134,0.7115486856417805
D_k9_1od_x1.2,assumption_checks.csv,D:\PSPS\runs_D_k9_1od_x1.2\analysis\tables\assumption_checks.csv,none,ATT,0.9226459722677232,0.3795529507844949
D_k9_1od_x1.2,assumption_checks.csv,D:\PSPS\runs_D_k9_1od_x1.2\analysis\tables\assumption_checks.csv,paired_diff(init-none),ATT,0.9379183642306108,0.5300916198543815
D_k9_1od_x1.2,assumption_checks.csv,D:\PSPS\runs_D_k9_1od_x1.2\analysis\tables\assumption_checks.csv,paired_diff(mutation-none),ATT,0.9121139502808604,0.2958296079419308
D_k9_1od_x1.2,assumption_checks.csv,D:\PSPS\runs_D_k9_1od_x1.2\analysis\tables\assumption_checks.csv,paired_diff(both-none),ATT,0.941566348414474,0.5705708314559066
D_k9_2od_x0.8,assumption_checks.csv,D:\PSPS\runs_D_k9_2od_x0.8\analysis\tables\assumption_checks.csv,both,ATT,0.9219776936932506,0.3737454453738252
D_k9_2od_x0.8,assumption_checks.csv,D:\PSPS\runs_D_k9_2od_x0.8\analysis\tables\assumption_checks.csv,init,ATT,0.9624626412711568,0.8135476917253194
D_k9_2od_x0.8,assumption_checks.csv,D:\PSPS\runs_D_k9_2od_x0.8\analysis\tables\assumption_checks.csv,mutation,ATT,0.8945424465428882,0.1906593079695275
D_k9_2od_x0.8,assumption_checks.csv,D:\PSPS\runs_D_k9_2od_x0.8\analysis\tables\assumption_checks.csv,none,ATT,0.8866052489340861,0.1552359555186531
D_k9_2od_x0.8,assumption_checks.csv,D:\PSPS\runs_D_k9_2od_x0.8\analysis\tables\assumption_checks.csv,paired_diff(init-none),ATT,0.9093811092352126,0.2767669049651519
D_k9_2od_x0.8,assumption_checks.csv,D:\PSPS\runs_D_k9_2od_x0.8\analysis\tables\assumption_checks.csv,paired_diff(mutation-none),ATT,0.8874541006650762,0.1587132442187405
D_k9_2od_x0.8,assumption_checks.csv,D:\PSPS\runs_D_k9_2od_x0.8\analysis\tables\assumption_checks.csv,paired_diff(both-none),ATT,0.8656890621659079,0.0890145103225269
D_k9_2od_x1.0,assumption_checks.csv,D:\PSPS\runs_D_k9_2od_x1.0\analysis\tables\assumption_checks.csv,both,ATT,0.9428472099520488,0.5851079188529198
D_k9_2od_x1.0,assumption_checks.csv,D:\PSPS\runs_D_k9_2od_x1.0\analysis\tables\assumption_checks.csv,init,ATT,0.923259897919256,0.3849476960050337
D_k9_2od_x1.0,assumption_checks.csv,D:\PSPS\runs_D_k9_2od_x1.0\analysis\tables\assumption_checks.csv,mutation,ATT,0.9731058055299848,0.91805277188434
D_k9_2od_x1.0,assumption_checks.csv,D:\PSPS\runs_D_k9_2od_x1.0\analysis\tables\assumption_checks.csv,none,ATT,0.959297953211965,0.7778382100093888
D_k9_2od_x1.0,assumption_checks.csv,D:\PSPS\runs_D_k9_2od_x1.0\analysis\tables\assumption_checks.csv,paired_diff(init-none),ATT,0.8720294171331047,0.1055542094878312
D_k9_2od_x1.0,assumption_checks.csv,D:\PSPS\runs_D_k9_2od_x1.0\analysis\tables\assumption_checks.csv,paired_diff(mutation-none),ATT,0.8789689754834925,0.1269810926838454
D_k9_2od_x1.0,assumption_checks.csv,D:\PSPS\runs_D_k9_2od_x1.0\analysis\tables\assumption_checks.csv,paired_diff(both-none),ATT,0.93403477052474,0.4887291016642375
D_k9_2od_x1.2,assumption_checks.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\assumption_checks.csv,both,ATT,0.9406596123934902,0.5603762221379518
D_k9_2od_x1.2,assumption_checks.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\assumption_checks.csv,init,ATT,0.8653615565873034,0.088231128623922
D_k9_2od_x1.2,assumption_checks.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\assumption_checks.csv,mutation,ATT,0.8260345116360237,0.0299731768275324
D_k9_2od_x1.2,assumption_checks.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\assumption_checks.csv,none,ATT,0.9628623853969313,0.8179533511987425
D_k9_2od_x1.2,assumption_checks.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\assumption_checks.csv,paired_diff(init-none),ATT,0.9284846636843942,0.4331538452242636
D_k9_2od_x1.2,assumption_checks.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\assumption_checks.csv,paired_diff(mutation-none),ATT,0.9480675687261648,0.645695536414284
D_k9_2od_x1.2,assumption_checks.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\assumption_checks.csv,paired_diff(both-none),ATT,0.9170146051654408,0.3327268489176997
D_k9_3od_x0.8,assumption_checks.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\assumption_checks.csv,both,ATT,0.9231217301025288,0.3837286013752755
D_k9_3od_x0.8,assumption_checks.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\assumption_checks.csv,init,ATT,0.9644791105510756,0.8354795959308152
D_k9_3od_x0.8,assumption_checks.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\assumption_checks.csv,mutation,ATT,0.899894431509296,0.2185122782317212
D_k9_3od_x0.8,assumption_checks.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\assumption_checks.csv,none,ATT,0.9054700679308688,0.2513010663882896
D_k9_3od_x0.8,assumption_checks.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\assumption_checks.csv,paired_diff(init-none),ATT,0.9214779921540688,0.3694471037084957
D_k9_3od_x0.8,assumption_checks.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\assumption_checks.csv,paired_diff(mutation-none),ATT,0.945488102915908,0.6155250958365186
D_k9_3od_x0.8,assumption_checks.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\assumption_checks.csv,paired_diff(both-none),ATT,0.9379795734302564,0.5307585136136757
D_k9_3od_x1.0,assumption_checks.csv,D:\PSPS\runs_D_k9_3od_x1.0\analysis\tables\assumption_checks.csv,both,ATT,0.981146317703645,0.9710058515690502
D_k9_3od_x1.0,assumption_checks.csv,D:\PSPS\runs_D_k9_3od_x1.0\analysis\tables\assumption_checks.csv,init,ATT,0.9454508867488752,0.6150927714067925
D_k9_3od_x1.0,assumption_checks.csv,D:\PSPS\runs_D_k9_3od_x1.0\analysis\tables\assumption_checks.csv,mutation,ATT,0.914363535942697,0.3123283856795269
D_k9_3od_x1.0,assumption_checks.csv,D:\PSPS\runs_D_k9_3od_x1.0\analysis\tables\assumption_checks.csv,none,ATT,0.912638426125664,0.2996104065880495
D_k9_3od_x1.0,assumption_checks.csv,D:\PSPS\runs_D_k9_3od_x1.0\analysis\tables\assumption_checks.csv,paired_diff(init-none),ATT,0.9095295454928138,0.2777751120222315
D_k9_3od_x1.0,assumption_checks.csv,D:\PSPS\runs_D_k9_3od_x1.0\analysis\tables\assumption_checks.csv,paired_diff(mutation-none),ATT,0.9676331432367556,0.8680748053831586
D_k9_3od_x1.0,assumption_checks.csv,D:\PSPS\runs_D_k9_3od_x1.0\analysis\tables\assumption_checks.csv,paired_diff(both-none),ATT,0.9002772810478715,0.2206370098430464
D_k9_3od_x1.2,assumption_checks.csv,D:\PSPS\runs_D_k9_3od_x1.2\analysis\tables\assumption_checks.csv,both,ATT,0.9456647486184095,0.6175784019033715
D_k9_3od_x1.2,assumption_checks.csv,D:\PSPS\runs_D_k9_3od_x1.2\analysis\tables\assumption_checks.csv,init,ATT,0.9225353319712996,0.3785867886699489
D_k9_3od_x1.2,assumption_checks.csv,D:\PSPS\runs_D_k9_3od_x1.2\analysis\tables\assumption_checks.csv,mutation,ATT,0.915190371306802,0.3185787094360015
D_k9_3od_x1.2,assumption_checks.csv,D:\PSPS\runs_D_k9_3od_x1.2\analysis\tables\assumption_checks.csv,none,ATT,0.9386895101018092,0.5385255679227271
D_k9_3od_x1.2,assumption_checks.csv,D:\PSPS\runs_D_k9_3od_x1.2\analysis\tables\assumption_checks.csv,paired_diff(init-none),ATT,0.8637059331830435,0.0843708979331172
D_k9_3od_x1.2,assumption_checks.csv,D:\PSPS\runs_D_k9_3od_x1.2\analysis\tables\assumption_checks.csv,paired_diff(mutation-none),ATT,0.8952798531842519,0.1942974415076092
D_k9_3od_x1.2,assumption_checks.csv,D:\PSPS\runs_D_k9_3od_x1.2\analysis\tables\assumption_checks.csv,paired_diff(both-none),ATT,0.912976207289854,0.3020664690635788
J_k9_6od_x0.8,assumption_checks.csv,D:\PSPS\runs_J_k9_6od_x0.8\analysis\tables\assumption_checks.csv,both,ATT,0.5759167470222606,2.859343775141345e-05
J_k9_6od_x0.8,assumption_checks.csv,D:\PSPS\runs_J_k9_6od_x0.8\analysis\tables\assumption_checks.csv,init,ATT,0.5668421143446172,2.2316240217977943e-05
J_k9_6od_x0.8,assumption_checks.csv,D:\PSPS\runs_J_k9_6od_x0.8\analysis\tables\assumption_checks.csv,mutation,ATT,0.6380343249451836,0.0001576329123539
J_k9_6od_x0.8,assumption_checks.csv,D:\PSPS\runs_J_k9_6od_x0.8\analysis\tables\assumption_checks.csv,none,ATT,0.6997761542013056,0.0008754303529447
J_k9_6od_x0.8,assumption_checks.csv,D:\PSPS\runs_J_k9_6od_x0.8\analysis\tables\assumption_checks.csv,paired_diff(init-none),ATT,0.8248582205235695,0.029009311802842
J_k9_6od_x0.8,assumption_checks.csv,D:\PSPS\runs_J_k9_6od_x0.8\analysis\tables\assumption_checks.csv,paired_diff(mutation-none),ATT,0.6941072088104239,0.0007474159987837
J_k9_6od_x0.8,assumption_checks.csv,D:\PSPS\runs_J_k9_6od_x0.8\analysis\tables\assumption_checks.csv,paired_diff(both-none),ATT,0.6234032182437752,0.0001052708345694
J_k9_6od_x1.0,assumption_checks.csv,D:\PSPS\runs_J_k9_6od_x1.0\analysis\tables\assumption_checks.csv,both,ATT,0.7721322920225191,0.0066393028876792
J_k9_6od_x1.0,assumption_checks.csv,D:\PSPS\runs_J_k9_6od_x1.0\analysis\tables\assumption_checks.csv,init,ATT,0.9479966616886404,0.6448614560335093
J_k9_6od_x1.0,assumption_checks.csv,D:\PSPS\runs_J_k9_6od_x1.0\analysis\tables\assumption_checks.csv,mutation,ATT,0.758516314706589,0.0045314632000412
J_k9_6od_x1.0,assumption_checks.csv,D:\PSPS\runs_J_k9_6od_x1.0\analysis\tables\assumption_checks.csv,none,ATT,0.926988502671884,0.4189328026090312
J_k9_6od_x1.0,assumption_checks.csv,D:\PSPS\runs_J_k9_6od_x1.0\analysis\tables\assumption_checks.csv,paired_diff(init-none),ATT,0.9525645059366464,0.6988876399131184
J_k9_6od_x1.0,assumption_checks.csv,D:\PSPS\runs_J_k9_6od_x1.0\analysis\tables\assumption_checks.csv,paired_diff(mutation-none),ATT,0.9533647695587462,0.7083704903832949
J_k9_6od_x1.0,assumption_checks.csv,D:\PSPS\runs_J_k9_6od_x1.0\analysis\tables\assumption_checks.csv,paired_diff(both-none),ATT,0.945200549609438,0.6121872126304063
J_k9_6od_x1.2,assumption_checks.csv,D:\PSPS\runs_J_k9_6od_x1.2\analysis\tables\assumption_checks.csv,both,ATT,0.8858786096023926,0.1523152800284887
J_k9_6od_x1.2,assumption_checks.csv,D:\PSPS\runs_J_k9_6od_x1.2\analysis\tables\assumption_checks.csv,init,ATT,0.741639369220188,0.0028230466958046
J_k9_6od_x1.2,assumption_checks.csv,D:\PSPS\runs_J_k9_6od_x1.2\analysis\tables\assumption_checks.csv,mutation,ATT,0.7879233370788068,0.0103379297996427
J_k9_6od_x1.2,assumption_checks.csv,D:\PSPS\runs_J_k9_6od_x1.2\analysis\tables\assumption_checks.csv,none,ATT,0.601111498249814,5.701797538393401e-05
J_k9_6od_x1.2,assumption_checks.csv,D:\PSPS\runs_J_k9_6od_x1.2\analysis\tables\assumption_checks.csv,paired_diff(init-none),ATT,0.7378048563107209,0.0025354358409724
J_k9_6od_x1.2,assumption_checks.csv,D:\PSPS\runs_J_k9_6od_x1.2\analysis\tables\assumption_checks.csv,paired_diff(mutation-none),ATT,0.7838637629015053,0.0092259701134873
J_k9_6od_x1.2,assumption_checks.csv,D:\PSPS\runs_J_k9_6od_x1.2\analysis\tables\assumption_checks.csv,paired_diff(both-none),ATT,0.7039982133118532,0.0009848989692932
A_k4_3od_x0.8,assumption_checks.csv,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\analysis\tables\assumption_checks.csv,both,ATT,0.7840565945788551,0.0092759833049172
A_k4_3od_x0.8,assumption_checks.csv,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\analysis\tables\assumption_checks.csv,init,ATT,0.8656035766575629,0.0888093927400661
A_k4_3od_x0.8,assumption_checks.csv,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\analysis\tables\assumption_checks.csv,mutation,ATT,0.831433764953811,0.0348176450600291
A_k4_3od_x0.8,assumption_checks.csv,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\analysis\tables\assumption_checks.csv,none,ATT,0.9459042109551472,0.6203652118543783
A_k4_3od_x0.8,assumption_checks.csv,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\analysis\tables\assumption_checks.csv,paired_diff(init-none),ATT,0.9571911229922176,0.7534317895183711
A_k4_3od_x0.8,assumption_checks.csv,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\analysis\tables\assumption_checks.csv,paired_diff(mutation-none),ATT,0.9463770501059336,0.6258788332672648
A_k4_3od_x0.8,assumption_checks.csv,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\analysis\tables\assumption_checks.csv,paired_diff(both-none),ATT,0.9596836726345812,0.7822593503312172
A_k4_3od_x1.0,assumption_checks.csv,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\analysis\tables\assumption_checks.csv,both,ATT,0.9354188992556892,0.503250136466805
A_k4_3od_x1.0,assumption_checks.csv,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\analysis\tables\assumption_checks.csv,init,ATT,0.9383182442405962,0.5344564140648459
A_k4_3od_x1.0,assumption_checks.csv,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\analysis\tables\assumption_checks.csv,mutation,ATT,0.9295982887222384,0.4439525450595252
A_k4_3od_x1.0,assumption_checks.csv,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\analysis\tables\assumption_checks.csv,none,ATT,0.9331586111699476,0.4796693279366844
A_k4_3od_x1.0,assumption_checks.csv,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\analysis\tables\assumption_checks.csv,paired_diff(init-none),ATT,0.9192324420932656,0.350597638204158
A_k4_3od_x1.0,assumption_checks.csv,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\analysis\tables\assumption_checks.csv,paired_diff(mutation-none),ATT,0.7924829642487063,0.0117468049067794
A_k4_3od_x1.0,assumption_checks.csv,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\analysis\tables\assumption_checks.csv,paired_diff(both-none),ATT,0.9562813120654624,0.7427827875898864
A_k4_3od_x1.2,assumption_checks.csv,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\analysis\tables\assumption_checks.csv,both,ATT,0.8837000767503755,0.1438606993753924
A_k4_3od_x1.2,assumption_checks.csv,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\analysis\tables\assumption_checks.csv,init,ATT,0.9085824028824864,0.271394914813132
A_k4_3od_x1.2,assumption_checks.csv,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\analysis\tables\assumption_checks.csv,mutation,ATT,0.9121114786647052,0.2958118848415462
A_k4_3od_x1.2,assumption_checks.csv,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\analysis\tables\assumption_checks.csv,none,ATT,0.885130928684523,0.1493631078555453
A_k4_3od_x1.2,assumption_checks.csv,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\analysis\tables\assumption_checks.csv,paired_diff(init-none),ATT,0.991092814351934,0.9979585868525644
A_k4_3od_x1.2,assumption_checks.csv,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\analysis\tables\assumption_checks.csv,paired_diff(mutation-none),ATT,0.9421593162411112,0.5772815555880062
A_k4_3od_x1.2,assumption_checks.csv,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\analysis\tables\assumption_checks.csv,paired_diff(both-none),ATT,0.9254521920048012,0.4046767036398038
