instance_id,source_file,source_path,mode,seed,gen,indiv,run_dir,Arrivals,TTT,ATT,TimeLossSum,WaitingTimeSum,RouteLengthSum,MeanSpeed,Teleports,k_closed,closed_edges,Reason,WallTimeSec,Step,MinExpectedEnd,VaporizedCnt,Demand,Score,is_valid
B_k9_1od_x1.0,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.0\analysis\seed_best.csv,none,5,12,8,D:\PSPS\runs_B_k9_1od_x1.0\none_seed5\g012_i008,2000,1256395.0,628.1975,882233.9300000011,619324.0,5113014.550000044,4.06959160932672,,9,"-E11,-E17,-E44,-E52,E14,E27,E47,E64,E8",OK,,,,,,,True
B_k9_1od_x1.0,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.0\analysis\seed_best.csv,none,6,12,22,D:\PSPS\runs_B_k9_1od_x1.0\none_seed6\g012_i022,2000,1241461.0,620.7305,866127.9000000008,605985.0,5130364.010000041,4.132521287418647,,9,"-E19,-E20,-E26,-E30,E21,E27,E40,E50,E8",OK,,,,,,,True
B_k9_1od_x1.0,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.0\analysis\seed_best.csv,none,7,10,11,D:\PSPS\runs_B_k9_1od_x1.0\none_seed7\g010_i011,2000,1247403.0,623.7015,877612.7500000009,617112.0,5052598.300000041,4.050493946222705,,9,"-E11,-E13,-E14,-E20,-E23,-E46,E43,E58,E9",OK,,,,,,,True
B_k9_1od_x1.0,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.0\analysis\seed_best.csv,none,8,14,4,D:\PSPS\runs_B_k9_1od_x1.0\none_seed8\g014_i004,2000,1265655.0,632.8275,896385.059999999,631367.0,5049465.970000044,3.98960693869976,,9,"-E11,-E19,-E26,-E35,-E39,-E47,E110,E24,E56",OK,,,,,,,True
B_k9_1od_x1.0,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.0\analysis\seed_best.csv,none,9,13,1,D:\PSPS\runs_B_k9_1od_x1.0\none_seed9\g013_i001,2000,1245916.0,622.958,869654.1100000006,608751.0,5142063.250000049,4.127134774736057,,9,"-E11,-E27,-E41,E19,E43,E62,E64,E7,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,both,0,4,15,D:\PSPS\runs_B_k9_1od_x1.2\both_seed0\g004_i015,2400,1477894.0,615.7891666666667,1035296.9599999976,725448.0,6055502.56000005,4.097386253682639,,9,"-E11,-E35,-E45,-E51,-E9,E110,E33,E39,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,both,1,6,16,D:\PSPS\runs_B_k9_1od_x1.2\both_seed1\g006_i016,2400,1504154.0,626.7308333333333,1061375.4,748997.0,6057227.890000053,4.02699982182679,,9,"-E11,-E12,-E17,-E29,-E32,-E43,E17,E34,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,both,2,9,21,D:\PSPS\runs_B_k9_1od_x1.2\both_seed2\g009_i021,2400,1492071.0,621.69625,1040354.659999999,725674.0,6172470.01000004,4.136847381927562,,9,"-E11,-E58,-E64,E110,E12,E15,E53,E63,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,both,3,4,16,D:\PSPS\runs_B_k9_1od_x1.2\both_seed3\g004_i016,2400,1495365.0,623.06875,1045900.359999999,731370.0,6148345.290000053,4.111601709281716,,9,"-E38,-E45,-E9,E12,E16,E20,E38,E58,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,both,4,2,12,D:\PSPS\runs_B_k9_1od_x1.2\both_seed4\g002_i012,2400,1490264.0,620.9433333333334,1043086.5699999988,727853.0,6117551.490000064,4.105011924061819,,9,"-E11,-E31,-E41,-E43,-E47,-E64,E28,E8,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,both,5,5,14,D:\PSPS\runs_B_k9_1od_x1.2\both_seed5\g005_i014,2400,1503583.0,626.4929166666667,1053905.5999999994,740455.0,6150971.04000006,4.090875621764851,,9,"-E13,-E23,-E26,-E47,E12,E40,E51,E58,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,both,6,3,1,D:\PSPS\runs_B_k9_1od_x1.2\both_seed6\g003_i001,2400,1504630.0,626.9291666666667,1052644.8799999994,736791.0,6177365.480000052,4.105571123797912,,9,"-E23,-E26,-E7,E110,E12,E20,E23,E63,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,both,7,14,14,D:\PSPS\runs_B_k9_1od_x1.2\both_seed7\g014_i014,2400,1487453.0,619.7720833333333,1040905.0199999996,730278.0,6103499.530000024,4.103322612546429,,9,"-E11,-E26,-E27,-E47,-E51,-E9,E12,E19,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,both,8,11,11,D:\PSPS\runs_B_k9_1od_x1.2\both_seed8\g011_i011,2400,1502379.0,625.99125,1054921.6000000006,741928.0,6118779.740000067,4.072727148076529,,9,"-E11,-E45,-E47,-E52,E14,E20,E33,E51,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,both,9,12,18,D:\PSPS\runs_B_k9_1od_x1.2\both_seed9\g012_i018,2400,1490271.0,620.94625,1041083.6800000028,728050.0,6140229.000000059,4.120209679984418,,9,"-E17,-E20,-E45,-E46,E12,E29,E40,E6,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,init,0,14,14,D:\PSPS\runs_B_k9_1od_x1.2\init_seed0\g014_i014,2400,1495680.0,623.2,1045530.370000001,734435.0,6156639.090000046,4.116280949133536,,9,"-E11,-E31,-E41,E16,E17,E34,E43,E62,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,init,1,7,11,D:\PSPS\runs_B_k9_1od_x1.2\init_seed1\g007_i011,2400,1491737.0,621.5570833333334,1047313.9200000009,737928.0,6076667.860000039,4.073551745381417,,9,"-E11,-E26,-E58,E11,E110,E16,E17,E47,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,init,2,11,13,D:\PSPS\runs_B_k9_1od_x1.2\init_seed2\g011_i013,2400,1503145.0,626.3104166666667,1056793.0499999989,741890.0,6105046.820000065,4.061515569023657,,9,"-E11,-E21,-E27,-E43,-E52,E20,E43,E47,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,init,3,2,23,D:\PSPS\runs_B_k9_1od_x1.2\init_seed3\g002_i023,2400,1490382.0,620.9925,1028431.720000002,717504.0,6311225.260000048,4.23463599265158,,9,"-E13,-E27,-E45,-E7,E12,E16,E24,E52,E63",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,init,4,9,8,D:\PSPS\runs_B_k9_1od_x1.2\init_seed4\g009_i008,2400,1499914.0,624.9641666666666,1054470.85,740358.0,6091861.860000045,4.061474097848307,,9,"-E11,-E44,-E45,-E50,-E6,E14,E33,E53,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,init,5,4,15,D:\PSPS\runs_B_k9_1od_x1.2\init_seed5\g004_i015,2400,1511840.0,629.9333333333333,1054299.6999999976,735731.0,6252232.22000005,4.135511839877268,,9,"-E11,-E12,-E15,-E22,-E44,-E46,E12,E62,E8",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,init,6,15,17,D:\PSPS\runs_B_k9_1od_x1.2\init_seed6\g015_i017,2400,1503885.0,626.61875,1035277.5000000002,720496.0,6401278.950000039,4.256494978006988,,9,"-E15,-E29,-E9,E12,E16,E24,E29,E52,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,init,7,4,1,D:\PSPS\runs_B_k9_1od_x1.2\init_seed7\g004_i001,2400,1500338.0,625.1408333333334,1055649.200000001,741106.0,6081620.60000006,4.053500344589059,,9,"-E11,-E35,-E58,E14,E16,E22,E29,E50,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,init,8,10,19,D:\PSPS\runs_B_k9_1od_x1.2\init_seed8\g010_i019,2400,1499276.0,624.6983333333334,1057017.719999999,743400.0,6050419.130000051,4.035560583908534,,9,"-E11,-E12,-E43,E25,E38,E50,E53,E64,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,init,9,1,13,D:\PSPS\runs_B_k9_1od_x1.2\init_seed9\g001_i013,2400,1505497.0,627.2904166666667,1054296.4700000002,739764.0,6166809.720000034,4.096195289661842,,8,"-E12,-E32,-E35,-E51,-E63,-E8,-E9,E12",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,mutation,0,10,22,D:\PSPS\runs_B_k9_1od_x1.2\mutation_seed0\g010_i022,2400,1511590.0,629.8291666666667,1064310.5299999986,749193.0,6115064.390000038,4.045451736251257,,9,"-E11,-E12,-E22,E14,E23,E26,E57,E62,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,mutation,1,10,14,D:\PSPS\runs_B_k9_1od_x1.2\mutation_seed1\g010_i014,2400,1506101.0,627.5420833333334,1051835.9200000006,742405.0,6206324.870000035,4.120789289695734,,9,"-E13,-E43,-E45,-E8,E10,E12,E49,E63,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,mutation,2,9,23,D:\PSPS\runs_B_k9_1od_x1.2\mutation_seed2\g009_i023,2400,1480469.0,616.8620833333333,1036968.0499999992,727187.0,6065392.730000047,4.096940043999602,,9,"-E11,-E26,-E29,-E47,-E6,-E8,E17,E40,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,mutation,3,7,15,D:\PSPS\runs_B_k9_1od_x1.2\mutation_seed3\g007_i015,2400,1504630.0,626.9291666666667,1052644.8799999994,736791.0,6177365.480000052,4.105571123797912,,9,"-E12,-E14,-E26,-E29,-E52,E110,E12,E21,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,mutation,4,3,15,D:\PSPS\runs_B_k9_1od_x1.2\mutation_seed4\g003_i015,2400,1493490.0,622.2875,1044619.5899999994,730035.0,6140319.030000052,4.111389450213964,,9,"-E31,-E63,-E9,E12,E32,E50,E51,E56,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,mutation,5,8,17,D:\PSPS\runs_B_k9_1od_x1.2\mutation_seed5\g008_i017,2400,1496103.0,623.37625,1045270.7500000006,729353.0,6165279.110000058,4.120892151142039,,9,"-E20,-E40,-E45,-E50,E12,E15,E38,E53,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,mutation,6,11,4,D:\PSPS\runs_B_k9_1od_x1.2\mutation_seed6\g011_i004,2400,1510065.0,629.19375,1057408.0799999998,740349.0,6189369.9500000505,4.098744060686163,,9,"-E28,-E30,-E35,-E44,E12,E15,E33,E62,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,mutation,7,4,4,D:\PSPS\runs_B_k9_1od_x1.2\mutation_seed7\g004_i004,2400,1502983.0,626.2429166666667,1055740.4000000013,741997.0,6116712.240000069,4.0697148537276,,9,"-E43,-E8,-E9,E12,E13,E14,E15,E6,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,mutation,8,5,16,D:\PSPS\runs_B_k9_1od_x1.2\mutation_seed8\g005_i016,2400,1503583.0,626.4929166666667,1053905.5999999994,740455.0,6150971.04000006,4.090875621764851,,9,"-E14,-E22,-E32,-E51,E12,E23,E40,E50,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,mutation,9,12,10,D:\PSPS\runs_B_k9_1od_x1.2\mutation_seed9\g012_i010,2400,1503583.0,626.4929166666667,1053905.5999999994,740455.0,6150971.04000006,4.090875621764851,,9,"-E26,-E31,-E52,E12,E21,E40,E51,E53,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,none,0,15,4,D:\PSPS\runs_B_k9_1od_x1.2\none_seed0\g015_i004,2400,1496501.0,623.5420833333334,1047074.1600000015,732613.0,6147177.920000056,4.107700509388271,,9,"-E43,-E44,-E45,-E46,E11,E12,E17,E53,E56",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,none,1,9,11,D:\PSPS\runs_B_k9_1od_x1.2\none_seed1\g009_i011,2400,1496272.0,623.4466666666667,1044113.2299999984,729828.0,6180916.280000064,4.130877460782574,,9,"-E15,-E28,-E29,-E58,E110,E12,E40,E6,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,none,2,8,12,D:\PSPS\runs_B_k9_1od_x1.2\none_seed2\g008_i012,2400,1513541.0,630.6420833333333,1064043.8199999998,749466.0,6146559.850000071,4.061046149394084,,9,"-E11,-E28,-E32,-E41,-E64,-E7,E14,E39,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,none,3,14,4,D:\PSPS\runs_B_k9_1od_x1.2\none_seed3\g014_i004,2400,1513730.0,630.7208333333333,1052487.369999999,736676.0,6297973.110000025,4.16056569533538,,9,"-E11,-E32,-E8,E12,E24,E40,E6,E62,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,none,4,1,6,D:\PSPS\runs_B_k9_1od_x1.2\none_seed4\g001_i006,2400,1495711.0,623.2129166666666,1051442.65,740941.0,6079730.850000064,4.064776450798359,,6,"-E25,-E45,-E53,E110,E28,E32",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,none,5,7,7,D:\PSPS\runs_B_k9_1od_x1.2\none_seed5\g007_i007,2400,1505759.0,627.3995833333333,1053990.809999999,737791.0,6176426.020000055,4.101868904652108,,9,"-E30,-E45,-E9,E12,E23,E29,E39,E50,E63",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,none,6,12,14,D:\PSPS\runs_B_k9_1od_x1.2\none_seed6\g012_i014,2400,1490264.0,620.9433333333334,1043086.5699999988,727853.0,6117551.490000064,4.105011924061819,,9,"-E11,-E23,-E26,-E32,-E45,E21,E51,E8,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,none,7,15,23,D:\PSPS\runs_B_k9_1od_x1.2\none_seed7\g015_i023,2400,1504502.0,626.8758333333334,1059189.099999999,745981.0,6091008.210000025,4.048521178436469,,9,"-E11,-E15,-E26,-E52,E17,E29,E49,E56,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,none,8,3,6,D:\PSPS\runs_B_k9_1od_x1.2\none_seed8\g003_i006,2400,1503583.0,626.4929166666667,1053905.5999999994,740455.0,6150971.04000006,4.090875621764851,,9,"-E26,-E46,-E50,-E7,E12,E38,E40,E56,E9",OK,,,,,,,True
B_k9_1od_x1.2,seed_best.csv,D:\PSPS\runs_B_k9_1od_x1.2\analysis\seed_best.csv,none,9,6,18,D:\PSPS\runs_B_k9_1od_x1.2\none_seed9\g006_i018,2400,1526420.0,636.0083333333333,1080071.7999999975,761923.0,6103424.28000007,3.998522215379824,,9,"-E11,-E19,-E23,E28,E31,E34,E38,E49,E6",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,both,0,11,21,D:\PSPS\runs_B_k9_2od_x0.8\both_seed0\g011_i021,1600,952341.0,595.213125,626594.4299999997,431234.0,4451869.800000019,4.674659391961513,,9,"-E17,-E27,-E40,-E64,E25,E33,E52,E63,E8",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,both,1,7,7,D:\PSPS\runs_B_k9_2od_x0.8\both_seed1\g007_i007,1600,971978.0,607.48625,642072.9600000001,443040.0,4507002.560000015,4.636938860756122,,9,"-E12,-E13,-E15,-E21,-E27,-E51,E11,E21,E8",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,both,2,11,6,D:\PSPS\runs_B_k9_2od_x0.8\both_seed2\g011_i006,1600,956994.0,598.12125,633388.1299999995,435406.0,4424691.190000038,4.623530753588881,,9,"-E11,-E14,E16,E29,E32,E38,E52,E59,E8",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,both,3,12,23,D:\PSPS\runs_B_k9_2od_x0.8\both_seed3\g012_i023,1600,952731.0,595.456875,630362.4799999993,433185.0,4407018.550000033,4.625669312744136,,9,"-E11,-E13,-E46,-E52,E22,E33,E43,E52,E8",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,both,4,3,16,D:\PSPS\runs_B_k9_2od_x0.8\both_seed4\g003_i016,1600,968377.0,605.235625,638220.8599999996,439476.0,4514109.290000022,4.661520554494812,,9,"-E16,-E8,E110,E26,E33,E39,E53,E63,E8",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,both,5,12,2,D:\PSPS\runs_B_k9_2od_x0.8\both_seed5\g012_i002,1600,963356.0,602.0975,630046.1699999992,432473.0,4555090.07000002,4.728355945258056,,9,"-E15,-E38,-E51,-E53,E17,E24,E52,E63,E8",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,both,6,13,5,D:\PSPS\runs_B_k9_2od_x0.8\both_seed6\g013_i005,1600,963854.0,602.40875,637485.1700000009,436521.0,4460376.540000026,4.627647486030069,,9,"-E11,-E12,-E20,-E22,-E30,E43,E52,E63,E8",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,both,7,5,18,D:\PSPS\runs_B_k9_2od_x0.8\both_seed7\g005_i018,1600,963473.0,602.170625,636009.0000000012,439413.0,4478162.310000019,4.647937523936861,,9,"-E20,-E21,-E43,-E53,E30,E33,E63,E8,E9",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,both,8,12,18,D:\PSPS\runs_B_k9_2od_x0.8\both_seed8\g012_i018,1600,957543.0,598.464375,627135.2400000006,433506.0,4518862.590000039,4.719226802347298,,9,"-E11,-E38,-E43,-E47,-E9,E31,E57,E7,E8",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,both,9,13,15,D:\PSPS\runs_B_k9_2od_x0.8\both_seed9\g013_i015,1600,969757.0,606.098125,643573.4999999997,445662.0,4456241.790000025,4.595214873416769,,9,"-E11,-E58,-E6,-E64,E110,E52,E63,E7,E8",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,init,0,9,6,D:\PSPS\runs_B_k9_2od_x0.8\init_seed0\g009_i006,1600,961666.0,601.04125,635344.3600000001,435521.0,4460504.960000025,4.638309932970517,,9,"-E17,-E22,-E27,-E52,E39,E47,E50,E64,E8",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,init,1,14,16,D:\PSPS\runs_B_k9_2od_x0.8\init_seed1\g014_i016,1600,971234.0,607.02125,641601.7800000004,438991.0,4503695.720000036,4.637086139900411,,9,"-E19,-E21,-E25,E110,E21,E28,E39,E58,E8",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,init,2,1,16,D:\PSPS\runs_B_k9_2od_x0.8\init_seed2\g001_i016,1600,973749.0,608.593125,640773.0299999993,439200.0,4553875.340000035,4.676641865614275,,5,"-E13,-E43,E14,E22,E8",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,init,3,7,8,D:\PSPS\runs_B_k9_2od_x0.8\init_seed3\g007_i008,1600,967920.0,604.95,639810.8999999998,441273.0,4483594.63000002,4.632195460368647,,9,"-E21,-E51,-E8,-E9,E17,E56,E63,E64,E8",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,init,4,3,17,D:\PSPS\runs_B_k9_2od_x0.8\init_seed4\g003_i017,1600,957208.0,598.255,628943.7300000008,435367.0,4487097.56000002,4.687693333110484,,9,"-E21,-E53,-E64,E12,E21,E29,E41,E50,E8",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,init,5,4,7,D:\PSPS\runs_B_k9_2od_x0.8\init_seed5\g004_i007,1600,951435.0,594.646875,622810.2399999985,426321.0,4489709.500000021,4.718882004551043,,9,"-E26,-E30,-E35,-E43,-E52,-E8,E24,E58,E8",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,init,6,6,13,D:\PSPS\runs_B_k9_2od_x0.8\init_seed6\g006_i013,1600,970838.0,606.77375,645367.8099999997,442600.0,4449326.920000028,4.582975656082712,,9,"-E12,-E50,-E7,E24,E32,E47,E64,E7,E8",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,init,7,1,2,D:\PSPS\runs_B_k9_2od_x0.8\init_seed7\g001_i002,1600,973749.0,608.593125,640773.0299999993,439200.0,4553875.340000035,4.676641865614275,,6,"-E20,-E6,E14,E30,E63,E8",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,init,8,2,15,D:\PSPS\runs_B_k9_2od_x0.8\init_seed8\g002_i015,1600,971711.0,607.319375,645065.4699999992,446595.0,4468804.660000033,4.598903027752113,,9,"-E13,-E21,-E40,-E44,E34,E43,E52,E64,E8",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,init,9,15,13,D:\PSPS\runs_B_k9_2od_x0.8\init_seed9\g015_i013,1600,969323.0,605.826875,645850.5200000004,448103.0,4422693.180000022,4.562661960976911,,9,"-E38,-E53,E11,E16,E32,E39,E41,E45,E8",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,mutation,0,6,7,D:\PSPS\runs_B_k9_2od_x0.8\mutation_seed0\g006_i007,1600,973749.0,608.593125,640773.0299999993,439200.0,4553875.340000035,4.676641865614275,,9,"-E22,E14,E21,E23,E33,E51,E53,E62,E8",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,mutation,1,9,16,D:\PSPS\runs_B_k9_2od_x0.8\mutation_seed1\g009_i016,1600,969339.0,605.836875,644891.5099999997,441826.0,4434125.440000018,4.5743805211592825,,9,"-E20,-E26,-E46,-E53,E12,E21,E28,E33,E8",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,mutation,2,6,3,D:\PSPS\runs_B_k9_2od_x0.8\mutation_seed2\g006_i003,1600,949466.0,593.41625,623076.319999999,427882.0,4463021.160000034,4.700559219603476,,9,"-E35,-E50,-E64,E21,E45,E50,E52,E63,E8",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,mutation,3,8,8,D:\PSPS\runs_B_k9_2od_x0.8\mutation_seed3\g008_i008,1600,954642.0,596.65125,630449.2899999998,434849.0,4434074.130000026,4.644750733782953,,9,"-E58,E11,E110,E12,E26,E52,E64,E7,E8",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,mutation,4,13,10,D:\PSPS\runs_B_k9_2od_x0.8\mutation_seed4\g013_i010,1600,969823.0,606.139375,644234.5700000002,443296.0,4450948.7300000135,4.589444393461501,,9,"-E28,-E7,E16,E21,E24,E27,E43,E52,E8",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,mutation,5,6,4,D:\PSPS\runs_B_k9_2od_x0.8\mutation_seed5\g006_i004,1600,972232.0,607.645,641538.1200000015,440611.0,4522448.520000032,4.651614552905101,,9,"-E26,-E30,-E44,-E46,E11,E26,E58,E64,E8",OK,,,,,,,True
B_k9_2od_x0.8,seed_best.csv,D:\PSPS\runs_B_k9_2od_x0.8\analysis\seed_best.csv,mutation,6,11,2,D:\PSPS\runs_B_k9_2od_x0.8\mutation_seed6\g011_i002,1600,963135.0,601.959375,635620.9599999996,439546.0,4476352.250000011,4.647689316658632,,9,"-E15,-E32,-E47,-E9,E11,E12,E34,E8,E9",OK,,,,,,,True
