eval,k,score,accepted,best_score,temp,closed_edges,run_dir
0,4,300.794000,1,300.794000,5.0000,"E10,E25,E31,E42",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0000
2,3,307.114000,0,300.794000,5.0000,"E10,E31,E42",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0001
3,4,318.630000,0,300.794000,4.9554,"E10,E17,E25,E42",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0002
4,4,298.200000,1,298.200000,4.9111,"E25,E31,E36,E42",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0003
5,4,272.855000,1,272.855000,4.8673,"E1,E25,E36,E42",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0004
6,3,272.855000,1,272.855000,4.8239,"E1,E25,E42",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0005
7,3,296.621000,0,272.855000,4.7808,"E25,E35,E42",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0006
8,3,295.293000,0,272.855000,4.7381,"E1,E18,E25",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0007
9,3,288.273000,0,272.855000,4.6958,"E18,E25,E42",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0008
10,3,275.786000,0,272.855000,4.6539,"E23,E25,E42",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0009
11,3,271.748000,1,271.748000,4.6124,"E1,E20,E42",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0010
12,3,277.810000,0,271.748000,4.5712,"E1,E20,E23",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0011
13,3,322.495000,0,271.748000,4.5304,"E1,E20,E22",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0012
14,4,252.930000,1,252.930000,4.4900,"E1,E20,E30,E42",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0013
15,4,260.313000,1,252.930000,4.4499,"E1,E20,E30,E35",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0014
16,4,268.763000,0,252.930000,4.4102,"E20,E27,E30,E35",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0015
17,4,282.505000,0,252.930000,4.3708,"E20,E30,E33,E35",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0016
18,4,315.870000,0,252.930000,4.3318,"E1,E20,E35,E43",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0017
19,3,278.254000,0,252.930000,4.2931,"E1,E30,E35",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0018
20,4,301.816000,0,252.930000,4.2548,"E1,E20,E30,E34",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0019
21,3,287.153000,0,252.930000,4.2168,"E1,E20,E35",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0020
22,4,258.060000,1,252.930000,4.1792,"E20,E30,E35,E41",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0021
23,4,322.169000,0,252.930000,4.1419,"E22,E30,E35,E41",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0022
24,3,281.251000,0,252.930000,4.1049,"E20,E30,E41",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0023
25,4,280.000000,0,252.930000,4.0683,"E30,E35,E41,E42",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0024
26,4,352.491000,0,252.930000,4.0319,"E29,E30,E35,E41",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0025
27,4,261.355000,0,252.930000,3.9960,"E20,E23,E30,E41",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0026
28,4,283.982000,0,252.930000,3.9603,"E18,E20,E30,E41",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0027
29,4,263.958000,0,252.930000,3.9249,"E20,E3,E30,E41",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0028
30,4,291.563000,0,252.930000,3.8552,"E12,E30,E35,E41",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0029
31,3,291.563000,0,252.930000,3.8208,"E30,E35,E41",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0030
32,4,330.300000,0,252.930000,3.7867,"E20,E26,E30,E35",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0031
33,4,267.956000,0,252.930000,3.7194,"E20,E23,E35,E41",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0032
34,4,301.617000,0,252.930000,3.6862,"E30,E35,E38,E41",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0033
35,4,291.563000,0,252.930000,3.6533,"E18,E30,E35,E41",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0034
36,4,282.505000,0,252.930000,3.6207,"E18,E20,E30,E35",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0035
37,4,275.707000,0,252.930000,3.5883,"E20,E30,E35,E6",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0036
38,4,312.453000,0,252.930000,3.5563,"E20,E30,E41,E43",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0037
39,3,284.953000,0,252.930000,3.5246,"E20,E35,E41",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0038
40,4,259.363000,1,252.930000,3.4931,"E20,E30,E41,E45",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0039
41,3,277.847000,0,252.930000,3.4619,"E20,E30,E45",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0040
42,4,291.548000,0,252.930000,3.4310,"E13,E20,E30,E45",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0041
43,4,274.885000,0,252.930000,3.4004,"E20,E3,E30,E45",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0042
44,4,305.251000,0,252.930000,3.3700,"E20,E30,E43,E45",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0043
45,4,272.751000,0,252.930000,3.3400,"E20,E32,E41,E45",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0044
46,4,274.648000,0,252.930000,3.3101,"E20,E30,E42,E45",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0045
47,4,285.135000,0,252.930000,3.2806,"E20,E30,E4,E45",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0046
48,4,266.052000,0,252.930000,3.2513,"E20,E30,E33,E45",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0047
49,4,267.071000,0,252.930000,3.1935,"E20,E30,E39,E45",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0048
50,4,290.675000,0,252.930000,3.1650,"E20,E41,E45,E6",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0049
51,3,276.894000,0,252.930000,3.1088,"E20,E41,E45",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0050
52,4,305.305000,0,252.930000,3.0535,"E10,E20,E41,E45",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0051
53,4,288.775000,0,252.930000,2.9993,"E11,E20,E30,E41",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0052
54,4,276.894000,0,252.930000,2.9725,"E12,E20,E41,E45",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed5\e0053
