gen,best_pred,mean_pred
1,-522.408426,-523.988551
2,-522.408426,-523.853837
3,-522.408426,-524.232286
4,-522.408426,-524.176791
5,-522.291703,-523.669661
6,-522.291703,-523.830320
7,-522.291703,-523.955230
8,-522.291703,-524.025367
9,-522.291703,-523.853817
10,-522.291703,-524.013566
11,-522.291703,-523.963522
12,-522.174744,-523.864596
13,-522.174744,-523.867903
14,-522.174744,-523.868790
15,-522.174744,-523.914064
16,-522.174744,-523.862061
17,-522.174744,-523.984195
18,-522.174744,-523.943872
19,-522.174744,-524.257958
20,-522.174744,-523.969638
21,-522.174744,-524.054830
22,-522.174744,-523.874867
23,-521.804964,-523.614526
24,-521.804964,-523.936358
25,-521.804964,-523.891695
26,-521.804964,-523.655068
27,-521.804964,-524.058596
28,-521.804964,-524.243295
29,-521.804964,-523.985559
30,-521.804964,-523.821970
31,-521.804964,-523.846169
32,-521.804964,-523.638612
33,-521.804964,-523.737907
34,-521.804964,-524.183348
35,-521.804964,-523.975868
36,-521.585674,-523.831067
37,-521.585674,-523.472439
38,-521.585674,-523.684256
39,-521.585674,-523.684600
40,-521.585674,-523.726317
41,-521.585674,-523.811689
42,-521.585674,-523.886374
43,-521.585674,-524.069760
44,-521.585674,-524.060023
45,-521.585674,-523.973424
46,-521.585674,-523.628731
47,-521.585674,-523.585750
48,-521.585674,-523.619487
49,-521.585674,-523.570655
50,-521.585674,-523.564033
51,-521.585674,-524.066275
52,-521.585674,-523.820682
53,-521.585674,-523.719569
54,-521.585674,-523.665577
55,-521.585674,-523.753554
56,-521.585674,-523.817206
57,-521.585674,-523.527066
58,-521.585674,-523.838776
59,-521.585674,-523.739087
60,-521.585674,-523.811687
61,-521.585674,-523.992527
62,-521.585674,-523.758776
63,-521.585674,-523.716201
64,-521.585674,-523.794729
65,-521.585674,-523.652436
66,-521.585674,-524.023733
67,-521.585674,-524.303887
68,-521.585674,-523.932432
69,-521.585674,-523.768785
70,-521.585674,-523.828135
71,-521.585674,-523.843232
72,-521.585674,-523.632735
73,-521.585674,-523.885917
74,-521.585674,-523.852722
75,-521.585674,-523.810301
76,-521.585674,-523.875902
77,-521.585674,-523.620194
78,-521.585674,-523.777955
79,-521.585674,-523.685773
80,-521.585674,-523.648449
81,-521.585674,-523.701671
82,-521.585674,-523.885446
83,-521.585674,-523.841093
84,-521.585674,-523.798808
85,-521.585674,-523.760337
86,-521.585674,-523.908527
87,-521.585674,-523.849150
88,-521.585674,-523.875403
89,-521.585674,-523.575932
90,-521.585674,-523.697464
91,-521.585674,-523.742207
92,-521.585674,-523.687449
93,-521.585674,-523.699613
94,-521.585674,-523.768833
95,-521.585674,-523.594291
96,-521.585674,-523.645257
97,-521.585674,-523.828204
98,-521.585674,-523.854160
99,-521.585674,-523.797275
100,-521.585674,-523.633453
101,-521.585674,-523.775010
102,-521.585674,-523.894585
103,-521.585674,-523.916957
104,-521.585674,-523.806815
105,-521.585674,-523.914370
106,-521.585674,-523.914931
107,-521.585674,-523.515996
108,-521.585674,-523.565092
109,-521.585674,-523.952242
110,-521.585674,-523.714569
111,-521.585674,-523.838532
112,-521.585674,-523.775497
113,-521.585674,-523.790066
114,-521.585674,-523.589101
115,-521.585674,-523.868419
116,-521.585674,-523.863115
117,-521.585674,-523.696601
118,-521.435605,-523.663082
119,-521.435605,-523.448917
120,-521.435605,-523.403735
121,-521.435605,-523.733913
122,-521.435605,-523.867477
123,-521.435605,-524.005002
124,-521.435605,-523.842698
125,-521.435605,-523.845766
126,-521.435605,-523.929588
127,-521.435605,-523.849615
128,-521.435605,-523.801684
129,-521.435605,-523.698769
130,-521.435605,-523.759824
131,-521.435605,-523.792135
132,-521.435605,-523.813902
133,-521.435605,-523.401595
134,-521.435605,-523.901438
135,-521.435605,-523.522797
136,-521.435605,-523.509005
137,-521.435605,-524.134405
138,-521.435605,-523.876832
139,-521.435605,-523.888802
140,-521.435605,-523.759845
141,-521.435605,-523.929133
142,-521.435605,-523.756576
143,-521.435605,-523.550434
144,-521.435605,-524.016414
145,-521.435605,-523.826712
146,-521.435605,-523.725594
147,-521.435605,-523.694226
148,-521.435605,-523.653628
149,-521.435605,-523.863332
150,-521.435605,-523.959976
151,-521.435605,-524.048569
152,-521.435605,-523.931207
153,-521.435605,-523.705487
154,-521.435605,-523.490998
155,-521.435605,-523.675589
156,-521.435605,-523.768119
157,-521.435605,-523.852816
158,-521.435605,-523.745525
159,-521.435605,-523.716400
160,-521.435605,-523.812555
161,-521.435605,-523.662003
162,-521.435605,-523.874614
163,-521.435605,-523.827808
164,-521.435605,-523.924828
165,-521.435605,-524.219124
166,-521.435605,-524.034702
167,-521.435605,-524.060417
168,-521.435605,-523.774817
169,-521.435605,-523.755577
170,-521.435605,-523.795712
171,-521.435605,-523.574611
172,-521.435605,-523.906516
173,-521.435605,-523.785436
174,-521.435605,-524.059007
175,-521.435605,-523.772243
176,-521.435605,-523.875189
177,-521.435605,-523.830633
