gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,2,299.698,E10;E35,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed7\g001_i000,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed7\g001_i000\tripinfo.xml
1,1,1,297.978,E16,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed7\g001_i001,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed7\g001_i001\tripinfo.xml
1,2,3,296.712,E16;E3;E7,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed7\g001_i002,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed7\g001_i002\tripinfo.xml
1,3,0,315.812,,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed7\g001_i003,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed7\g001_i003\tripinfo.xml
1,4,0,315.812,,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed7\g001_i004,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed7\g001_i004\tripinfo.xml
1,5,4,317.681,E10;E14;E16;E39,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed7\g001_i005,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed7\g001_i005\tripinfo.xml
1,6,0,315.812,,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed7\g001_i006,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed7\g001_i006\tripinfo.xml
1,7,2,294.536,E16;E38,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed7\g001_i007,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed7\g001_i007\tripinfo.xml
1,8,4,307.896,E10;E14;E19;E45,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed7\g001_i008,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed7\g001_i008\tripinfo.xml
1,9,0,315.812,,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed7\g001_i009,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed7\g001_i009\tripinfo.xml
1,10,4,302.145,E1;E20;E6;E7,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed7\g001_i010,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed7\g001_i010\tripinfo.xml
