gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,8,374.126,-24337240#4;111677669#0;120682114#3;28468732#1;37628709#0;4935286#2;783907721#0;876343449#0,runs_J_k16_plain\none_seed8\g001_i000,runs_J_k16_plain\none_seed8\g001_i000\tripinfo.xml
1,1,2,644.456,111681903#3;876057378#4,runs_J_k16_plain\none_seed8\g001_i001,runs_J_k16_plain\none_seed8\g001_i001\tripinfo.xml
1,2,7,612.5973333333334,-120682114#2;-311298662#1;-498033359#0;111681903#0;131942152;24337240#4;37628709#0,runs_J_k16_plain\none_seed8\g001_i002,runs_J_k16_plain\none_seed8\g001_i002\tripinfo.xml
1,3,3,618.5486666666667,25970859#1;311298682#0;5197062#4,runs_J_k16_plain\none_seed8\g001_i003,runs_J_k16_plain\none_seed8\g001_i003\tripinfo.xml
1,4,7,658.0206666666667,-111681903#1;-205590836#0;-782714971#1;-876343449#1;131942152;24337240#2;876057378#4,runs_J_k16_plain\none_seed8\g001_i004,runs_J_k16_plain\none_seed8\g001_i004\tripinfo.xml
1,5,10,1546.3593333333333,-111677671#0;-24337240#3;-502325084#3;-783907721#1;25970859#1;26216779#0;535519490#0;783907721#2;7924772;880137009#0,runs_J_k16_plain\none_seed8\g001_i005,runs_J_k16_plain\none_seed8\g001_i005\tripinfo.xml
1,6,9,648.6493333333333,-111677668#3;-311298685;-502325084#3;-782714971#1;-880137009#0;111677668#4;311298685;4935286#1;4970256#5,runs_J_k16_plain\none_seed8\g001_i006,runs_J_k16_plain\none_seed8\g001_i006\tripinfo.xml
1,7,9,457.83733333333333,-4950193;-498033359#1;-74277990;-783907721#0;28468730#1;311298665;535519490#0;62826731;782714966#0,runs_J_k16_plain\none_seed8\g001_i007,runs_J_k16_plain\none_seed8\g001_i007\tripinfo.xml
1,8,2,630.318,-111677668#3;111677669#1,runs_J_k16_plain\none_seed8\g001_i008,runs_J_k16_plain\none_seed8\g001_i008\tripinfo.xml
1,9,10,1000000000000.0,-24337240#0;-5197062#3;-876343449#2;4935286#0;4935286#2;4935286#3;498033359#2;5197062#4;783907721#2;876343449#2,runs_J_k16_plain\none_seed8\g001_i009,runs_J_k16_plain\none_seed8\g001_i009\tripinfo.xml
1,10,10,527.042,-120682114#2;-120682114#3;-24337240#3;-311298658;-498033359#2;-535519490#1;-835445203;120682114#3;4935286#1;782714971#0,runs_J_k16_plain\none_seed8\g001_i010,runs_J_k16_plain\none_seed8\g001_i010\tripinfo.xml
1,11,7,1000000000000.0,-311298665;-782714971#1;111677668#4;120682114#2;120682114#3;782714971#2;880137009#1,runs_J_k16_plain\none_seed8\g001_i011,runs_J_k16_plain\none_seed8\g001_i011\tripinfo.xml
1,12,6,665.52,-24337240#7;-5197062#3;-782714971#4;-880140407;498033359#3;502325084#3,runs_J_k16_plain\none_seed8\g001_i012,runs_J_k16_plain\none_seed8\g001_i012\tripinfo.xml
1,13,8,1000000000000.0,-28298231;-311298665;111677668#4;24337240#4;502325084#0;782714971#4;783907721#0;876057378#3,runs_J_k16_plain\none_seed8\g001_i013,runs_J_k16_plain\none_seed8\g001_i013\tripinfo.xml
1,14,7,1000000000000.0,-24337240#4;-25970859#1;-535519490#0;-783907721#0;111677668#4;24337240#5;782714971#2,runs_J_k16_plain\none_seed8\g001_i014,runs_J_k16_plain\none_seed8\g001_i014\tripinfo.xml
1,15,7,759.6293333333333,-311298658;-783907721#0;24337240#5;498033359#1;502325084#1;535519490#0;782714966#1,runs_J_k16_plain\none_seed8\g001_i015,runs_J_k16_plain\none_seed8\g001_i015\tripinfo.xml
1,16,8,696.4866666666667,-502325084#3;-5197062#3;-535519490#1;-7365262;111681903#1;24337240#3;311298662#0;782714971#2,runs_J_k16_plain\none_seed8\g001_i016,runs_J_k16_plain\none_seed8\g001_i016\tripinfo.xml
1,17,11,1000000000000.0,-120682114#2;-28468730#0;-498033359#3;-876343449#0;111681903#0;37628709#1;498033359#0;782714971#4;783907721#2;876057378#0;876057378#4,runs_J_k16_plain\none_seed8\g001_i017,runs_J_k16_plain\none_seed8\g001_i017\tripinfo.xml
1,18,8,636.796,-28468730#0;-311298658;-5197062#4;-782714971#3;111677668#4;28468732#0;311298662#1;58621262#0,runs_J_k16_plain\none_seed8\g001_i018,runs_J_k16_plain\none_seed8\g001_i018\tripinfo.xml
1,19,5,1000000000000.0,-498033359#0;-782714971#4;111677668#3;498033359#3;880137009#0,runs_J_k16_plain\none_seed8\g001_i019,runs_J_k16_plain\none_seed8\g001_i019\tripinfo.xml
1,20,11,664.396,-498033359#1;-835443464;-876343449#2;-880137009#1;120682114#3;4970256#7;4970256#8;502325084#0;876057376;876057378#3;876343449#2,runs_J_k16_plain\none_seed8\g001_i020,runs_J_k16_plain\none_seed8\g001_i020\tripinfo.xml
1,21,3,643.9946666666667,-876343449#2;111681903#2;28468730#0,runs_J_k16_plain\none_seed8\g001_i021,runs_J_k16_plain\none_seed8\g001_i021\tripinfo.xml
1,22,9,786.3213333333333,-111677668#3;-205590836#0;-311298662#1;-498033359#3;-782714971#3;111677669#5;782714971#1;783907721#0;876343449#2,runs_J_k16_plain\none_seed8\g001_i022,runs_J_k16_plain\none_seed8\g001_i022\tripinfo.xml
1,23,8,1139.3553333333334,-783907721#2;111677668#0;26216779#1;311298685;4970256#5;4970256#6;498033359#3;783907721#1,runs_J_k16_plain\none_seed8\g001_i023,runs_J_k16_plain\none_seed8\g001_i023\tripinfo.xml
2,0,8,374.126,-24337240#4;111677669#0;120682114#3;28468732#1;37628709#0;4935286#2;783907721#0;876343449#0,runs_J_k16_plain\none_seed8\g002_i000,runs_J_k16_plain\none_seed8\g002_i000\tripinfo.xml
2,1,7,753.1026666666667,-111677671#0;-782714971#1;-783907721#0;111677668#4;120682114#3;311298662#1;58621262#0,runs_J_k16_plain\none_seed8\g002_i001,runs_J_k16_plain\none_seed8\g002_i001\tripinfo.xml
2,2,16,400.7753333333333,-28468730#0;-311298658;-498033359#1;-498033359#3;-5197062#4;-782714966#0;111677669#1;120682114#3;205590836#2;26216779#1;311298665;311298682#0;4970256#8;62826731;782714966#0;880137010,runs_J_k16_plain\none_seed8\g002_i002,runs_J_k16_plain\none_seed8\g002_i002\tripinfo.xml
