gen,best_pred,mean_pred
1,-283.330971,-300.813539
2,-278.044581,-298.205144
3,-278.044581,-297.232687
4,-278.044581,-295.567270
5,-278.044581,-295.828601
6,-278.044581,-295.708365
7,-278.044581,-297.252233
8,-278.044581,-295.827980
9,-278.044581,-294.612956
10,-278.044581,-297.913515
11,-278.044581,-296.989510
12,-278.044581,-296.383754
13,-278.044581,-297.444432
14,-278.044581,-297.533522
15,-278.044581,-296.929708
16,-278.044581,-298.955264
17,-278.044581,-295.823699
18,-278.044581,-299.533633
19,-273.137751,-295.987372
20,-273.137751,-295.882571
21,-273.137751,-292.375907
22,-273.137751,-295.485639
23,-273.137751,-296.523043
24,-273.137751,-296.212253
25,-273.137751,-297.356611
26,-273.137751,-298.716638
27,-273.137751,-300.923106
28,-273.137751,-298.227376
29,-273.137751,-296.493020
30,-273.137751,-295.477861
31,-273.137751,-294.776815
32,-273.137751,-295.672156
33,-273.137751,-297.397618
34,-273.137751,-294.500623
35,-273.137751,-294.959993
36,-273.137751,-295.658601
37,-273.137751,-297.180398
38,-273.137751,-295.785227
39,-273.137751,-295.720075
40,-273.137751,-296.205674
41,-273.137751,-296.012788
42,-273.137751,-295.341036
43,-273.137751,-295.595305
44,-273.137751,-296.202127
45,-273.137751,-295.651801
46,-273.137751,-298.757400
47,-273.137751,-294.752618
48,-273.137751,-297.101881
49,-273.137751,-298.602573
50,-273.137751,-298.062375
51,-273.137751,-297.807132
52,-273.137751,-297.443269
53,-273.137751,-300.114275
54,-273.137751,-295.845537
55,-273.137751,-298.255431
56,-273.137751,-296.624259
57,-273.137751,-297.494261
58,-273.137751,-300.042431
59,-273.137751,-298.382559
60,-273.137751,-296.487894
61,-273.137751,-293.925829
62,-273.137751,-293.848405
63,-273.137751,-296.852406
64,-273.137751,-296.985479
65,-273.137751,-293.269392
66,-273.137751,-296.046628
67,-273.137751,-297.011802
68,-273.137751,-299.107900
69,-273.137751,-295.032539
70,-273.137751,-294.388403
71,-273.137751,-295.974984
72,-273.137751,-294.308539
73,-273.137751,-296.168825
74,-273.137751,-295.121281
75,-273.137751,-296.950186
76,-273.137751,-296.469228
77,-273.137751,-298.240205
78,-273.137751,-297.135884
79,-273.137751,-295.075456
80,-273.137751,-295.246274
81,-273.137751,-294.598921
82,-273.137751,-293.391772
83,-273.137751,-295.942292
84,-273.137751,-298.010758
85,-273.137751,-300.795301
86,-273.137751,-299.671398
87,-273.137751,-301.011831
88,-273.137751,-299.550786
89,-273.137751,-298.012621
90,-273.137751,-295.986845
91,-273.137751,-298.381892
92,-273.137751,-298.075015
93,-273.137751,-300.771674
94,-273.137751,-298.119879
95,-273.137751,-299.425217
96,-273.137751,-293.711264
97,-273.137751,-294.610865
98,-273.137751,-298.666025
99,-273.137751,-298.782578
100,-273.137751,-296.882285
101,-273.137751,-299.584240
102,-273.137751,-298.335681
103,-273.137751,-299.056838
104,-273.137751,-298.700845
105,-273.137751,-298.461766
106,-273.137751,-300.091017
107,-273.137751,-299.793958
108,-273.137751,-299.801197
109,-273.137751,-297.359938
110,-273.137751,-297.201069
111,-273.137751,-294.826413
112,-273.137751,-296.593646
113,-273.137751,-294.149898
114,-273.137751,-294.589676
115,-273.137751,-298.536462
116,-273.137751,-296.952477
117,-273.137751,-294.713665
118,-273.137751,-296.179077
119,-273.137751,-296.880612
120,-273.137751,-296.161720
121,-273.137751,-296.702713
122,-273.137751,-298.494196
123,-273.137751,-300.463848
124,-273.137751,-301.170484
125,-273.137751,-295.468783
126,-273.137751,-296.622252
127,-273.137751,-294.011194
128,-273.137751,-295.808090
129,-273.137751,-297.381600
130,-273.137751,-297.855712
131,-273.137751,-300.003364
132,-273.137751,-295.677842
133,-273.137751,-299.432091
134,-273.137751,-299.949421
