gen,best_pred,mean_pred
1,-286.913349,-301.434443
2,-286.223612,-299.451930
3,-285.625114,-297.767393
4,-280.019953,-296.547987
5,-280.019953,-299.278710
6,-280.019953,-299.081622
7,-280.019953,-301.036542
8,-280.019953,-298.692713
9,-270.216250,-298.261048
10,-270.216250,-296.931527
11,-270.216250,-294.262485
12,-270.216250,-297.488594
13,-270.216250,-295.147673
14,-270.216250,-297.080159
15,-270.216250,-294.404628
16,-270.216250,-296.674763
17,-270.216250,-295.808980
18,-270.216250,-300.804692
19,-270.216250,-295.999136
20,-270.216250,-296.436110
21,-270.216250,-299.100097
22,-270.216250,-299.119737
23,-270.216250,-297.134707
24,-270.216250,-298.951528
25,-270.216250,-298.210436
26,-270.216250,-296.616720
27,-270.216250,-294.527477
28,-270.216250,-298.592249
29,-270.216250,-296.815885
30,-270.216250,-297.262113
31,-270.216250,-296.811519
32,-270.216250,-296.767964
33,-270.216250,-295.821700
34,-270.216250,-297.820959
35,-270.216250,-295.948586
36,-270.216250,-297.259017
37,-270.216250,-296.822366
38,-270.216250,-297.176376
39,-270.216250,-296.715841
40,-270.216250,-298.783163
41,-270.216250,-296.887307
42,-270.216250,-295.697990
43,-270.216250,-296.893559
44,-270.216250,-295.233880
45,-270.216250,-296.390983
46,-270.216250,-297.519275
47,-270.216250,-298.131873
48,-270.216250,-297.395339
49,-270.216250,-299.008965
50,-270.216250,-299.972742
51,-270.216250,-298.397960
52,-270.216250,-299.007690
53,-262.947727,-297.333511
54,-262.947727,-298.147033
55,-262.947727,-295.558057
56,-262.947727,-295.095050
57,-262.947727,-294.943959
58,-262.947727,-296.670988
59,-262.947727,-297.836819
60,-262.947727,-298.259195
61,-262.947727,-297.285293
62,-262.947727,-297.499593
63,-262.947727,-297.219028
64,-262.947727,-294.395048
65,-262.947727,-295.637392
66,-262.947727,-298.310759
67,-262.947727,-299.455415
68,-262.947727,-299.921337
69,-262.947727,-298.441761
70,-262.947727,-298.018445
71,-262.947727,-299.618572
72,-262.947727,-298.832196
73,-262.947727,-299.633498
74,-262.947727,-298.847878
75,-262.947727,-298.636580
76,-262.947727,-298.983989
77,-262.947727,-296.234937
78,-262.947727,-299.486834
79,-262.947727,-297.655885
80,-262.947727,-296.661253
81,-262.947727,-300.678808
82,-262.947727,-299.974795
83,-262.947727,-301.135855
84,-262.947727,-300.180593
85,-262.947727,-299.050093
86,-262.947727,-298.762223
87,-262.947727,-297.789669
88,-262.947727,-297.073672
89,-262.947727,-296.404449
90,-262.947727,-296.411016
91,-262.947727,-295.247315
92,-262.947727,-294.794314
93,-262.947727,-297.556955
94,-262.947727,-298.189553
95,-262.947727,-295.933798
96,-262.947727,-297.074569
97,-262.947727,-299.590251
98,-262.947727,-297.188808
99,-262.947727,-298.490646
100,-262.947727,-300.491291
101,-262.947727,-299.159311
102,-262.947727,-300.030483
103,-262.947727,-300.665407
104,-262.947727,-295.750106
105,-262.947727,-296.889596
106,-262.947727,-296.809895
107,-262.947727,-299.092157
108,-262.947727,-299.326546
109,-262.947727,-301.546185
110,-262.947727,-298.248672
111,-262.947727,-296.919998
112,-262.947727,-297.608595
113,-262.947727,-296.928780
114,-262.947727,-300.107875
115,-262.947727,-300.958185
116,-262.947727,-299.383735
117,-262.947727,-300.561653
118,-262.947727,-298.491899
119,-262.947727,-295.593587
120,-262.947727,-298.773919
121,-262.947727,-298.096834
122,-262.947727,-299.587828
123,-262.947727,-296.453881
124,-262.947727,-300.224758
125,-262.947727,-300.254483
126,-262.947727,-296.835262
127,-262.947727,-296.680752
128,-262.947727,-297.635761
129,-262.947727,-298.172259
130,-262.947727,-297.084054
131,-262.947727,-298.847780
132,-262.947727,-298.024387
133,-262.947727,-296.012488
134,-262.947727,-298.640346
135,-262.947727,-298.394985
136,-262.947727,-295.772302
137,-262.947727,-294.788130
138,-262.947727,-297.251254
139,-262.947727,-296.495447
140,-262.947727,-295.785882
141,-262.947727,-296.410816
142,-262.947727,-299.116965
