gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,0,644.456,,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i000,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i000\tripinfo.xml
1,1,1,644.456,-24337240#6,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i001,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i001\tripinfo.xml
1,2,1,644.456,-111677668#3,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i002,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i002\tripinfo.xml
1,3,5,641.5953333333333,-120682114#2;-219796126#2;-24337240#3;-24337240#6;-814061747#1,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i003,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i003\tripinfo.xml
1,4,2,749.8073333333333,-120682114#3;111677668#0,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i004,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i004\tripinfo.xml
1,5,4,7680.612666666667,-111681903#3;-120682114#3;-782714971#3;111677668#0,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i005,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i005\tripinfo.xml
1,6,4,586.59,-120682114#1;-5055277#5;24337240#3;37628709#1,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i006,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i006\tripinfo.xml
1,7,9,625.5673333333333,-111677669#3;-111677669#5;-111681903#1;-111681903#3;-24337240#4;-4929432#2;-4970255#1;-876343449#4;36851883,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i007,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i007\tripinfo.xml
1,8,3,672.9286666666667,-111681903#2;-120682114#2;-24337240#0,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i008,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i008\tripinfo.xml
1,9,9,706.2966666666666,-120682114#1;-24337240#0;-36970992;-4877786#0;-4970255#1;-876057378#4;111677669#0;219796118#3;24337240#4,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i009,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i009\tripinfo.xml
1,10,0,644.456,,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i010,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i010\tripinfo.xml
1,11,9,663.3373333333333,-240042189;-24337240#4;-24337240#6;-4950193;-782714971#4;-835445203;24337240#2;4970256#0;828203038#0,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i011,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i011\tripinfo.xml
1,12,2,644.456,-803012921#0;803012921#4,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i012,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i012\tripinfo.xml
1,13,6,725.6673333333333,-111677668#3;-111681903#0;-120682114#2;-24337240#0;-24337240#1;37627664#0,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i013,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i013\tripinfo.xml
1,14,6,713.5586666666667,-111677669#3;-876343451#3;24337240#1;24337240#5;835445203;876343452#6,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i014,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i014\tripinfo.xml
1,15,8,653.8853333333333,-111677669#0;-120682114#1;-120682114#3;-24337240#0;-24337240#7;-4970253#0;-7365262;876343448#0,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i015,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i015\tripinfo.xml
1,16,5,644.456,-120682114#3;-172249928#1;-24337240#0;219796126#2;274763813#3,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i016,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i016\tripinfo.xml
1,17,8,635.6293333333333,-111677668#0;-111677668#3;-120682114#3;-24337240#0;-835443463#0;-876343448#2;111681903#1;24337240#5,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i017,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i017\tripinfo.xml
1,18,7,593.678,-111677669#0;-111681903#2;-120682114#3;-24337240#0;-24337240#2;-814061747#2;835445203,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i018,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i018\tripinfo.xml
1,19,8,660.446,-120682114#1;-120682114#2;-24337240#3;111677669#1;111681903#0;111681903#1;219796126#4;4935286#1,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i019,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i019\tripinfo.xml
1,20,4,596.1873333333333,-111681903#3;231819501#0;24337240#2;4877788#0,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i020,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed2\g001_i020\tripinfo.xml
