gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,1,309.073,E6,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i000,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i000\tripinfo.xml
1,1,1,300.078,E11,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i001,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i001\tripinfo.xml
1,2,1,303.74,E7,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i002,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i002\tripinfo.xml
1,3,4,290.29,E13;E21;E3;E38,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i003,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i003\tripinfo.xml
1,4,1,309.555,E14,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i004,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i004\tripinfo.xml
1,5,4,328.915,E10;E24;E25;E41,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i005,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i005\tripinfo.xml
1,6,3,290.132,E10;E23;E7,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i006,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i006\tripinfo.xml
1,7,1,311.104,E34,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i007,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i007\tripinfo.xml
1,8,1,301.075,E25,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i008,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i008\tripinfo.xml
1,9,2,306.32,E15;E45,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i009,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i009\tripinfo.xml
1,10,1,303.944,E23,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i010,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i010\tripinfo.xml
1,11,3,299.728,E1;E15;E45,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i011,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i011\tripinfo.xml
1,12,2,298.021,E13;E15,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i012,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i012\tripinfo.xml
1,13,2,303.151,E15;E30,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i013,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i013\tripinfo.xml
1,14,1,311.341,E3,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i014,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i014\tripinfo.xml
1,15,2,306.925,E32;E35,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i015,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i015\tripinfo.xml
1,16,0,315.812,,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i016,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i016\tripinfo.xml
1,17,1,341.586,E22,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i017,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed0\g001_i017\tripinfo.xml
