[001] train 0.817 | val 0.671
[002] train 0.414 | val 0.294
[003] train 0.279 | val 0.298
[004] train 0.199 | val 0.125
[005] train 0.171 | val 0.171
[006] train 0.163 | val 0.191
[007] train 0.202 | val 0.088
[008] train 0.309 | val 0.218
[009] train 0.160 | val 0.308
[010] train 0.129 | val 0.242
[011] train 0.135 | val 0.179
[012] train 0.132 | val 0.169
[013] train 0.134 | val 0.137
[014] train 0.124 | val 0.121
[015] train 0.198 | val 0.140
[016] train 0.116 | val 0.058
[017] train 0.107 | val 0.164
[018] train 0.163 | val 0.118
[019] train 0.133 | val 0.148
[020] train 0.140 | val 0.199
[021] train 0.113 | val 0.087
[022] train 0.103 | val 0.096
[023] train 0.080 | val 0.091
[024] train 0.090 | val 0.200
[025] train 0.092 | val 0.037
[026] train 0.149 | val 0.059
[027] train 0.148 | val 0.084
[028] train 0.059 | val 0.571
[029] train 0.131 | val 0.056
[030] train 0.154 | val 0.142
[031] train 0.100 | val 0.089
[032] train 0.138 | val 0.128
[033] train 0.114 | val 0.150
[034] train 0.150 | val 0.102
[035] train 0.136 | val 0.104
[036] train 0.147 | val 0.192
[037] train 0.077 | val 0.129
[038] train 0.139 | val 0.153
[039] train 0.106 | val 0.150
[040] train 0.098 | val 0.221
[041] train 0.103 | val 0.067
[042] train 0.119 | val 0.053
[043] train 0.129 | val 0.137
[044] train 0.128 | val 0.092
[045] train 0.099 | val 0.164
[046] train 0.105 | val 0.076
[047] train 0.075 | val 0.035
[048] train 0.095 | val 0.071
[049] train 0.082 | val 0.045
[050] train 0.090 | val 0.168
[051] train 0.125 | val 0.061
[052] train 0.075 | val 0.189
[053] train 0.090 | val 0.143
[054] train 0.077 | val 0.094
[055] train 0.078 | val 0.054
[056] train 0.093 | val 0.089
[057] train 0.107 | val 0.238
[058] train 0.083 | val 0.128
[059] train 0.099 | val 0.148
[060] train 0.080 | val 0.069
Saved D:\PSPS\output_policy_A_k4_1od_x0.8\policy_model.pt
Elapsed: 321.587 sec
