1,273.097000
2,260.536000
3,244.242000
4,239.472000
5,233.371000
6,233.371000
7,233.371000
8,233.371000
9,233.371000
10,233.371000
11,233.371000
12,233.371000
13,233.371000
14,233.371000
15,233.371000
