gen,best_pred,mean_pred
1,-277.484773,-297.168430
2,-277.484773,-295.198307
3,-277.484773,-297.473684
4,-277.484773,-297.787031
5,-277.484773,-295.060208
6,-277.484773,-293.609585
7,-277.484773,-297.907875
8,-274.047811,-295.043288
9,-274.047811,-300.326210
10,-274.047811,-299.821347
11,-274.047811,-298.465800
12,-274.047811,-297.585535
13,-274.047811,-296.544158
14,-274.047811,-295.826149
15,-274.047811,-299.445411
16,-274.047811,-297.045117
17,-274.047811,-296.337714
18,-274.047811,-294.706287
19,-274.047811,-297.610590
20,-274.047811,-297.099909
21,-274.047811,-295.791419
22,-274.047811,-297.730734
23,-274.047811,-299.097250
24,-274.047811,-297.263108
25,-274.047811,-297.740713
26,-274.047811,-299.073392
27,-274.047811,-298.261233
28,-274.047811,-297.499816
29,-274.047811,-293.881244
30,-274.047811,-292.917830
31,-274.047811,-296.536745
32,-274.047811,-293.180969
33,-274.047811,-295.078725
34,-274.047811,-297.014891
35,-274.047811,-293.514636
36,-274.047811,-295.047883
37,-274.047811,-296.481156
38,-270.952743,-294.531927
39,-270.952743,-295.935053
40,-270.952743,-293.730342
41,-267.686732,-293.481464
42,-267.686732,-294.397765
43,-267.686732,-296.479991
44,-267.686732,-295.671961
45,-267.686732,-294.066753
46,-267.686732,-296.448547
47,-267.686732,-300.041494
48,-267.686732,-300.094429
49,-267.686732,-296.556850
50,-267.686732,-297.041478
51,-267.686732,-297.252957
52,-267.686732,-297.026472
53,-267.686732,-297.625025
54,-267.686732,-298.645643
55,-267.686732,-298.235749
56,-267.686732,-296.241551
57,-267.686732,-297.408862
58,-267.686732,-299.904264
59,-267.686732,-297.899016
60,-267.686732,-295.322983
61,-267.686732,-296.638960
62,-267.686732,-297.853980
63,-267.686732,-298.715214
64,-267.686732,-297.919127
65,-267.686732,-297.976616
66,-267.686732,-295.921466
67,-267.686732,-294.196709
68,-267.686732,-297.626860
69,-267.686732,-293.254774
70,-267.686732,-297.475056
71,-267.686732,-296.296852
72,-267.686732,-297.579041
73,-267.686732,-297.367425
74,-267.686732,-297.228946
75,-267.686732,-297.712700
76,-267.686732,-300.329657
77,-267.686732,-297.799818
78,-267.686732,-297.749854
79,-267.686732,-297.919529
80,-267.686732,-296.944844
81,-267.686732,-297.130698
82,-267.686732,-294.798882
83,-267.686732,-295.863999
84,-267.686732,-296.743891
85,-267.686732,-296.187991
86,-267.686732,-296.286086
87,-267.686732,-296.901282
88,-267.686732,-298.297559
89,-267.686732,-295.905937
90,-267.686732,-297.948430
91,-267.686732,-300.487976
92,-267.686732,-296.901037
93,-267.686732,-296.886854
94,-267.686732,-295.280915
95,-267.686732,-295.258386
96,-267.686732,-294.103612
97,-267.686732,-292.708331
98,-267.686732,-296.140466
99,-267.686732,-296.148310
100,-267.686732,-295.562001
101,-267.686732,-292.808478
102,-267.686732,-293.706354
103,-267.686732,-295.837509
104,-267.686732,-297.630492
105,-267.686732,-294.766962
106,-267.686732,-295.254170
107,-267.686732,-297.304696
108,-267.686732,-293.737421
109,-267.686732,-294.364970
110,-267.686732,-294.909763
111,-267.686732,-295.217565
112,-267.686732,-294.722240
113,-267.686732,-295.969824
114,-267.686732,-294.176240
115,-267.686732,-295.732154
116,-267.686732,-296.391851
117,-267.686732,-295.409805
118,-267.686732,-297.598518
119,-267.686732,-298.543608
120,-267.686732,-297.030809
121,-267.686732,-296.647550
122,-267.686732,-297.895507
123,-267.686732,-299.118009
124,-267.686732,-298.282124
125,-267.686732,-299.103710
126,-267.686732,-300.085570
127,-267.686732,-296.618145
128,-267.686732,-300.059532
129,-267.686732,-297.280818
130,-267.686732,-297.961394
