[001] train 1.041 | val 0.854
[002] train 0.799 | val 0.768
[003] train 0.538 | val 0.780
[004] train 0.539 | val 0.906
[005] train 0.468 | val 0.739
[006] train 0.431 | val 0.799
[007] train 0.409 | val 0.480
[008] train 0.472 | val 1.112
[009] train 0.463 | val 1.030
[010] train 0.508 | val 0.523
[011] train 0.409 | val 0.776
[012] train 0.330 | val 0.887
[013] train 0.246 | val 0.447
[014] train 0.368 | val 0.645
[015] train 0.490 | val 1.002
[016] train 0.266 | val 0.910
[017] train 0.131 | val 0.551
[018] train 0.187 | val 0.866
[019] train 0.114 | val 0.773
[020] train 0.167 | val 0.843
[021] train 0.117 | val 1.606
[022] train 0.178 | val 1.079
[023] train 0.159 | val 0.805
[024] train 0.246 | val 0.539
[025] train 0.160 | val 1.286
[026] train 0.133 | val 0.958
[027] train 0.137 | val 0.490
[028] train 0.086 | val 1.658
[029] train 0.188 | val 0.683
[030] train 0.211 | val 0.670
[031] train 0.122 | val 1.471
[032] train 0.127 | val 1.355
[033] train 0.104 | val 0.975
[034] train 0.162 | val 0.573
[035] train 0.124 | val 1.779
[036] train 0.126 | val 1.788
[037] train 0.160 | val 1.974
[038] train 0.188 | val 0.718
[039] train 0.120 | val 1.543
[040] train 0.125 | val 1.538
[041] train 0.058 | val 0.748
[042] train 0.042 | val 0.698
[043] train 0.092 | val 0.460
[044] train 0.114 | val 0.569
[045] train 0.043 | val 0.709
[046] train 0.079 | val 0.809
[047] train 0.062 | val 0.947
[048] train 0.050 | val 0.612
[049] train 0.095 | val 0.725
[050] train 0.045 | val 1.503
[051] train 0.063 | val 0.738
[052] train 0.094 | val 1.459
[053] train 0.046 | val 0.920
[054] train 0.084 | val 0.749
[055] train 0.036 | val 1.117
[056] train 0.061 | val 1.229
[057] train 0.068 | val 0.676
[058] train 0.085 | val 0.738
[059] train 0.048 | val 0.580
[060] train 0.175 | val 0.508
Saved D:\PSPS\output_policy_D_k9_2od_x1.0\policy_model.pt
Elapsed: 229.630 sec
