gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,0,315.812,,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i000,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i000\tripinfo.xml
1,1,0,315.812,,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i001,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i001\tripinfo.xml
1,2,0,315.812,,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i002,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i002\tripinfo.xml
1,3,2,272.709,E1;E27,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i003,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i003\tripinfo.xml
1,4,1,315.812,E31,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i004,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i004\tripinfo.xml
1,5,2,309.908,E26;E27,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i005,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i005\tripinfo.xml
1,6,2,308.655,E17;E23,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i006,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i006\tripinfo.xml
1,7,4,302.356,E20;E21;E31;E34,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i007,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i007\tripinfo.xml
1,8,1,308.567,E15,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i008,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i008\tripinfo.xml
1,9,4,303.967,E16;E30;E4;E43,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i009,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i009\tripinfo.xml
1,10,0,315.812,,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i010,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i010\tripinfo.xml
1,11,4,300.766,E11;E13;E3;E42,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i011,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i011\tripinfo.xml
1,12,1,309.908,E26,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i012,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\init_seed2\g001_i012\tripinfo.xml
