[001] train 0.544 | val 0.207
[002] train 0.179 | val 0.212
[003] train 0.077 | val 0.098
[004] train 0.106 | val 0.115
[005] train 0.140 | val 0.028
[006] train 0.132 | val 0.000
[007] train 0.056 | val 0.069
[008] train 0.039 | val 0.063
[009] train 0.061 | val 0.165
[010] train 0.091 | val 0.150
[011] train 0.058 | val 0.183
[012] train 0.170 | val 0.075
[013] train 0.088 | val 0.065
[014] train 0.074 | val 0.049
[015] train 0.151 | val 0.259
[016] train 0.090 | val 0.089
[017] train 0.101 | val 0.179
[018] train 0.091 | val 0.139
[019] train 0.086 | val 0.166
[020] train 0.037 | val 0.345
[021] train 0.075 | val 0.111
[022] train 0.046 | val 0.034
[023] train 0.036 | val 0.029
[024] train 0.069 | val 0.065
[025] train 0.022 | val 0.002
[026] train 0.071 | val 0.049
[027] train 0.037 | val 0.106
[028] train 0.035 | val 0.024
[029] train 0.054 | val 0.038
[030] train 0.010 | val 0.105
[031] train 0.025 | val 0.086
[032] train 0.063 | val 0.082
[033] train 0.039 | val 0.068
[034] train 0.038 | val 0.045
[035] train 0.043 | val 0.070
[036] train 0.027 | val 0.016
[037] train 0.053 | val 0.020
[038] train 0.035 | val 0.107
[039] train 0.038 | val 0.021
[040] train 0.032 | val 0.030
[041] train 0.023 | val 0.074
[042] train 0.022 | val 0.095
[043] train 0.005 | val 0.098
[044] train 0.061 | val 0.101
[045] train 0.063 | val 0.016
[046] train 0.034 | val 0.039
[047] train 0.021 | val 0.009
[048] train 0.029 | val 0.010
[049] train 0.017 | val 0.026
[050] train 0.058 | val 0.037
[051] train 0.022 | val 0.032
[052] train 0.036 | val 0.019
[053] train 0.028 | val 0.047
[054] train 0.036 | val 0.012
[055] train 0.035 | val 0.048
[056] train 0.013 | val 0.073
[057] train 0.055 | val 0.154
[058] train 0.020 | val 0.057
[059] train 0.022 | val 0.070
[060] train 0.018 | val 0.144
Saved D:\PSPS\output_policy_A_k4_2od_x0.8\policy_model.pt
Elapsed: 193.585 sec
