[001] train 1.085 | val 1.008
[002] train 0.967 | val 1.186
[003] train 0.871 | val 1.137
[004] train 0.837 | val 1.117
[005] train 0.738 | val 0.691
[006] train 0.561 | val 0.490
[007] train 0.453 | val 0.580
[008] train 0.372 | val 0.262
[009] train 0.317 | val 0.539
[010] train 0.304 | val 0.443
[011] train 0.358 | val 0.556
[012] train 0.272 | val 0.559
[013] train 0.559 | val 1.030
[014] train 0.683 | val 0.879
[015] train 0.600 | val 0.860
[016] train 0.517 | val 1.174
[017] train 0.525 | val 0.985
[018] train 0.474 | val 0.629
[019] train 0.349 | val 0.634
[020] train 0.335 | val 0.913
[021] train 0.413 | val 1.213
[022] train 0.388 | val 0.513
[023] train 0.250 | val 0.683
[024] train 0.310 | val 0.501
[025] train 0.293 | val 0.578
[026] train 0.289 | val 0.715
[027] train 0.247 | val 0.884
[028] train 0.169 | val 0.398
[029] train 0.372 | val 0.382
[030] train 0.242 | val 0.460
[031] train 0.210 | val 0.393
[032] train 0.188 | val 0.500
[033] train 0.190 | val 0.585
[034] train 0.195 | val 0.400
[035] train 0.191 | val 0.339
[036] train 0.327 | val 0.450
[037] train 0.159 | val 0.870
[038] train 0.182 | val 0.746
[039] train 0.167 | val 0.658
[040] train 0.105 | val 0.559
[041] train 0.121 | val 0.520
[042] train 0.122 | val 0.625
[043] train 0.163 | val 0.803
[044] train 0.163 | val 0.323
[045] train 0.112 | val 0.674
[046] train 0.266 | val 0.636
[047] train 0.272 | val 0.745
[048] train 0.328 | val 0.492
[049] train 0.163 | val 0.383
[050] train 0.187 | val 0.723
[051] train 0.202 | val 0.569
[052] train 0.213 | val 0.303
[053] train 0.228 | val 0.449
[054] train 0.170 | val 0.518
[055] train 0.174 | val 0.296
[056] train 0.180 | val 0.328
[057] train 0.181 | val 0.417
[058] train 0.167 | val 0.758
[059] train 0.145 | val 0.634
[060] train 0.159 | val 0.352
Saved D:\PSPS\output_policy_B_k9_3od_x0.8\policy_model.pt
Elapsed: 318.053 sec
