[001] train 1.015 | val 0.880
[002] train 0.787 | val 0.865
[003] train 0.861 | val 1.063
[004] train 0.745 | val 1.091
[005] train 0.751 | val 0.940
[006] train 0.698 | val 0.888
[007] train 0.714 | val 0.923
[008] train 0.774 | val 0.819
[009] train 0.662 | val 0.859
[010] train 0.613 | val 0.926
[011] train 0.553 | val 0.809
[012] train 0.549 | val 0.865
[013] train 0.600 | val 0.936
[014] train 0.567 | val 0.823
[015] train 0.525 | val 0.888
[016] train 0.471 | val 0.896
[017] train 0.481 | val 0.766
[018] train 0.512 | val 1.229
[019] train 0.428 | val 0.816
[020] train 0.471 | val 1.064
[021] train 0.388 | val 1.002
[022] train 0.353 | val 0.817
[023] train 0.306 | val 0.779
[024] train 0.321 | val 0.924
[025] train 0.377 | val 0.957
[026] train 0.736 | val 1.142
[027] train 0.653 | val 1.269
[028] train 0.654 | val 1.046
[029] train 0.799 | val 0.776
[030] train 0.701 | val 0.740
[031] train 0.593 | val 0.637
[032] train 0.622 | val 0.681
[033] train 0.543 | val 0.801
[034] train 0.614 | val 0.694
[035] train 0.525 | val 0.720
[036] train 0.573 | val 0.818
[037] train 0.474 | val 0.927
[038] train 0.433 | val 0.889
[039] train 0.411 | val 1.084
[040] train 0.401 | val 0.858
[041] train 0.473 | val 1.257
[042] train 0.530 | val 0.858
[043] train 0.426 | val 0.858
[044] train 0.408 | val 1.118
[045] train 0.520 | val 1.062
[046] train 0.459 | val 1.290
[047] train 0.458 | val 0.730
[048] train 0.443 | val 0.863
[049] train 0.461 | val 0.896
[050] train 0.440 | val 0.861
[051] train 0.395 | val 0.868
[052] train 0.391 | val 0.609
[053] train 0.340 | val 0.942
[054] train 0.356 | val 0.751
[055] train 0.361 | val 0.843
[056] train 0.443 | val 0.907
[057] train 0.396 | val 0.921
[058] train 0.366 | val 0.945
[059] train 0.296 | val 0.679
[060] train 0.285 | val 1.049
Saved D:\PSPS\output_policy_B_k9_3od_x1.0\policy_model.pt
Elapsed: 536.275 sec
