gen,best_pred,mean_pred
1,-314.351923,-595.580525
2,-314.351923,-593.498707
3,-314.351923,-594.936504
4,-314.351923,-593.439274
5,-314.351923,-595.890364
6,-314.351923,-594.999558
7,-314.351923,-589.710908
8,-314.351923,-592.865661
9,-314.351923,-594.445424
10,-314.351923,-596.864675
11,-314.351923,-594.774741
12,-314.351923,-595.200902
13,-314.351923,-593.393052
14,-314.351923,-592.248310
15,-314.351923,-591.463502
16,-314.351923,-596.346415
17,-314.351923,-596.707148
18,-314.351923,-591.940938
19,-314.351923,-594.211440
20,-314.351923,-593.978455
21,-314.351923,-593.303964
22,-314.351923,-593.486233
23,-314.351923,-596.394653
24,-314.351923,-595.256939
25,-314.351923,-594.488854
26,-314.351923,-592.937615
27,-314.351923,-592.944433
28,-314.351923,-594.973057
29,-314.351923,-595.991800
30,-314.351923,-596.558406
31,-314.351923,-593.908490
32,-314.351923,-594.957307
33,-314.351923,-594.728722
34,-314.351923,-594.254496
35,-314.351923,-592.869099
36,-314.351923,-591.864073
37,-314.351923,-589.160575
38,-314.351923,-590.094005
39,-314.351923,-594.720109
40,-314.351923,-593.174602
41,-314.351923,-593.826367
42,-314.351923,-589.016702
43,-314.351923,-594.975104
44,-314.351923,-594.007250
45,-314.351923,-592.763107
46,-314.351923,-590.536492
47,-314.351923,-595.412231
48,-314.351923,-595.558959
49,-314.351923,-591.611295
50,-314.351923,-595.234825
51,-314.351923,-594.390111
52,-314.351923,-595.494767
53,-314.351923,-595.261227
54,-314.351923,-595.049982
55,-314.351923,-596.556328
56,-314.351923,-593.622980
57,-314.351923,-594.632786
58,-314.351923,-593.526256
59,-314.351923,-594.896902
60,-314.351923,-591.749459
61,-314.351923,-596.000294
62,-314.351923,-593.903826
63,-314.351923,-596.593582
64,-314.351923,-593.660135
65,-314.351923,-595.412511
66,-314.351923,-591.505019
67,-314.351923,-593.085014
68,-314.351923,-592.838105
69,-314.351923,-595.496498
70,-314.351923,-594.574150
71,-314.351923,-595.737142
72,-314.351923,-593.191028
73,-314.351923,-594.986688
74,-314.351923,-596.314741
75,-314.351923,-595.076963
76,-314.351923,-592.804250
77,-314.351923,-594.118249
78,-314.351923,-593.570427
79,-314.351923,-593.882947
80,-314.351923,-595.028080
81,-314.351923,-595.828552
82,-314.351923,-593.209959
83,-314.351923,-594.009715
84,-314.351923,-592.252111
85,-314.351923,-593.770162
86,-314.351923,-593.349721
87,-314.351923,-594.767431
88,-314.351923,-590.907125
89,-314.351923,-594.564335
90,-314.351923,-596.915875
91,-314.351923,-593.241483
92,-314.351923,-594.657008
93,-314.351923,-596.564237
94,-314.351923,-594.424837
95,-314.351923,-592.612620
96,-314.351923,-593.185850
97,-314.351923,-590.368796
98,-314.351923,-594.436933
99,-314.351923,-593.174281
100,-314.351923,-595.493956
101,-314.351923,-593.871251
102,-314.351923,-593.759333
103,-314.351923,-594.173536
104,-314.351923,-597.471795
105,-314.351923,-593.318055
106,-314.351923,-596.528976
107,-314.351923,-595.322824
108,-314.351923,-593.667802
109,-314.351923,-594.668105
110,-314.351923,-594.924569
111,-314.351923,-595.671116
112,-314.351923,-593.261300
113,-314.351923,-596.760744
114,-314.351923,-595.738583
115,-314.351923,-592.647969
116,-314.351923,-594.576113
117,-314.351923,-594.655505
118,-314.351923,-593.436421
119,-314.351923,-595.604769
120,-314.351923,-595.301478
121,-314.351923,-592.203204
122,-314.351923,-595.245110
123,-314.351923,-592.970057
124,-314.351923,-596.006550
125,-314.351923,-593.918775
126,-314.351923,-595.288563
127,-314.351923,-592.730922
128,-314.351923,-592.564830
129,-314.351923,-594.075807
130,-314.351923,-595.733823
131,-314.351923,-594.614176
132,-314.351923,-594.689796
133,-314.351923,-593.610518
134,-314.351923,-594.087321
135,-314.351923,-596.036040
136,-314.351923,-595.812454
137,-314.351923,-594.162298
138,-314.351923,-596.346549
139,-314.351923,-594.399955
140,-314.351923,-594.677740
141,-314.351923,-590.726361
