mode,seed,gen,indiv,run_dir,Arrivals,TTT,ATT,TimeLossSum,WaitingTimeSum,RouteLengthSum,MeanSpeed,Teleports,k_closed,closed_edges,Reason,WallTimeSec,Step,MinExpectedEnd,VaporizedCnt,Demand,Score,is_valid
both,0,1,10,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g001_i010,1200,467542.0,389.61833333333334,380752.18999999977,308731.0,1167636.9699999965,2.497394822283338,,4,"E15,E30,E35,E6",OK,,,,,,,True
both,0,1,11,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g001_i011,1200,462979.0,385.81583333333333,377130.58999999997,307033.0,1155760.8999999966,2.4963570701910816,,1,E27,OK,,,,,,,True
both,0,1,12,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g001_i012,1200,471432.0,392.86,384269.0000000003,316152.0,1172706.9800000007,2.487542169390285,,4,"E20,E29,E32,E4",OK,,,,,,,True
both,0,1,13,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g001_i013,1200,447269.0,372.7241666666667,361615.06999999983,294947.0,1153554.6100000006,2.579107002720959,,1,E1,OK,,,,,,,True
both,0,1,14,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g001_i014,1200,498384.0,415.32,409834.29000000015,333988.0,1189589.3699999985,2.386893178753729,,2,"E33,E34",OK,,,,,,,True
both,0,1,15,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g001_i015,1200,506673.0,422.2275,418340.42000000004,344704.0,1187386.2699999993,2.3434962391917455,,1,E6,OK,,,,,,,True
both,0,1,16,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g001_i016,1200,467332.0,389.4433333333333,381042.20999999903,314841.0,1162373.4099999992,2.4872540506534953,,0,,OK,,,,,,,True
both,0,1,17,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g001_i017,1200,446906.0,372.4216666666667,359731.08999999973,292848.0,1173895.839999995,2.6267175647675236,,4,"E10,E24,E27,E37",OK,,,,,,,True
both,0,1,18,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g001_i018,1200,484815.0,404.0125,398436.0699999998,328871.0,1163459.0999999999,2.399800129946474,,2,"E17,E36",OK,,,,,,,True
both,0,1,19,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g001_i019,1200,542064.0,451.72,451937.16999999987,369495.0,1208173.969999996,2.228840081613972,,4,"E14,E22,E24,E32",OK,,,,,,,True
both,0,1,20,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g001_i020,1200,401248.0,334.37333333333333,315796.5000000003,255423.0,1151781.1700000013,2.8704969744397513,,4,"E13,E17,E27,E8",OK,,,,,,,True
both,0,1,21,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g001_i021,1200,490092.0,408.41,403024.52,331775.0,1171854.3999999957,2.3910906523673017,,1,E16,OK,,,,,,,True
both,0,1,22,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g001_i022,1200,459922.0,383.2683333333333,374626.33999999985,307206.0,1149606.2499999988,2.4995678615069488,,2,"E20,E36",OK,,,,,,,True
both,0,1,23,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g001_i023,1200,467332.0,389.4433333333333,381042.20999999903,314841.0,1162373.4099999992,2.4872540506534953,,0,,OK,,,,,,,True
both,0,2,2,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g002_i002,1200,456003.0,380.0025,369745.0299999999,300660.0,1160178.039999996,2.5442333493419915,,4,"E10,E13,E20,E8",OK,,,,,,,True
both,0,2,1,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g002_i001,1200,449878.0,374.8983333333333,363694.9199999999,298111.0,1160793.1799999976,2.5802399317148152,,4,"E24,E27,E32,E5",OK,,,,,,,True
both,0,2,3,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g002_i003,1200,422273.0,351.89416666666665,335937.42999999935,272878.0,1162714.119999999,2.753465459548678,,4,"E13,E19,E27,E7",OK,,,,,,,True
both,0,2,4,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g002_i004,1200,496359.0,413.6325,406923.8200000003,336237.0,1201422.2799999972,2.4204704256395013,,4,"E10,E13,E24,E37",OK,,,,,,,True
both,0,2,5,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g002_i005,1200,496828.0,414.0233333333333,409969.4999999999,339794.0,1169784.3500000043,2.354505684059683,,4,"E17,E26,E27,E37",OK,,,,,,,True
both,0,2,6,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g002_i006,1200,488892.0,407.41,401917.3499999996,332765.0,1170929.2399999984,2.3950672950263012,,4,"E31,E36,E4,E45",OK,,,,,,,True
both,0,2,7,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g002_i007,1200,435095.0,362.57916666666665,349818.9099999998,286470.0,1149224.569999999,2.641318723497165,,4,"E20,E24,E27,E45",OK,,,,,,,True
both,0,2,8,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g002_i008,1200,499331.0,416.1091666666667,411629.5799999995,339384.0,1178690.7300000035,2.3605398623358123,,4,"E32,E36,E43,E7",OK,,,,,,,True
both,0,2,9,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g002_i009,1200,416911.0,347.42583333333334,330359.8500000001,267196.0,1165453.4599999925,2.795449052675493,,4,"E25,E27,E41,E42",OK,,,,,,,True
both,0,2,10,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g002_i010,1200,467578.0,389.6483333333333,380960.4599999992,311602.0,1165574.830000001,2.4927922827849063,,4,"E19,E24,E7,E8",OK,,,,,,,True
both,0,2,12,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g002_i012,1200,465547.0,387.9558333333333,377913.6700000002,307695.0,1178169.3400000038,2.5307205072742467,,4,"E23,E36,E4,E43",OK,,,,,,,True
both,0,2,11,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g002_i011,1200,403216.0,336.0133333333333,318926.81999999995,261426.0,1137797.819999998,2.8218072199515842,,4,"E11,E15,E20,E27",OK,,,,,,,True
both,0,2,13,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g002_i013,1200,461515.0,384.59583333333336,372819.99000000005,302315.0,1191213.8099999947,2.5810944606350708,,4,"E1,E10,E16,E36",OK,,,,,,,True
both,0,2,14,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g002_i014,1200,455969.0,379.9741666666667,368103.7899999999,300126.0,1181579.0100000002,2.5913582063692933,,4,"E10,E13,E39,E41",OK,,,,,,,True
both,0,2,15,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g002_i015,1200,444645.0,370.5375,358576.98000000033,292922.0,1158844.0699999998,2.6062230993264284,,4,"E17,E3,E6,E8",OK,,,,,,,True
both,0,2,16,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g002_i016,1200,449110.0,374.2583333333333,361991.8700000001,295182.0,1173501.8400000038,2.6129497005188123,,4,"E11,E13,E14,E38",OK,,,,,,,True
both,0,2,18,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g002_i018,1200,480125.0,400.1041666666667,390583.05999999994,319341.0,1202319.3700000027,2.5041798906534813,,4,"E31,E33,E6,E7",OK,,,,,,,True
both,0,2,17,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g002_i017,1200,477865.0,398.22083333333336,388948.8599999995,318851.0,1195683.8399999985,2.5021372981909082,,4,"E10,E24,E31,E41",OK,,,,,,,True
both,0,2,19,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g002_i019,1200,480140.0,400.1166666666667,393590.16000000027,322375.0,1164579.9199999983,2.4255007289540513,,4,"E16,E26,E27,E37",OK,,,,,,,True
both,0,2,20,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g002_i020,1200,403322.0,336.1016666666667,316515.16999999987,255837.0,1168388.6899999972,2.8969128636672363,,4,"E10,E24,E27,E5",OK,,,,,,,True
both,0,2,22,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g002_i022,1200,438887.0,365.7391666666667,352885.14,289021.0,1158743.3,2.640185970420632,,4,"E15,E25,E27,E38",OK,,,,,,,True
both,0,2,21,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g002_i021,1200,418788.0,348.99,332908.59000000014,269106.0,1155552.7199999976,2.7592784893549904,,4,"E13,E15,E27,E33",OK,,,,,,,True
both,0,2,23,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g002_i023,1200,433022.0,360.8516666666667,346814.0499999999,282134.0,1160970.7300000004,2.681089482751455,,4,"E16,E17,E32,E8",OK,,,,,,,True
both,0,3,1,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g003_i001,1200,456204.0,380.17,367374.36999999994,299093.0,1193626.7399999993,2.616431990951415,,4,"E10,E30,E33,E38",OK,,,,,,,True
both,0,3,2,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g003_i002,1200,433359.0,361.1325,345433.0199999999,279330.0,1182761.2599999967,2.729287403746078,,4,"E21,E24,E30,E5",OK,,,,,,,True
both,0,3,3,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g003_i003,1200,471539.0,392.94916666666666,385522.99999999953,315493.0,1158318.3999999978,2.4564636223090726,,4,"E19,E3,E5,E7",OK,,,,,,,True
both,0,3,4,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g003_i004,1200,414986.0,345.82166666666666,328842.3999999995,267053.0,1161248.8799999957,2.798284472247246,,4,"E13,E20,E31,E41",OK,,,,,,,True
both,0,3,5,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g003_i005,1200,437023.0,364.18583333333333,352538.85000000044,286201.0,1139060.4099999983,2.6064083812522414,,4,"E1,E19,E27,E8",OK,,,,,,,True
both,0,3,6,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g003_i006,1200,451706.0,376.4216666666667,366069.9100000004,296631.0,1153637.609999999,2.553956799334078,,4,"E13,E27,E36,E7",OK,,,,,,,True
both,0,3,7,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g003_i007,1200,416804.0,347.33666666666664,330342.71999999986,268594.0,1164725.8099999975,2.794420902870408,,4,"E25,E41,E42,E5",OK,,,,,,,True
both,0,3,8,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g003_i008,1200,508523.0,423.76916666666665,421082.0000000001,347273.0,1176473.1299999978,2.313510165715214,,4,"E19,E27,E43,E7",OK,,,,,,,True
both,0,3,9,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g003_i009,1200,559962.0,466.635,470909.1599999997,381135.0,1196048.4000000001,2.1359456534550563,,4,"E22,E24,E5,E7",OK,,,,,,,True
both,0,3,10,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g003_i010,1200,493775.0,411.4791666666667,403625.5300000001,331790.0,1212693.0699999984,2.4559628778289677,,4,"E10,E15,E25,E41",OK,,,,,,,True
both,0,3,11,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g003_i011,1200,429316.0,357.7633333333333,343332.0700000003,280564.0,1159474.029999999,2.7007473050154176,,4,"E13,E27,E30,E4",OK,,,,,,,True
both,0,3,13,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g003_i013,1200,505287.0,421.0725,417640.85000000027,342938.0,1179448.0399999963,2.3342141001054775,,4,"E17,E32,E34,E5",OK,,,,,,,True
both,0,3,12,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g003_i012,1200,452619.0,377.1825,365009.30000000034,297940.0,1176254.1199999962,2.598773184510584,,4,"E27,E3,E33,E34",OK,,,,,,,True
both,0,3,14,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g003_i014,1200,445416.0,371.18,358825.99000000005,293607.0,1167322.0799999936,2.6207457298345673,,4,"E19,E27,E41,E7",OK,,,,,,,True
both,0,3,15,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g003_i015,1200,425843.0,354.8691666666667,340316.18000000034,278944.0,1153990.429999997,2.709896440707014,,4,"E19,E27,E41,E8",OK,,,,,,,True
both,0,3,16,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g003_i016,1200,496962.0,414.135,408502.42000000033,335561.0,1188821.0999999992,2.392177067864342,,4,"E10,E13,E36,E38",OK,,,,,,,True
both,0,3,17,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g003_i017,1200,424900.0,354.0833333333333,337032.0800000002,275673.0,1181706.8699999996,2.78114113909155,,4,"E16,E21,E27,E7",OK,,,,,,,True
both,0,3,18,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g003_i018,1200,543749.0,453.12416666666667,453824.88999999984,368405.0,1209429.849999997,2.224242895159342,,4,"E24,E27,E29,E37",OK,,,,,,,True
both,0,3,19,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g003_i019,1200,448834.0,374.0283333333333,364421.57999999967,295698.0,1138797.1299999964,2.53723454551125,,4,"E1,E27,E5,E8",OK,,,,,,,True
both,0,3,20,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g003_i020,1200,411206.0,342.6716666666667,326130.5899999995,266044.0,1146801.0000000037,2.7888722440820506,,4,"E23,E24,E27,E32",OK,,,,,,,True
both,0,3,21,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g003_i021,1200,472715.0,393.9291666666667,385234.62,317362.0,1177842.4400000009,2.4916544641062814,,4,"E11,E26,E32,E6",OK,,,,,,,True
both,0,3,22,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g003_i022,1200,497769.0,414.8075,409319.1200000002,336640.0,1190071.8800000013,2.390811561186015,,4,"E10,E23,E37,E38",OK,,,,,,,True
both,0,3,23,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g003_i023,1200,493242.0,411.035,407112.4800000004,334916.0,1158771.9999999981,2.3492970995981652,,4,"E13,E20,E34,E8",OK,,,,,,,True
both,0,4,1,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g004_i001,1200,498642.0,415.535,410172.30000000086,334681.0,1188712.9799999967,2.3839006341222695,,4,"E21,E30,E35,E5",OK,,,,,,,True
both,0,4,2,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g004_i002,1200,470396.0,391.99666666666667,381765.0299999993,310986.0,1191223.3699999973,2.532384140171254,,4,"E14,E17,E4,E41",OK,,,,,,,True
both,0,4,3,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g004_i003,1200,489655.0,408.04583333333335,404282.2700000004,334800.0,1150195.9999999972,2.3489926580960008,,4,"E17,E23,E26,E27",OK,,,,,,,True
both,0,4,4,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g004_i004,1200,506198.0,421.83166666666665,418072.0099999994,340978.0,1184518.980000001,2.3400309365110115,,4,"E13,E24,E39,E6",OK,,,,,,,True
both,0,4,5,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g004_i005,1200,441539.0,367.94916666666666,356279.85999999946,290854.0,1150054.2899999975,2.6046493967690227,,4,"E19,E23,E41,E5",OK,,,,,,,True
both,0,4,6,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g004_i006,1200,437978.0,364.9816666666667,352376.7700000002,289991.0,1152730.439999998,2.6319368552758315,,4,"E13,E19,E25,E8",OK,,,,,,,True
both,0,4,7,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g004_i007,1200,478216.0,398.5133333333333,391077.1199999995,319444.0,1171872.1999999944,2.450508138581717,,4,"E13,E16,E27,E7",OK,,,,,,,True
both,0,4,8,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g004_i008,1200,424143.0,353.4525,337881.1200000002,272526.0,1161787.7500000002,2.7391416338357586,,4,"E21,E37,E38,E5",OK,,,,,,,True
both,0,4,9,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g004_i009,1200,513100.0,427.5833333333333,423604.84,344986.0,1201154.3699999985,2.3409751900214353,,4,"E33,E34,E6,E7",OK,,,,,,,True
both,0,4,10,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g004_i010,1200,498586.0,415.48833333333334,409826.0400000002,337641.0,1192709.7899999956,2.392184678270139,,4,"E16,E25,E34,E4",OK,,,,,,,True
both,0,4,11,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g004_i011,1200,489524.0,407.93666666666667,402407.7400000001,329909.0,1171797.3099999991,2.3937484372574156,,4,"E14,E27,E31,E35",OK,,,,,,,True
both,0,4,12,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g004_i012,1200,489644.0,408.0366666666667,401889.6700000005,328622.0,1179033.6799999967,2.407940626250902,,4,"E13,E19,E32,E33",OK,,,,,,,True
both,0,4,13,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g004_i013,1200,484658.0,403.88166666666666,396220.33000000013,326873.0,1189154.109999998,2.4535943077386486,,4,"E14,E25,E42,E45",OK,,,,,,,True
both,0,4,14,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g004_i014,1200,477061.0,397.55083333333334,391773.3700000006,312573.0,1149604.7099999909,2.40976460033411,,4,"E27,E35,E42,E7",OK,,,,,,,True
both,0,4,15,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g004_i015,1200,481093.0,400.91083333333336,394388.71999999974,319414.0,1166679.0299999993,2.425059250498343,,4,"E15,E19,E22,E41",OK,,,,,,,True
both,0,4,17,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g004_i017,1200,415390.0,346.15833333333336,328518.69000000035,265917.0,1169102.7499999981,2.814470136498226,,4,"E21,E41,E42,E5",OK,,,,,,,True
both,0,4,18,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g004_i018,1200,471643.0,393.03583333333336,384844.21,317531.0,1169520.839999998,2.479673905899161,,4,"E25,E27,E30,E5",OK,,,,,,,True
both,0,4,19,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g004_i019,1200,474213.0,395.1775,386864.43999999977,317003.0,1174797.1600000013,2.477361776248229,,4,"E11,E13,E24,E3",OK,,,,,,,True
both,0,4,20,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g004_i020,1200,490824.0,409.02,402477.6299999999,329113.0,1186584.2899999965,2.4175351857284824,,4,"E13,E19,E34,E7",OK,,,,,,,True
both,0,4,21,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g004_i021,1200,450354.0,375.295,363805.6300000002,299369.0,1165650.590000001,2.5882985162783076,,4,"E3,E38,E42,E7",OK,,,,,,,True
both,0,4,22,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g004_i022,1200,426159.0,355.1325,339495.5900000001,276940.0,1167341.1199999996,2.739214987833179,,4,"E19,E39,E41,E42",OK,,,,,,,True
both,0,4,23,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g004_i023,1200,477799.0,398.16583333333335,390881.5299999993,321948.0,1169891.4700000007,2.4485012944773863,,4,"E17,E32,E5,E7",OK,,,,,,,True
both,0,5,1,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g005_i001,1200,455633.0,379.69416666666666,369337.40000000014,301900.0,1161438.159999998,2.549065058939976,,4,"E1,E3,E38,E5",OK,,,,,,,True
both,0,5,2,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g005_i002,1200,454173.0,378.4775,366408.8799999999,297931.0,1181001.279999995,2.6003335292938923,,4,"E21,E23,E3,E4",OK,,,,,,,True
both,0,5,3,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g005_i003,1200,445160.0,370.96666666666664,359365.1699999998,293592.0,1156398.6899999988,2.5977147317818283,,4,"E15,E19,E23,E5",OK,,,,,,,True
both,0,5,4,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g005_i004,1200,430672.0,358.8933333333333,345083.62000000034,284033.0,1154744.2599999977,2.6812615168852343,,4,"E23,E24,E27,E30",OK,,,,,,,True
both,0,5,5,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g005_i005,1200,534428.0,445.3566666666667,447098.51,364470.0,1174276.0199999996,2.197257666140246,,4,"E22,E34,E38,E5",OK,,,,,,,True
both,0,5,6,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g005_i006,1200,423795.0,353.1625,336365.14999999956,271582.0,1177284.9199999978,2.777958494083219,,4,"E15,E16,E41,E42",OK,,,,,,,True
both,0,5,7,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g005_i007,1200,454266.0,378.555,365353.7900000003,299979.0,1196694.4800000004,2.634347452813991,,4,"E10,E17,E32,E37",OK,,,,,,,True
both,0,5,8,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g005_i008,1200,459186.0,382.655,370491.76,302063.0,1191786.1499999992,2.5954322431433,,4,"E21,E32,E4,E6",OK,,,,,,,True
both,0,5,9,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g005_i009,1200,420631.0,350.5258333333333,334143.8900000005,270174.0,1163106.359999997,2.7651465536301343,,4,"E20,E21,E32,E5",OK,,,,,,,True
both,0,5,10,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g005_i010,1200,395705.0,329.75416666666666,309061.1299999998,251686.0,1168581.750000001,2.9531639731618275,,4,"E17,E21,E37,E6",OK,,,,,,,True
both,0,5,11,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g005_i011,1200,454482.0,378.735,368146.66999999987,302140.0,1161950.339999998,2.556647656012775,,4,"E1,E16,E37,E5",OK,,,,,,,True
both,0,5,13,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g005_i013,1200,481805.0,401.50416666666666,395248.62000000034,326729.0,1165770.890000001,2.4195906850281776,,4,"E15,E26,E4,E7",OK,,,,,,,True
both,0,5,14,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g005_i014,1200,450958.0,375.79833333333335,363248.64999999956,296528.0,1178871.579999996,2.614149388634853,,4,"E11,E34,E39,E42",OK,,,,,,,True
both,0,5,12,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g005_i012,1200,409346.0,341.12166666666667,323536.72000000015,260918.0,1155186.4299999997,2.8220293590263488,,4,"E1,E20,E21,E30",OK,,,,,,,True
both,0,5,16,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g005_i016,1200,452614.0,377.17833333333334,365946.33000000054,297431.0,1165949.7199999972,2.5760354739358418,,4,"E21,E35,E37,E8",OK,,,,,,,True
both,0,5,15,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g005_i015,1200,499771.0,416.47583333333336,410871.93000000017,336107.0,1193234.4099999995,2.387562323544182,,4,"E21,E38,E39,E43",OK,,,,,,,True
both,0,5,17,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g005_i017,1200,484759.0,403.9658333333333,396405.8299999999,322886.0,1190294.839999997,2.455436288960075,,4,"E17,E27,E29,E8",OK,,,,,,,True
both,0,5,18,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g005_i018,1200,494522.0,412.1016666666667,408643.7599999997,335909.0,1154642.5699999977,2.3348659311415827,,4,"E13,E17,E20,E34",OK,,,,,,,True
both,0,5,20,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g005_i020,1200,414628.0,345.5233333333333,327761.5100000004,266982.0,1169461.5699999963,2.8205079492942984,,4,"E21,E30,E42,E5",OK,,,,,,,True
both,0,5,19,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g005_i019,1200,509799.0,424.8325,422164.1699999999,350295.0,1177815.9399999983,2.3103535707210066,,4,"E16,E3,E35,E43",OK,,,,,,,True
both,0,5,21,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed0\g005_i021,1200,408051.0,340.0425,321954.90000000026,261402.0,1160229.6399999976,2.8433446799542152,,4,"E21,E31,E41,E8",OK,,,,,,,True
