gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,1,306.479,E43,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed8\g001_i000,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed8\g001_i000\tripinfo.xml
1,1,2,320.077,E43;E5,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed8\g001_i001,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed8\g001_i001\tripinfo.xml
1,2,3,338.836,E11;E22;E33,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed8\g001_i002,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed8\g001_i002\tripinfo.xml
1,3,1,311.341,E3,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed8\g001_i003,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed8\g001_i003\tripinfo.xml
1,4,1,311.341,E3,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed8\g001_i004,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed8\g001_i004\tripinfo.xml
1,5,0,315.812,,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed8\g001_i005,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed8\g001_i005\tripinfo.xml
1,6,0,315.812,,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed8\g001_i006,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed8\g001_i006\tripinfo.xml
1,7,1,295.318,E33,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed8\g001_i007,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed8\g001_i007\tripinfo.xml
1,8,1,315.812,E31,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed8\g001_i008,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed8\g001_i008\tripinfo.xml
1,9,4,291.342,E33;E34;E38;E39,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed8\g001_i009,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed8\g001_i009\tripinfo.xml
1,10,1,315.812,E36,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed8\g001_i010,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed8\g001_i010\tripinfo.xml
1,11,3,298.24,E24;E3;E6,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed8\g001_i011,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed8\g001_i011\tripinfo.xml
