gen,best_pred,mean_pred
1,-522.552924,-524.231447
2,-522.552924,-523.963277
3,-522.552924,-524.242958
4,-522.552924,-524.309213
5,-522.552924,-524.239150
6,-522.158960,-523.945161
7,-521.968298,-523.794479
8,-521.968298,-523.703949
9,-521.968298,-523.809544
10,-521.968298,-524.228002
11,-521.968298,-524.410035
12,-521.968298,-523.955303
13,-521.968298,-523.528946
14,-521.968298,-523.719498
15,-521.968298,-523.849349
16,-521.968298,-523.974051
17,-521.968298,-523.610948
18,-521.968298,-524.176661
19,-521.968298,-523.843257
20,-521.968298,-524.071791
21,-521.968298,-523.758311
22,-521.968298,-524.071606
23,-521.968298,-523.697743
24,-521.968298,-523.751345
25,-521.968298,-523.677041
26,-521.968298,-523.716394
27,-521.968298,-524.028595
28,-521.968298,-524.026781
29,-521.968298,-524.100349
30,-521.968298,-524.018131
31,-521.968298,-523.906257
32,-521.968298,-523.753179
33,-521.968298,-523.564314
34,-521.968298,-523.899960
35,-521.968298,-523.820565
36,-521.968298,-524.055256
37,-521.968298,-524.161763
38,-521.968298,-523.923305
39,-521.968298,-523.787486
40,-521.968298,-523.610947
41,-521.968298,-523.843375
42,-521.968298,-523.591739
43,-521.968298,-523.772193
44,-521.879558,-523.797321
45,-521.879558,-523.913517
46,-521.879558,-523.917977
47,-521.879558,-524.242479
48,-521.879558,-523.865582
49,-521.879558,-523.657745
50,-521.879558,-523.728120
51,-521.879558,-523.658016
52,-521.879558,-524.172218
53,-521.879558,-524.348954
54,-521.801616,-524.193626
55,-521.801616,-523.953491
56,-521.801616,-523.626408
57,-521.801616,-523.909488
58,-521.801616,-523.708022
59,-521.801616,-523.778151
60,-521.801616,-523.870465
61,-521.801616,-523.862901
62,-521.801616,-523.750575
63,-521.801616,-523.777379
64,-521.801616,-523.800859
65,-521.801616,-523.850269
66,-521.801616,-523.953636
67,-521.801616,-524.053076
68,-521.801616,-524.018254
69,-521.801616,-523.850002
70,-521.801616,-523.844034
71,-521.801616,-523.728940
72,-521.801616,-524.165583
73,-521.801616,-523.736632
74,-521.801616,-523.844102
75,-521.801616,-523.977297
76,-521.801616,-523.662219
77,-521.801616,-523.924880
78,-521.801616,-523.994311
79,-521.801616,-523.824473
80,-521.801616,-523.860182
81,-521.801616,-523.632657
82,-521.801616,-523.585347
83,-521.801616,-523.749084
84,-521.801616,-523.697536
85,-521.801616,-523.966866
86,-521.801616,-523.374403
87,-521.801616,-523.800093
88,-521.801616,-523.895851
89,-521.801616,-523.700799
90,-521.801616,-523.919189
91,-521.801616,-523.908604
92,-521.801616,-524.006422
93,-521.801616,-523.763336
94,-521.801616,-524.075915
95,-521.801616,-523.916177
96,-521.801616,-524.207828
97,-521.801616,-524.031256
98,-521.801616,-524.051199
99,-521.801616,-523.844028
100,-521.801616,-523.756565
101,-521.801616,-523.797404
102,-521.801616,-524.374256
103,-521.801616,-523.847667
104,-521.801616,-523.779680
105,-521.801616,-523.842853
106,-521.801616,-523.641806
107,-521.801616,-523.714009
108,-521.801616,-523.532469
109,-521.801616,-523.791114
110,-521.801616,-523.842040
111,-521.801616,-523.990556
112,-521.801616,-523.725580
113,-521.801616,-523.435787
114,-521.801616,-523.954407
115,-521.801616,-523.865504
116,-521.801616,-523.716258
