gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,0,538.6315,,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed2\g001_i000,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed2\g001_i000\tripinfo.xml
1,1,1,528.4305,-E64,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed2\g001_i001,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed2\g001_i001\tripinfo.xml
1,2,1,518.907,-E14,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed2\g001_i002,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed2\g001_i002\tripinfo.xml
1,3,5,552.701,-E31;-E50;-E58;-E64;E22,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed2\g001_i003,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed2\g001_i003\tripinfo.xml
1,4,2,538.6315,-E43;E29,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed2\g001_i004,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed2\g001_i004\tripinfo.xml
1,5,4,515.5965,-E28;-E40;E19;E29,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed2\g001_i005,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed2\g001_i005\tripinfo.xml
1,6,4,507.55,-E30;E15;E43;E51,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed2\g001_i006,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed2\g001_i006\tripinfo.xml
1,7,9,535.816,-E19;-E21;-E23;-E28;-E39;-E63;E14;E28;E51,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed2\g001_i007,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed2\g001_i007\tripinfo.xml
1,8,3,517.17,-E25;-E35;-E51,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed2\g001_i008,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed2\g001_i008\tripinfo.xml
1,9,9,527.855,-E29;-E31;-E53;E11;E110;E14;E27;E30;E43,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed2\g001_i009,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed2\g001_i009\tripinfo.xml
1,10,0,538.6315,,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed2\g001_i010,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed2\g001_i010\tripinfo.xml
