gen,best_pred,mean_pred
1,-287.438920,-303.103963
2,-286.917671,-298.855967
3,-284.119946,-299.323546
4,-284.119946,-299.568993
5,-284.119946,-298.005142
6,-284.119946,-297.978942
7,-284.119946,-299.398438
8,-284.119946,-300.246749
9,-284.119946,-301.465750
10,-284.119946,-297.694924
11,-284.119946,-296.332580
12,-284.119946,-296.669215
13,-284.119946,-299.759880
14,-284.119946,-301.705188
15,-284.119946,-299.550929
16,-284.119946,-299.378028
17,-284.119946,-297.804406
18,-284.119946,-298.531223
19,-282.987091,-298.756275
20,-282.987091,-295.136456
21,-280.970294,-296.416901
22,-280.970294,-296.347900
23,-280.970294,-294.650135
24,-280.970294,-296.450952
25,-280.970294,-298.120337
26,-280.970294,-298.239441
27,-280.970294,-299.649555
28,-280.970294,-299.992754
29,-279.685849,-298.011726
30,-279.685849,-297.871832
31,-279.685849,-296.925898
32,-279.685849,-298.002942
33,-279.685849,-296.273918
34,-279.685849,-297.804322
35,-279.685849,-295.622061
36,-279.075451,-296.253803
37,-279.075451,-297.405340
38,-277.658322,-296.471288
39,-277.658322,-299.061289
40,-277.658322,-299.626937
41,-277.658322,-296.134487
42,-277.658322,-295.114689
43,-277.658322,-295.972485
44,-277.658322,-297.616465
45,-277.658322,-298.316340
46,-277.658322,-298.162607
47,-277.658322,-300.801687
48,-277.658322,-296.967870
49,-277.658322,-298.037162
50,-277.658322,-299.039299
51,-277.658322,-299.834957
52,-277.658322,-299.491028
53,-277.658322,-296.233966
54,-277.658322,-297.546469
55,-277.658322,-296.418985
56,-277.658322,-296.429789
57,-277.658322,-297.510874
58,-277.658322,-297.820244
59,-277.658322,-295.661789
60,-277.658322,-297.375063
61,-277.658322,-296.715723
62,-277.658322,-301.000201
63,-277.658322,-299.155313
64,-277.658322,-302.737497
65,-277.658322,-299.614824
66,-277.658322,-297.092634
67,-277.658322,-297.491128
68,-277.658322,-297.729726
69,-277.658322,-298.209577
70,-277.658322,-298.479056
71,-277.658322,-297.261341
72,-277.658322,-296.164675
73,-277.658322,-297.770389
74,-277.658322,-298.535589
75,-277.658322,-298.418273
76,-277.658322,-297.925090
77,-277.658322,-299.460376
78,-277.658322,-298.833744
79,-277.658322,-298.353715
80,-277.658322,-302.849123
81,-277.658322,-300.110419
82,-277.658322,-296.496564
83,-277.658322,-296.499107
84,-277.658322,-298.628502
85,-277.658322,-299.331023
86,-277.658322,-297.379233
87,-277.658322,-299.415133
88,-277.658322,-301.296970
89,-277.658322,-301.292512
90,-277.658322,-301.170112
91,-277.658322,-297.933024
92,-277.658322,-296.417008
93,-277.658322,-297.028632
94,-277.658322,-297.750624
95,-277.658322,-296.478120
96,-277.658322,-300.109752
97,-277.658322,-296.892296
98,-277.658322,-297.364396
99,-277.658322,-298.047896
100,-277.658322,-299.399190
101,-277.658322,-297.599077
102,-262.947727,-297.668889
103,-262.947727,-299.280926
104,-262.947727,-300.830105
105,-262.947727,-295.072846
106,-262.947727,-300.208186
107,-262.947727,-297.847189
108,-262.947727,-301.762689
109,-262.947727,-302.141629
110,-262.947727,-298.598378
111,-262.947727,-297.566062
112,-262.947727,-298.015509
113,-262.947727,-297.726120
114,-262.947727,-295.455918
115,-262.947727,-297.789271
116,-262.947727,-299.523852
117,-262.947727,-298.762615
118,-262.947727,-300.571480
119,-262.947727,-298.511540
120,-262.947727,-299.651638
121,-262.947727,-298.278214
122,-262.947727,-298.999665
123,-262.947727,-297.227303
124,-262.947727,-295.793402
125,-262.947727,-297.432587
126,-262.947727,-296.197680
127,-262.947727,-295.461600
128,-262.947727,-297.678561
129,-262.947727,-296.459168
130,-262.947727,-297.297702
131,-262.947727,-296.832434
132,-262.947727,-297.686822
133,-262.947727,-296.642511
134,-262.947727,-298.330120
135,-262.947727,-297.567091
136,-262.947727,-297.740407
137,-262.947727,-295.713590
138,-262.947727,-299.547508
139,-262.947727,-301.725817
140,-262.947727,-299.727153
141,-262.947727,-297.979314
142,-262.947727,-298.476044
143,-262.947727,-298.298225
144,-262.947727,-297.647682
145,-262.947727,-297.713720
146,-262.947727,-298.294880
147,-262.947727,-298.106082
148,-262.947727,-299.083800
149,-262.947727,-295.886020
150,-262.947727,-295.840625
151,-262.947727,-298.401575
152,-262.947727,-298.665241
153,-262.947727,-298.570848
154,-262.947727,-299.277266
155,-262.947727,-299.293865
156,-262.947727,-300.650104
157,-262.947727,-300.957127
158,-262.947727,-299.371663
159,-262.947727,-302.619570
160,-262.947727,-300.468218
161,-262.947727,-295.372064
162,-262.947727,-295.588504
163,-262.947727,-296.786679
164,-262.947727,-296.954591
165,-262.947727,-298.515304
166,-262.947727,-298.378211
167,-262.947727,-295.237847
168,-262.947727,-294.434106
169,-262.947727,-295.738360
170,-262.947727,-294.832471
171,-262.947727,-296.926625
172,-262.947727,-297.449524
173,-262.947727,-298.697459
174,-262.947727,-297.119607
175,-262.947727,-297.886508
176,-262.947727,-294.738059
177,-262.947727,-299.731698
178,-262.947727,-298.664091
179,-262.947727,-300.425817
180,-262.947727,-300.265550
181,-262.947727,-298.862917
182,-262.947727,-299.384389
183,-262.947727,-299.786956
184,-262.947727,-299.448306
185,-262.947727,-299.993577
186,-262.947727,-300.171234
187,-262.947727,-298.480824
188,-262.947727,-299.360612
189,-262.947727,-297.261931
190,-262.947727,-299.438192
191,-262.947727,-297.256912
192,-262.947727,-298.003122
193,-262.947727,-298.282936
194,-262.947727,-296.148786
195,-262.947727,-296.931025
196,-262.947727,-295.618741
197,-262.947727,-294.271610
198,-262.947727,-294.705286
199,-262.947727,-294.941942
200,-262.947727,-298.440706
