eval,k,score,accepted,best_score,temp,closed_edges,run_dir
0,1,311.104000,1,311.104000,5.0000,E34,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0000
2,2,311.104000,1,311.104000,5.0000,"E19,E34",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0001
3,2,329.311000,0,311.104000,4.9554,"E11,E34",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0002
4,2,319.681000,0,311.104000,4.8673,"E10,E34",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0003
5,2,328.943000,0,311.104000,4.8239,"E34,E36",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0004
6,1,310.273000,1,310.273000,4.7808,E37,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0005
7,2,288.181000,1,288.181000,4.7381,"E25,E37",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0006
8,2,293.965000,0,288.181000,4.6958,"E25,E3",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0007
9,3,291.309000,0,288.181000,4.6539,"E17,E25,E37",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0008
10,2,307.912000,0,288.181000,4.6124,"E14,E25",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0009
11,3,320.508000,0,288.181000,4.5712,"E16,E25,E37",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0010
12,2,278.685000,1,278.685000,4.5304,"E27,E37",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0011
13,3,272.437000,1,272.437000,4.4900,"E27,E37,E6",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0012
14,3,275.690000,1,272.437000,4.4499,"E20,E27,E37",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0013
15,3,268.679000,1,268.679000,4.4102,"E20,E27,E5",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0014
16,3,246.785000,1,246.785000,4.3708,"E20,E21,E27",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0015
17,4,237.221000,1,237.221000,4.3318,"E20,E21,E27,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0016
18,4,250.169000,0,237.221000,4.2931,"E20,E21,E27,E36",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0017
19,4,287.700000,0,237.221000,4.2548,"E20,E21,E34,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0018
20,3,327.647000,0,237.221000,4.2168,"E20,E27,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0019
21,4,254.694000,0,237.221000,4.1792,"E20,E21,E42,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0020
22,4,354.223000,0,237.221000,4.1419,"E20,E27,E42,E7",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0021
23,4,247.831000,0,237.221000,4.1049,"E20,E21,E32,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0022
24,4,246.700000,0,237.221000,4.0683,"E20,E21,E41,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0023
25,4,243.832000,0,237.221000,3.9960,"E21,E23,E27,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0024
26,4,231.377000,1,231.377000,3.9603,"E21,E27,E33,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0025
27,4,230.879000,1,230.879000,3.9249,"E21,E27,E38,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0026
28,4,254.335000,0,230.879000,3.8899,"E21,E38,E41,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0027
29,3,269.875000,0,230.879000,3.8552,"E21,E27,E38",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0028
30,4,299.278000,0,230.879000,3.8208,"E27,E31,E38,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0029
31,4,227.561000,1,227.561000,3.7867,"E21,E27,E42,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0030
32,4,239.656000,0,227.561000,3.7529,"E21,E27,E42,E6",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0031
33,4,256.311000,0,227.561000,3.7194,"E24,E27,E42,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0032
34,4,268.847000,0,227.561000,3.6862,"E27,E37,E42,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0033
35,4,262.712000,0,227.561000,3.6533,"E21,E27,E33,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0034
36,3,252.665000,0,227.561000,3.6207,"E21,E42,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0035
37,4,261.202000,0,227.561000,3.5883,"E21,E23,E42,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0036
38,3,236.759000,0,227.561000,3.5563,"E21,E27,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0037
39,4,274.807000,0,227.561000,3.5246,"E21,E26,E27,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0038
40,4,246.557000,0,227.561000,3.4310,"E21,E27,E42,E45",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0039
41,4,279.732000,0,227.561000,3.3700,"E27,E41,E42,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0040
42,4,286.725000,0,227.561000,3.3400,"E10,E21,E27,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0041
43,4,258.207000,0,227.561000,3.3101,"E21,E42,E6,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0042
44,4,245.084000,0,227.561000,3.2806,"E21,E27,E42,E7",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0043
45,4,253.547000,0,227.561000,3.2513,"E1,E21,E27,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0044
46,4,282.217000,0,227.561000,3.1935,"E15,E21,E27,E33",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0045
47,4,276.836000,0,227.561000,3.1650,"E21,E27,E34,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0046
48,4,295.318000,0,227.561000,3.1368,"E27,E31,E33,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0047
49,4,266.029000,0,227.561000,3.0810,"E21,E27,E31,E38",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0048
50,4,274.120000,0,227.561000,3.0535,"E21,E27,E36,E38",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0049
51,4,249.729000,0,227.561000,3.0263,"E21,E30,E38,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed8\e0050
