gen,best_pred,mean_pred
1,-290.823870,-302.052069
2,-290.823870,-301.932160
3,-288.118988,-297.128325
4,-285.525876,-296.682299
5,-283.253401,-295.760322
6,-283.253401,-297.069859
7,-280.707306,-295.635440
8,-279.565064,-296.459765
9,-279.565064,-297.449272
10,-279.565064,-297.945327
11,-279.565064,-295.987593
12,-279.565064,-297.174224
13,-279.565064,-295.640923
14,-279.565064,-300.565726
15,-279.565064,-298.794067
16,-279.565064,-296.944006
17,-279.565064,-296.898026
18,-276.582325,-293.513154
19,-276.582325,-295.777809
20,-276.582325,-296.622112
21,-276.582325,-297.534834
22,-276.582325,-297.443513
23,-276.582325,-298.528456
24,-276.582325,-295.664131
25,-276.582325,-294.967691
26,-276.582325,-293.552381
27,-276.582325,-296.310145
28,-276.582325,-298.539628
29,-276.582325,-297.393531
30,-276.582325,-296.307414
31,-276.582325,-299.148832
32,-276.582325,-296.993965
33,-276.582325,-297.976323
34,-276.582325,-297.598058
35,-276.582325,-298.842127
36,-276.582325,-296.021653
37,-276.582325,-296.141150
38,-276.582325,-293.915918
39,-276.582325,-297.453042
40,-276.582325,-295.531980
41,-276.582325,-297.625286
42,-276.582325,-301.437403
43,-276.582325,-298.529867
44,-276.582325,-298.617585
45,-276.582325,-296.646371
46,-276.582325,-296.558791
47,-274.047811,-296.481899
48,-274.047811,-297.448691
49,-274.047811,-295.760260
50,-274.047811,-295.018456
51,-274.047811,-297.698721
52,-274.047811,-295.880867
53,-274.047811,-298.316180
54,-274.047811,-296.688503
55,-274.047811,-294.404063
56,-274.047811,-295.388011
57,-274.047811,-297.978507
58,-274.047811,-296.845878
59,-274.047811,-299.749025
60,-274.047811,-301.015959
61,-274.047811,-295.039018
62,-274.047811,-295.472465
63,-274.047811,-295.084892
64,-274.047811,-293.076961
65,-274.047811,-297.550305
66,-274.047811,-299.488252
67,-274.047811,-298.584960
68,-274.047811,-294.850391
69,-274.047811,-294.160491
70,-274.047811,-296.837943
71,-274.047811,-299.047682
72,-274.047811,-298.695871
73,-274.047811,-295.038565
