eval,k,score,accepted,best_score,temp,closed_edges,run_dir
0,1,291.641000,1,291.641000,5.0000,E32,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed8\e0000
2,2,283.279000,1,283.279000,5.0000,"E17,E32",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed8\e0001
3,2,321.703000,0,283.279000,4.9554,"E11,E32",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed8\e0002
3,1,291.641000,0,283.279000,4.9111,E32,(cache)
4,2,319.431000,0,283.279000,4.8673,"E17,E4",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed8\e0003
5,3,323.343000,0,283.279000,4.8239,"E17,E32,E7",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed8\e0004
6,3,291.152000,0,283.279000,4.7808,"E14,E17,E32",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed8\e0005
7,2,277.747000,1,277.747000,4.7381,"E17,E27",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed8\e0006
8,3,292.366000,0,277.747000,4.6958,"E17,E27,E35",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed8\e0007
9,2,280.385000,1,277.747000,4.6539,"E15,E27",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed8\e0008
10,3,278.566000,1,277.747000,4.6124,"E15,E16,E27",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed8\e0009
11,3,276.296000,1,276.296000,4.5712,"E16,E27,E33",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed8\e0010
12,3,297.978000,0,276.296000,4.5304,"E16,E27,E43",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed8\e0011
13,3,278.566000,1,276.296000,4.4900,"E16,E19,E27",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed8\e0012
14,3,290.949000,0,276.296000,4.4499,"E16,E19,E43",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed8\e0013
15,2,278.566000,1,276.296000,4.4102,"E16,E27",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed8\e0014
16,1,297.978000,0,276.296000,4.3708,E16,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed8\e0015
17,2,282.693000,1,276.296000,4.3318,"E27,E38",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed8\e0016
18,1,299.278000,0,276.296000,4.2931,E38,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed8\e0017
19,2,312.283000,0,276.296000,4.2548,"E27,E32",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed8\e0018
20,2,303.235000,0,276.296000,4.2168,"E3,E38",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed8\e0019
21,2,288.580000,0,276.296000,4.1792,"E38,E43",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed8\e0020
21,1,299.278000,0,276.296000,4.1419,E38,(cache)
22,2,350.140000,0,276.296000,4.1049,"E27,E29",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed8\e0021
23,2,278.685000,1,276.296000,4.0683,"E27,E37",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed8\e0022
24,3,278.685000,1,276.296000,4.0319,"E27,E3,E37",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed8\e0023
25,4,277.932000,1,276.296000,3.9960,"E20,E27,E3,E37",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed8\e0024
25,3,278.685000,1,276.296000,3.9603,"E27,E3,E37",(cache)
