1,375.201333
2,375.201333
3,375.201333
4,375.201333
5,375.201333
6,364.726000
7,364.726000
8,364.726000
9,364.726000
10,358.919333
11,351.697333
12,351.697333
13,351.697333
14,351.697333
15,351.107333
