1,285.048000
2,277.332000
3,275.342000
4,272.573000
5,270.985000
6,264.660000
7,260.638000
8,260.638000
9,260.638000
10,260.638000
11,253.383000
12,252.355000
13,252.355000
14,252.355000
15,252.355000
