[001] train 1.100 | val 1.255
[002] train 0.948 | val 1.145
[003] train 1.015 | val 1.015
[004] train 0.913 | val 1.019
[005] train 0.883 | val 0.972
[006] train 0.880 | val 0.940
[007] train 0.920 | val 0.943
[008] train 0.778 | val 1.164
[009] train 0.740 | val 1.255
[010] train 0.644 | val 1.503
[011] train 0.661 | val 1.542
[012] train 0.603 | val 1.284
[013] train 0.678 | val 1.259
[014] train 0.697 | val 1.308
[015] train 0.577 | val 1.232
[016] train 0.646 | val 1.402
[017] train 0.552 | val 1.484
[018] train 0.590 | val 0.995
[019] train 0.551 | val 1.307
[020] train 0.689 | val 1.354
[021] train 0.778 | val 1.131
[022] train 0.778 | val 1.196
[023] train 0.688 | val 1.327
[024] train 0.654 | val 1.436
[025] train 0.655 | val 1.401
[026] train 0.663 | val 1.137
[027] train 0.683 | val 1.472
[028] train 0.673 | val 1.206
[029] train 0.660 | val 1.253
[030] train 0.561 | val 1.125
[031] train 0.599 | val 1.522
[032] train 0.587 | val 1.162
[033] train 0.602 | val 1.157
[034] train 0.584 | val 1.285
[035] train 0.424 | val 1.544
[036] train 0.486 | val 0.906
[037] train 0.398 | val 1.341
[038] train 0.556 | val 1.907
[039] train 0.479 | val 1.446
[040] train 0.392 | val 1.653
[041] train 0.389 | val 1.880
[042] train 0.428 | val 1.588
[043] train 0.403 | val 1.533
[044] train 0.379 | val 1.720
[045] train 0.409 | val 1.496
[046] train 0.448 | val 1.376
[047] train 0.413 | val 1.302
[048] train 0.440 | val 1.131
[049] train 0.374 | val 2.046
[050] train 0.363 | val 0.986
[051] train 0.421 | val 1.138
[052] train 0.480 | val 1.360
[053] train 0.407 | val 1.079
[054] train 0.428 | val 1.258
[055] train 0.352 | val 1.104
[056] train 0.472 | val 0.805
[057] train 0.404 | val 1.258
[058] train 0.393 | val 1.802
[059] train 0.455 | val 1.154
[060] train 0.391 | val 1.647
Saved D:\PSPS\output_policy_D_k9_3od_x1.0\policy_model.pt
Elapsed: 373.877 sec
