gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,1,293.045,E18,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed3\g001_i000,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed3\g001_i000\tripinfo.xml
1,1,4,310.707,E14;E16;E29;E42,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed3\g001_i001,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed3\g001_i001\tripinfo.xml
1,2,4,279.59,E1;E13;E14;E42,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed3\g001_i002,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed3\g001_i002\tripinfo.xml
1,3,1,297.978,E16,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed3\g001_i003,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed3\g001_i003\tripinfo.xml
1,4,2,295.686,E1;E16,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed3\g001_i004,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed3\g001_i004\tripinfo.xml
1,5,4,292.845,E14;E19;E24;E27,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed3\g001_i005,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed3\g001_i005\tripinfo.xml
1,6,3,295.509,E1;E14;E19,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed3\g001_i006,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed3\g001_i006\tripinfo.xml
1,7,4,337.98,E11;E14;E16;E29,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed3\g001_i007,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed3\g001_i007\tripinfo.xml
1,8,0,315.812,,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed3\g001_i008,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed3\g001_i008\tripinfo.xml
1,9,4,302.148,E14;E16;E17;E35,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed3\g001_i009,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed3\g001_i009\tripinfo.xml
