1,289.544000
2,277.096000
3,265.583000
4,265.583000
5,262.805000
6,262.344000
7,262.344000
8,256.493000
9,256.493000
10,256.493000
11,256.493000
12,256.493000
13,256.493000
14,256.493000
15,256.493000
