gen,best_pred,mean_pred
1,-277.484773,-298.965401
2,-277.484773,-295.661286
3,-277.484773,-300.252552
4,-277.484773,-298.721879
5,-277.484773,-298.747233
6,-277.484773,-298.517855
7,-277.484773,-299.331273
8,-277.484773,-298.775226
9,-277.484773,-300.603922
10,-277.484773,-299.672975
11,-277.484773,-300.280060
12,-277.484773,-301.019337
13,-277.484773,-302.914750
14,-277.484773,-41666957.355181
15,-277.484773,-302.451058
16,-277.484773,-301.192186
17,-277.484773,-298.967525
18,-277.484773,-298.563690
19,-277.484773,-299.748990
20,-277.484773,-299.211615
21,-277.484773,-301.285494
22,-277.484773,-303.472192
23,-277.484773,-300.745062
24,-277.484773,-299.642992
25,-277.484773,-296.857234
26,-277.484773,-297.317314
27,-277.484773,-297.811372
28,-277.484773,-296.905455
29,-277.484773,-297.475748
30,-277.484773,-300.010489
31,-277.484773,-297.159948
32,-277.484773,-299.271329
33,-277.484773,-299.767656
34,-277.484773,-300.078135
35,-277.484773,-301.637188
36,-277.484773,-298.688046
37,-277.484773,-297.698100
38,-277.484773,-299.890176
39,-277.484773,-299.945503
40,-277.484773,-297.804727
41,-277.484773,-298.727469
42,-277.484773,-298.912102
43,-277.484773,-296.943501
44,-277.484773,-296.053782
45,-277.484773,-300.017728
46,-277.484773,-299.894497
47,-277.484773,-300.442812
48,-277.484773,-298.392152
49,-277.484773,-296.275842
50,-277.484773,-297.673371
51,-277.484773,-296.537426
52,-277.484773,-296.836456
53,-277.484773,-299.893733
54,-277.484773,-298.487893
55,-277.484773,-296.425168
56,-277.484773,-297.300296
57,-277.484773,-300.576318
58,-277.484773,-298.952752
59,-277.484773,-300.089393
60,-277.484773,-298.160039
61,-277.484773,-298.652325
62,-277.484773,-296.549700
63,-277.484773,-298.155093
64,-277.484773,-297.085737
65,-277.484773,-296.873128
66,-277.484773,-300.930503
67,-277.484773,-298.778474
68,-277.484773,-300.475934
69,-277.484773,-299.396440
70,-277.484773,-300.678369
71,-277.484773,-298.257606
72,-277.484773,-297.001539
73,-277.099717,-297.290598
74,-277.099717,-297.169183
75,-277.099717,-297.500990
76,-277.099717,-298.144736
77,-277.099717,-296.995470
78,-277.099717,-297.136050
79,-277.099717,-297.106272
80,-277.099717,-296.866636
81,-277.099717,-297.871320
82,-277.099717,-302.849891
83,-277.099717,-299.772710
84,-277.099717,-298.748295
85,-277.099717,-297.766460
86,-277.099717,-299.401535
87,-277.099717,-298.008706
88,-277.099717,-297.381560
89,-277.099717,-299.097720
90,-277.099717,-297.483131
91,-277.099717,-296.871076
92,-277.099717,-296.738215
93,-277.099717,-295.239571
94,-277.099717,-298.799909
95,-277.099717,-299.853139
96,-277.099717,-299.797712
97,-277.099717,-299.743125
98,-277.099717,-299.492947
99,-277.099717,-298.051736
100,-277.099717,-297.312074
101,-277.099717,-298.852511
102,-277.099717,-300.955420
103,-277.099717,-299.609182
104,-277.099717,-296.765023
105,-277.099717,-296.278961
106,-277.099717,-294.865530
107,-277.099717,-296.226571
108,-277.099717,-297.614207
109,-277.099717,-298.582069
110,-277.099717,-295.154867
111,-277.099717,-297.127958
112,-277.099717,-300.112899
113,-277.099717,-297.924055
114,-277.099717,-299.491465
115,-277.099717,-300.640146
116,-277.099717,-299.046363
117,-277.099717,-296.958530
118,-277.099717,-297.027229
119,-277.099717,-294.826874
120,-277.099717,-298.792264
121,-277.099717,-299.582247
122,-277.099717,-297.085153
123,-277.099717,-295.213847
124,-277.099717,-296.039370
125,-277.099717,-299.400459
126,-277.099717,-298.330851
127,-277.099717,-296.402637
128,-277.099717,-300.016244
129,-277.099717,-297.826229
130,-277.099717,-297.983426
131,-277.099717,-299.466124
132,-277.099717,-297.256003
133,-277.099717,-298.304133
134,-277.099717,-298.609681
135,-277.099717,-298.818391
136,-277.099717,-297.199912
137,-277.099717,-296.327767
138,-277.099717,-296.108254
139,-277.099717,-296.324250
140,-277.099717,-294.610586
141,-277.099717,-296.303305
142,-277.099717,-297.323000
143,-277.099717,-295.664526
144,-277.099717,-295.472696
145,-277.099717,-298.127808
146,-277.099717,-297.209619
147,-277.099717,-296.402274
148,-277.099717,-295.368314
149,-277.099717,-297.553262
150,-277.099717,-298.494876
151,-277.099717,-300.212195
152,-277.099717,-299.467791
153,-277.099717,-297.332301
154,-277.099717,-294.851139
155,-277.099717,-295.921063
156,-277.099717,-296.060522
157,-277.099717,-296.048021
158,-277.099717,-296.599121
159,-277.099717,-299.723314
160,-277.099717,-299.670324
161,-277.099717,-297.087079
162,-277.099717,-298.833240
163,-277.099717,-297.880317
164,-277.099717,-299.888725
165,-277.099717,-297.560458
166,-277.099717,-299.967667
167,-277.099717,-298.660422
168,-277.099717,-299.106222
169,-273.137751,-297.299407
170,-273.137751,-298.527690
171,-273.137751,-295.475886
172,-273.137751,-294.996572
173,-273.137751,-296.567942
174,-273.137751,-296.004929
175,-273.137751,-297.051130
176,-273.137751,-299.471248
177,-273.137751,-297.565047
178,-273.137751,-299.445254
179,-273.137751,-298.191432
180,-273.137751,-294.917835
181,-273.137751,-297.520346
182,-273.137751,-295.118147
183,-273.137751,-295.589700
184,-273.137751,-297.335685
185,-273.137751,-294.986132
186,-273.137751,-297.144112
187,-273.137751,-296.611489
188,-273.137751,-298.174379
189,-273.137751,-299.836983
190,-273.137751,-299.283501
191,-273.137751,-296.703861
192,-273.137751,-296.026185
193,-273.137751,-299.284997
194,-273.137751,-294.809735
195,-273.137751,-293.141216
196,-273.137751,-296.358551
197,-273.137751,-296.493107
198,-273.137751,-298.035650
199,-273.137751,-301.145912
200,-273.137751,-299.955337
