gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,3,1000000000000.0,-311298665;4970256#6;782710712,runs_J_k16_plain\init_seed6\g001_i000,runs_J_k16_plain\init_seed6\g001_i000\tripinfo.xml
1,1,10,1000000000000.0,-120682114#1;-311298665;-535519490#1;111677668#4;111677669#2;120682114#3;24337240#1;25970859#1;26216781#3;4970256#6,runs_J_k16_plain\init_seed6\g001_i001,runs_J_k16_plain\init_seed6\g001_i001\tripinfo.xml
1,2,9,1000000000000.0,-311298665;-5197062#4;-535519490#1;111677669#5;4935286#2;4935286#3;4970256#5;876057378#2;880140407,runs_J_k16_plain\init_seed6\g001_i002,runs_J_k16_plain\init_seed6\g001_i002\tripinfo.xml
1,3,2,644.456,24337240#2;311298662#1,runs_J_k16_plain\init_seed6\g001_i003,runs_J_k16_plain\init_seed6\g001_i003\tripinfo.xml
1,4,1,373.832,4935286#2,runs_J_k16_plain\init_seed6\g001_i004,runs_J_k16_plain\init_seed6\g001_i004\tripinfo.xml
1,5,5,1000000000000.0,-311298665;-5197062#4;4935286#2;4970256#5;835443464,runs_J_k16_plain\init_seed6\g001_i005,runs_J_k16_plain\init_seed6\g001_i005\tripinfo.xml
1,6,16,881.9606666666666,-28298231;-311298665;-498033359#0;-498033359#1;-5197062#3;-535519490#0;-782714971#0;-783907721#0;28468732#1;311298658;4935286#2;782714966#0;782714966#1;783907721#1;876343449#2;880137009#1,runs_J_k16_plain\init_seed6\g001_i006,runs_J_k16_plain\init_seed6\g001_i006\tripinfo.xml
1,7,12,1000000000000.0,-24337240#3;-311298665;-311298682#0;-535519490#0;-783907721#1;311298662#1;311298682#0;37628709#1;4935286#0;4935286#2;4970256#7;783907721#1,runs_J_k16_plain\init_seed6\g001_i007,runs_J_k16_plain\init_seed6\g001_i007\tripinfo.xml
1,8,11,1000000000000.0,-205590836#0;-24337240#6;-311298665;-535519490#0;111677668#0;205590836#2;24337240#3;28468732#1;4935286#2;498033359#3;876057378#2,runs_J_k16_plain\init_seed6\g001_i008,runs_J_k16_plain\init_seed6\g001_i008\tripinfo.xml
1,9,1,644.456,-876343449#0,runs_J_k16_plain\init_seed6\g001_i009,runs_J_k16_plain\init_seed6\g001_i009\tripinfo.xml
1,10,9,1000000000000.0,-120682114#2;-311298665;-498033359#0;-782714971#0;111677671#0;111681903#2;311298665;4970256#8;5197062#4,runs_J_k16_plain\init_seed6\g001_i010,runs_J_k16_plain\init_seed6\g001_i010\tripinfo.xml
1,11,16,1000000000000.0,-111677671#0;-205590836#0;-24337240#0;-25970859#1;-311298665;-876343449#2;111681903#0;111681903#3;111681905#2;120682114#1;24337240#4;26216781#0;311298662#0;4935286#2;4970256#5;835443464,runs_J_k16_plain\init_seed6\g001_i011,runs_J_k16_plain\init_seed6\g001_i011\tripinfo.xml
1,12,7,1000000000000.0,-111677671#0;-120682114#3;-24337240#3;-311298665;-502325084#3;26216781#0;498033359#1,runs_J_k16_plain\init_seed6\g001_i012,runs_J_k16_plain\init_seed6\g001_i012\tripinfo.xml
1,13,14,1000000000000.0,-111677671#0;-28298231;-311298665;-5197062#4;-535519490#1;-835443464;111677669#0;205590836#2;25970859#1;4935286#2;502325084#1;876057378#5;876343449#0;876343449#2,runs_J_k16_plain\init_seed6\g001_i013,runs_J_k16_plain\init_seed6\g001_i013\tripinfo.xml
