gen,best_pred,mean_pred
1,-522.130932,-524.436746
2,-522.130932,-523.917527
3,-522.130932,-523.555585
4,-522.130932,-523.394680
5,-522.130932,-523.708799
6,-521.819455,-523.495506
7,-521.819455,-523.714565
8,-521.819455,-523.850046
9,-521.819455,-523.851478
10,-521.819455,-523.561408
11,-521.819455,-523.645995
12,-521.819455,-523.915305
13,-521.819455,-523.942093
14,-521.819455,-524.078642
15,-521.819455,-524.073999
16,-521.819455,-523.939830
17,-521.819455,-523.792842
18,-521.819455,-523.751360
19,-521.819455,-523.983467
20,-521.819455,-523.703013
21,-521.819455,-523.650664
22,-521.819455,-523.853378
23,-521.819455,-523.877881
24,-521.819455,-523.650503
25,-521.819455,-523.759297
26,-521.819455,-523.531150
27,-521.819455,-523.808421
28,-521.819455,-523.462759
29,-521.819455,-523.463368
30,-521.819455,-523.485539
31,-521.819455,-523.903002
32,-521.819455,-523.795537
33,-521.819455,-523.629547
34,-521.819455,-523.726578
35,-521.819455,-523.720525
36,-521.819455,-523.703638
37,-521.819455,-523.890528
38,-521.819455,-524.217582
39,-521.819455,-523.830260
40,-521.819455,-523.812748
41,-521.819455,-523.651336
42,-521.819455,-523.722032
43,-521.819455,-523.653166
44,-521.819455,-523.850749
45,-521.819455,-523.927078
46,-521.819455,-523.788076
47,-521.819455,-524.096670
48,-521.819455,-523.789339
49,-521.819455,-523.927294
50,-521.819455,-524.000941
51,-521.819455,-523.966742
52,-521.819455,-524.051786
53,-521.819455,-524.039165
54,-521.819455,-523.792219
55,-521.777155,-523.811642
56,-521.777155,-523.640423
57,-521.777155,-523.976365
58,-521.777155,-524.183373
59,-521.777155,-524.181234
60,-521.777155,-524.208850
61,-521.777155,-523.671116
62,-521.777155,-523.779233
63,-521.777155,-523.714881
64,-521.777155,-524.041443
65,-521.777155,-523.991252
66,-521.777155,-524.246186
67,-521.777155,-523.886850
68,-521.777155,-524.002919
69,-521.777155,-524.017637
70,-521.777155,-524.056119
71,-521.777155,-524.110036
72,-521.777155,-524.275489
73,-521.777155,-524.477071
74,-521.777155,-524.196362
75,-521.777155,-523.946516
76,-521.777155,-523.963246
77,-521.777155,-524.391374
78,-521.777155,-524.183945
79,-521.777155,-524.070129
80,-521.777155,-523.935450
81,-521.777155,-523.807362
82,-521.777155,-523.835155
83,-521.777155,-523.883430
84,-521.777155,-523.762806
85,-521.777155,-523.876510
86,-521.777155,-524.026872
87,-521.777155,-523.734274
88,-521.777155,-523.765961
89,-521.777155,-523.742890
90,-521.777155,-523.744205
91,-521.777155,-524.017587
92,-521.777155,-524.006097
93,-521.777155,-524.168366
94,-521.777155,-523.908656
95,-521.777155,-523.730054
96,-521.777155,-523.874349
97,-521.777155,-523.994794
98,-521.777155,-524.078037
99,-521.777155,-523.758729
100,-521.777155,-523.927820
101,-521.777155,-524.137753
102,-521.777155,-523.839664
103,-521.777155,-523.707256
104,-521.777155,-523.871449
105,-521.777155,-524.142326
106,-521.777155,-523.873131
107,-521.777155,-524.128100
108,-521.777155,-524.214023
109,-521.777155,-523.995014
110,-521.777155,-523.824206
111,-521.777155,-523.924733
112,-521.777155,-523.975533
113,-521.777155,-523.957475
114,-521.777155,-523.970578
115,-521.777155,-523.841001
116,-521.777155,-524.101745
117,-521.777155,-524.269539
118,-521.777155,-524.141232
119,-521.777155,-524.144900
120,-521.777155,-524.120277
121,-521.777155,-524.081118
122,-521.777155,-523.864805
123,-521.777155,-524.046360
124,-521.777155,-524.123342
125,-521.777155,-523.814872
126,-521.777155,-524.137209
