[001] train 0.754 | val 0.941
[002] train 0.695 | val 0.625
[003] train 0.586 | val 0.624
[004] train 0.596 | val 0.892
[005] train 0.533 | val 0.919
[006] train 0.479 | val 0.760
[007] train 0.454 | val 0.600
[008] train 0.478 | val 1.080
[009] train 0.436 | val 0.991
[010] train 0.461 | val 0.732
[011] train 0.412 | val 0.721
[012] train 0.459 | val 0.909
[013] train 0.405 | val 0.797
[014] train 0.417 | val 0.735
[015] train 0.446 | val 0.752
[016] train 0.426 | val 0.896
[017] train 0.451 | val 0.627
[018] train 0.410 | val 0.930
[019] train 0.475 | val 0.707
[020] train 0.403 | val 1.047
[021] train 0.405 | val 1.276
[022] train 0.370 | val 0.898
[023] train 0.444 | val 0.897
[024] train 0.429 | val 0.915
[025] train 0.384 | val 0.727
[026] train 0.448 | val 1.007
[027] train 0.432 | val 0.910
[028] train 0.371 | val 1.052
[029] train 0.439 | val 1.117
[030] train 0.422 | val 1.096
[031] train 0.374 | val 0.940
[032] train 0.401 | val 0.995
[033] train 0.455 | val 0.841
[034] train 0.470 | val 0.783
[035] train 0.362 | val 1.019
[036] train 0.420 | val 0.854
[037] train 0.538 | val 1.268
[038] train 0.553 | val 0.801
[039] train 0.510 | val 0.930
[040] train 0.398 | val 0.732
[041] train 0.384 | val 1.513
[042] train 0.372 | val 1.408
[043] train 0.331 | val 0.914
[044] train 0.383 | val 0.774
[045] train 0.570 | val 0.669
[046] train 0.413 | val 1.412
[047] train 0.256 | val 0.885
[048] train 0.246 | val 0.932
[049] train 0.225 | val 1.109
[050] train 0.199 | val 1.559
[051] train 0.248 | val 1.189
[052] train 0.233 | val 1.635
[053] train 0.183 | val 1.923
[054] train 0.204 | val 1.402
[055] train 0.135 | val 1.528
[056] train 0.236 | val 1.726
[057] train 0.273 | val 1.711
[058] train 0.225 | val 1.188
[059] train 0.184 | val 1.902
[060] train 0.125 | val 1.505
Saved D:\PSPS\output_policy_B_k9_2od_x1.2\policy_model.pt
Elapsed: 408.444 sec
