[001] train 0.672 | val 1.331
[002] train 0.523 | val 0.945
[003] train 0.334 | val 1.270
[004] train 0.311 | val 1.258
[005] train 0.353 | val 0.875
[006] train 0.374 | val 1.168
[007] train 0.401 | val 0.799
[008] train 0.295 | val 0.684
[009] train 0.289 | val 0.953
[010] train 0.279 | val 0.791
[011] train 0.237 | val 0.636
[012] train 0.278 | val 0.760
[013] train 0.188 | val 0.821
[014] train 0.196 | val 0.537
[015] train 0.173 | val 0.365
[016] train 0.200 | val 0.658
[017] train 0.135 | val 0.851
[018] train 0.211 | val 0.550
[019] train 0.177 | val 0.835
[020] train 0.127 | val 0.494
[021] train 0.116 | val 0.808
[022] train 0.161 | val 0.485
[023] train 0.135 | val 0.436
[024] train 0.149 | val 0.944
[025] train 0.183 | val 0.563
[026] train 0.179 | val 0.451
[027] train 0.120 | val 0.792
[028] train 0.110 | val 1.035
[029] train 0.087 | val 1.573
[030] train 0.106 | val 0.937
[031] train 0.159 | val 0.942
[032] train 0.102 | val 0.777
[033] train 0.095 | val 0.610
[034] train 0.162 | val 0.456
[035] train 0.124 | val 0.679
[036] train 0.147 | val 0.573
[037] train 0.083 | val 0.775
[038] train 0.112 | val 0.589
[039] train 0.109 | val 0.865
[040] train 0.139 | val 0.560
[041] train 0.085 | val 0.589
[042] train 0.105 | val 1.944
[043] train 0.120 | val 0.768
[044] train 0.124 | val 0.701
[045] train 0.086 | val 1.199
[046] train 0.062 | val 0.525
[047] train 0.085 | val 0.611
[048] train 0.120 | val 0.527
[049] train 0.120 | val 0.791
[050] train 0.049 | val 0.843
[051] train 0.114 | val 0.783
[052] train 0.069 | val 0.736
[053] train 0.062 | val 0.812
[054] train 0.067 | val 0.956
[055] train 0.082 | val 0.930
[056] train 0.100 | val 1.322
[057] train 0.110 | val 0.649
[058] train 0.100 | val 0.428
[059] train 0.069 | val 0.688
[060] train 0.064 | val 0.558
Saved D:\PSPS\output_policy_C_k9_3od_x0.8\policy_model.pt
Elapsed: 361.474 sec
