eval,k,score,accepted,best_score,temp,closed_edges,run_dir
0,1,309.073000,1,309.073000,5.0000,E6,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0000
2,0,315.812000,0,309.073000,5.0000,,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0001
2,0,315.812000,0,309.073000,4.9554,,(cache)
3,1,311.937000,0,309.073000,4.9111,E8,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0002
4,2,315.484000,0,309.073000,4.8673,"E25,E6",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0003
5,1,315.812000,0,309.073000,4.8239,E39,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0004
6,1,303.944000,1,303.944000,4.7808,E23,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0005
6,0,315.812000,0,303.944000,4.7381,,(cache)
7,1,315.812000,0,303.944000,4.6958,E19,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0006
8,1,280.385000,1,280.385000,4.6539,E27,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0007
8,0,315.812000,0,280.385000,4.6124,,(cache)
9,2,274.820000,1,274.820000,4.5712,"E27,E35",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0008
9,1,280.385000,0,274.820000,4.5304,E27,(cache)
10,2,307.786000,0,274.820000,4.4900,"E33,E35",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0009
11,3,317.182000,0,274.820000,4.4499,"E22,E27,E35",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0010
12,3,274.820000,1,274.820000,4.4102,"E27,E3,E35",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0011
13,4,283.040000,0,274.820000,4.3708,"E27,E3,E35,E45",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0012
13,2,274.820000,1,274.820000,4.3318,"E27,E35",(cache)
13,1,280.385000,0,274.820000,4.2931,E27,(cache)
14,2,296.064000,0,274.820000,4.2548,"E10,E27",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0013
15,2,289.544000,0,274.820000,4.2168,"E30,E35",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0014
16,2,278.493000,1,274.820000,4.1792,"E27,E7",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0015
17,2,273.434000,1,273.434000,4.1419,"E27,E4",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0016
18,2,288.916000,0,273.434000,4.1049,"E32,E4",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0017
18,2,296.064000,0,273.434000,4.0683,"E10,E27",(cache)
19,3,264.963000,1,264.963000,4.0319,"E16,E27,E4",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0018
20,3,287.440000,0,264.963000,3.9960,"E11,E16,E4",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0019
21,3,294.661000,0,264.963000,3.9603,"E16,E4,E7",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0020
22,3,290.349000,0,264.963000,3.9249,"E27,E30,E4",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0021
23,2,278.566000,0,264.963000,3.8899,"E16,E27",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0022
24,3,304.659000,0,264.963000,3.8552,"E16,E37,E4",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0023
24,3,287.440000,0,264.963000,3.8208,"E11,E16,E4",(cache)
25,3,304.212000,0,264.963000,3.7867,"E16,E35,E4",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0024
26,2,298.955000,0,264.963000,3.7529,"E16,E4",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0025
26,2,278.566000,0,264.963000,3.7194,"E16,E27",(cache)
26,2,278.566000,0,264.963000,3.6862,"E16,E27",(cache)
27,3,288.348000,0,264.963000,3.6533,"E16,E30,E4",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0026
27,2,298.955000,0,264.963000,3.6207,"E16,E4",(cache)
28,3,272.792000,0,264.963000,3.5883,"E16,E27,E37",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0027
29,4,264.930000,1,264.930000,3.5563,"E16,E18,E27,E4",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0028
30,4,261.999000,1,261.999000,3.5246,"E16,E18,E27,E33",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0029
31,4,301.568000,0,261.999000,3.4931,"E16,E18,E33,E35",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0030
32,4,277.173000,0,261.999000,3.4619,"E12,E18,E27,E33",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0031
33,4,283.140000,0,261.999000,3.4310,"E16,E18,E33,E42",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0032
34,4,311.574000,0,261.999000,3.4004,"E16,E18,E22,E33",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0033
35,4,342.322000,0,261.999000,3.3700,"E16,E18,E29,E33",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0034
36,4,266.364000,0,261.999000,3.3400,"E10,E16,E27,E33",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0035
37,4,276.296000,0,261.999000,3.3101,"E16,E27,E3,E33",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0036
38,3,273.972000,0,261.999000,3.2806,"E18,E27,E33",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0037
39,4,282.248000,0,261.999000,3.2513,"E16,E27,E33,E34",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0038
40,4,292.783000,0,261.999000,3.2223,"E14,E16,E18,E33",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0039
41,4,295.998000,0,261.999000,3.1935,"E16,E18,E33,E41",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0040
42,4,281.191000,0,261.999000,3.1650,"E11,E16,E27,E33",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0041
43,4,292.783000,0,261.999000,3.1368,"E16,E18,E3,E33",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0042
44,4,281.523000,0,261.999000,3.1088,"E16,E27,E33,E35",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0043
44,4,283.140000,0,261.999000,3.0810,"E16,E18,E33,E42",(cache)
45,4,296.254000,0,261.999000,3.0535,"E16,E18,E27,E39",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0044
46,3,276.296000,0,261.999000,3.0263,"E16,E27,E33",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0045
47,3,289.318000,0,261.999000,2.9993,"E16,E18,E27",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0046
48,4,284.354000,0,261.999000,2.9725,"E11,E16,E18,E27",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0047
49,4,287.659000,0,261.999000,2.9459,"E16,E18,E33,E7",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0048
50,4,280.626000,0,261.999000,2.9197,"E18,E27,E30,E33",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0049
50,4,281.191000,0,261.999000,2.8936,"E11,E16,E27,E33",(cache)
50,3,273.972000,1,261.999000,2.8678,"E18,E27,E33",(cache)
51,3,275.690000,1,261.999000,2.8422,"E18,E20,E27",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed3\e0050
