gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,1,385.81583333333333,E27,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\init_seed1\g001_i000,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\init_seed1\g001_i000\tripinfo.xml
1,1,4,448.8616666666667,E1;E15;E22;E38,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\init_seed1\g001_i001,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\init_seed1\g001_i001\tripinfo.xml
1,2,0,389.4433333333333,,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\init_seed1\g001_i002,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\init_seed1\g001_i002\tripinfo.xml
1,3,2,409.595,E13;E16,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\init_seed1\g001_i003,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\init_seed1\g001_i003\tripinfo.xml
1,4,0,389.4433333333333,,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\init_seed1\g001_i004,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\init_seed1\g001_i004\tripinfo.xml
1,5,3,400.47,E23;E26;E31,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\init_seed1\g001_i005,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\init_seed1\g001_i005\tripinfo.xml
1,6,3,379.9875,E17;E27;E37,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\init_seed1\g001_i006,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\init_seed1\g001_i006\tripinfo.xml
1,7,3,390.24333333333334,E10;E36;E45,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\init_seed1\g001_i007,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\init_seed1\g001_i007\tripinfo.xml
1,8,3,403.4558333333333,E15;E27;E32,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\init_seed1\g001_i008,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\init_seed1\g001_i008\tripinfo.xml
1,9,1,381.4725,E17,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\init_seed1\g001_i009,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\init_seed1\g001_i009\tripinfo.xml
1,10,0,389.4433333333333,,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\init_seed1\g001_i010,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\init_seed1\g001_i010\tripinfo.xml
1,11,3,403.18833333333333,E22;E41;E7,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\init_seed1\g001_i011,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\init_seed1\g001_i011\tripinfo.xml
