gen,best_pred,mean_pred
121,-516.979623,-603.113823
122,-516.979623,-604.560366
123,-516.979623,-604.202890
124,-516.979623,-601.711594
125,-516.979623,-603.464478
126,-516.979623,-600.530309
127,-516.979623,-603.595963
128,-516.979623,-602.781175
129,-516.979623,-603.728643
130,-516.979623,-598.414654
131,-516.979623,-600.741623
132,-516.979623,-605.291017
133,-516.979623,-603.729278
134,-516.979623,-602.866333
135,-516.979623,-598.456435
136,-516.979623,-605.175376
137,-504.195061,-599.379406
138,-504.195061,-601.796281
139,-504.195061,-602.942260
140,-504.195061,-600.687743
141,-504.195061,-604.530017
142,-504.195061,-603.970795
143,-504.195061,-604.696678
144,-504.195061,-602.499887
145,-504.195061,-596.507254
146,-504.195061,-598.373535
147,-504.195061,-603.108674
148,-504.195061,-600.620779
149,-504.195061,-601.501464
150,-504.195061,-599.854424
151,-504.195061,-599.055456
152,-504.195061,-595.701727
153,-504.195061,-602.281865
154,-504.195061,-600.109922
155,-504.195061,-603.233670
156,-504.195061,-601.722523
157,-504.195061,-604.063144
158,-504.195061,-601.581641
159,-504.195061,-600.421096
160,-504.195061,-603.376672
161,-504.195061,-604.695920
162,-504.195061,-602.943943
163,-504.195061,-602.982174
164,-504.195061,-601.243479
165,-504.195061,-603.516055
166,-504.195061,-604.613562
167,-504.195061,-604.032951
168,-504.195061,-601.060235
169,-504.195061,-599.908032
170,-504.195061,-602.412725
171,-504.195061,-604.120324
172,-504.195061,-601.149477
173,-504.195061,-605.062029
174,-504.195061,-601.929434
175,-504.195061,-599.532101
176,-504.195061,-601.938552
177,-504.195061,-604.297257
178,-504.195061,-604.643824
179,-504.195061,-595.565073
180,-504.195061,-600.990933
181,-504.195061,-601.575843
182,-504.195061,-600.415099
183,-504.195061,-600.821639
184,-504.195061,-603.474289
185,-504.195061,-604.627279
186,-504.195061,-601.860073
187,-504.195061,-604.516635
188,-504.195061,-603.133604
189,-504.195061,-603.079086
190,-504.195061,-597.440039
191,-504.195061,-603.808718
192,-504.195061,-599.310745
193,-504.195061,-601.398617
194,-504.195061,-600.454432
195,-504.195061,-598.989932
196,-504.195061,-603.851044
197,-504.195061,-602.935719
198,-504.195061,-599.825900
199,-504.195061,-602.907206
200,-504.195061,-598.954277
