[001] train 0.639 | val 0.605
[002] train 0.523 | val 0.524
[003] train 0.545 | val 0.460
[004] train 0.454 | val 0.218
[005] train 0.383 | val 0.246
[006] train 0.382 | val 0.209
[007] train 0.466 | val 0.592
[008] train 0.390 | val 0.773
[009] train 0.401 | val 0.426
[010] train 0.403 | val 0.620
[011] train 0.337 | val 0.437
[012] train 0.260 | val 0.314
[013] train 0.269 | val 0.206
[014] train 0.193 | val 0.248
[015] train 0.155 | val 0.381
[016] train 0.138 | val 0.328
[017] train 0.139 | val 0.184
[018] train 0.160 | val 0.230
[019] train 0.099 | val 0.489
[020] train 0.096 | val 0.580
[021] train 0.126 | val 0.306
[022] train 0.104 | val 0.245
[023] train 0.094 | val 0.310
[024] train 0.091 | val 0.259
[025] train 0.091 | val 0.354
[026] train 0.119 | val 0.503
[027] train 0.094 | val 0.433
[028] train 0.165 | val 0.311
[029] train 0.114 | val 0.478
[030] train 0.082 | val 0.290
[031] train 0.059 | val 0.363
[032] train 0.056 | val 1.173
[033] train 0.103 | val 0.312
[034] train 0.075 | val 0.269
[035] train 0.057 | val 0.311
[036] train 0.048 | val 0.428
[037] train 0.083 | val 0.293
[038] train 0.184 | val 0.517
[039] train 0.054 | val 0.412
[040] train 0.062 | val 0.266
[041] train 0.052 | val 0.404
[042] train 0.042 | val 0.984
[043] train 0.103 | val 0.356
[044] train 0.067 | val 0.352
[045] train 0.022 | val 0.443
[046] train 0.070 | val 0.398
[047] train 0.037 | val 0.502
[048] train 0.299 | val 0.339
[049] train 0.068 | val 0.393
[050] train 0.062 | val 0.261
[051] train 0.045 | val 0.178
[052] train 0.036 | val 0.338
[053] train 0.036 | val 0.384
[054] train 0.037 | val 0.606
[055] train 0.041 | val 0.269
[056] train 0.241 | val 0.810
[057] train 0.240 | val 0.539
[058] train 0.082 | val 0.353
[059] train 0.086 | val 0.265
[060] train 0.045 | val 0.283
Saved D:\PSPS\output_policy_C_k9_3od_x1.2\policy_model.pt
Elapsed: 356.706 sec
