eval,k,score,accepted,best_score,temp,closed_edges,run_dir
0,0,315.812000,1,315.812000,5.0000,,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0000
2,1,308.567000,1,308.567000,5.0000,E15,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0001
3,1,341.586000,0,308.567000,4.9554,E22,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0002
4,1,300.078000,1,300.078000,4.9111,E11,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0003
5,2,315.886000,0,300.078000,4.8673,"E11,E37",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0004
6,2,304.975000,1,300.078000,4.7808,"E11,E45",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0005
7,2,299.855000,1,299.855000,4.7381,"E10,E11",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0006
8,3,294.452000,1,294.452000,4.6958,"E10,E11,E33",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0007
9,4,290.106000,1,290.106000,4.6539,"E10,E11,E33,E41",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0008
10,4,305.830000,0,290.106000,4.6124,"E10,E24,E33,E41",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0009
11,4,308.227000,0,290.106000,4.5712,"E10,E33,E34,E41",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0010
12,4,274.657000,1,274.657000,4.5304,"E10,E33,E41,E7",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0011
13,3,274.421000,1,274.421000,4.4900,"E10,E33,E41",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0012
14,2,297.801000,0,274.421000,4.4499,"E10,E41",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0013
15,3,295.940000,0,274.421000,4.4102,"E10,E36,E41",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0014
16,4,303.232000,0,274.421000,4.3708,"E10,E33,E41,E43",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0015
17,3,285.930000,0,274.421000,4.3318,"E10,E41,E5",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0016
18,2,287.135000,0,274.421000,4.2931,"E10,E33",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0017
19,3,328.299000,0,274.421000,4.2548,"E10,E41,E43",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0018
20,3,308.983000,0,274.421000,4.1792,"E10,E32,E33",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0019
21,4,306.537000,0,274.421000,4.1049,"E10,E31,E33,E41",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0020
22,3,300.219000,0,274.421000,3.9960,"E10,E33,E5",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0021
23,2,286.495000,0,274.421000,3.9603,"E33,E41",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0022
24,3,295.470000,0,274.421000,3.9249,"E1,E33,E41",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0023
25,3,283.442000,0,274.421000,3.8899,"E10,E14,E33",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0024
26,3,321.426000,0,274.421000,3.8552,"E10,E26,E33",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed2\e0025
