eval,k,score,accepted,best_score,temp,closed_edges,run_dir
0,3,545.444500,1,545.444500,5.0000,"-E29,E17,E19",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0000
2,3,529.699000,1,529.699000,5.0000,"-E16,E17,E19",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0001
3,3,516.600000,1,516.600000,4.9554,"-E16,-E53,E17",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0002
4,3,507.853000,1,507.853000,4.9111,"-E16,-E53,E26",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0003
5,3,518.352500,0,507.853000,4.8673,"-E16,E26,E33",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0004
6,4,533.316000,0,507.853000,4.8239,"-E16,-E53,E26,E57",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0005
7,4,518.796500,0,507.853000,4.7808,"-E16,-E25,-E53,E26",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0006
8,3,521.488000,0,507.853000,4.7381,"-E16,-E53,-E64",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0007
9,4,522.155000,0,507.853000,4.6958,"-E16,-E28,-E53,E26",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0008
10,3,518.352500,0,507.853000,4.6539,"-E16,-E21,E26",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0009
11,4,507.853000,1,507.853000,4.6124,"-E16,-E27,-E53,E26",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0010
12,4,530.501500,0,507.853000,4.5712,"-E16,-E53,E16,E26",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0011
13,5,507.853000,1,507.853000,4.5304,"-E16,-E27,-E53,E26,E49",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0012
14,5,522.354500,0,507.853000,4.4900,"-E16,-E53,E26,E49,E6",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0013
15,4,526.459000,0,507.853000,4.4499,"-E27,-E53,E26,E49",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0014
16,5,509.986000,1,507.853000,4.4102,"-E16,-E27,-E35,-E53,E26",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0015
17,4,526.967000,0,507.853000,4.3708,"-E16,-E27,-E35,E26",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0016
18,5,509.986000,1,507.853000,4.3318,"-E16,-E35,-E53,E26,E31",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0017
19,5,533.708000,0,507.853000,4.2931,"-E35,-E53,E26,E31,E63",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0018
20,5,514.849500,0,507.853000,4.2548,"-E16,-E35,-E53,E19,E31",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0019
21,5,519.247500,0,507.853000,4.2168,"-E16,-E53,E110,E26,E31",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0020
22,5,528.523000,0,507.853000,4.1792,"-E35,-E53,E26,E31,E49",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0021
23,4,509.986000,1,507.853000,4.1419,"-E16,-E35,-E53,E26",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0022
24,4,507.853000,1,507.853000,4.1049,"-E16,-E53,E17,E26",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0023
25,4,513.470000,1,507.853000,4.0683,"-E16,-E53,-E9,E26",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0024
26,4,507.853000,1,507.853000,4.0319,"-E16,-E53,E26,E30",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0025
27,5,533.271000,0,507.853000,3.9960,"-E16,-E53,E10,E26,E30",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0026
28,5,521.875500,0,507.853000,3.9603,"-E16,-E40,-E53,E26,E30",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0027
29,4,525.657000,0,507.853000,3.9249,"-E39,-E53,E26,E30",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0028
30,4,532.354500,0,507.853000,3.8899,"-E53,E10,E26,E30",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed8\e0029
