gen,best_pred,mean_pred
1,-262.947727,-302.818504
2,-262.947727,-296.947677
3,-262.947727,-297.787000
4,-262.947727,-296.150832
5,-262.947727,-297.584488
6,-262.947727,-296.146952
7,-262.947727,-296.684416
8,-262.947727,-296.047029
9,-262.947727,-295.286257
10,-262.947727,-294.149063
11,-262.947727,-297.910903
12,-262.947727,-298.028122
13,-262.947727,-296.494961
14,-262.947727,-302.085324
15,-262.947727,-298.656299
16,-262.947727,-298.616719
17,-262.947727,-296.612529
18,-262.947727,-294.795851
19,-262.947727,-297.667299
20,-262.947727,-296.586008
21,-262.947727,-298.116757
22,-262.947727,-302.342000
23,-262.947727,-301.443334
24,-262.947727,-299.809745
25,-262.947727,-296.674912
26,-262.947727,-297.838784
27,-262.947727,-298.875688
28,-262.947727,-297.839849
29,-262.947727,-295.843064
30,-262.947727,-293.150933
31,-262.947727,-295.294543
32,-262.947727,-295.583567
33,-262.947727,-298.503013
34,-262.947727,-300.396202
35,-262.947727,-300.026565
36,-262.947727,-300.215294
37,-262.947727,-300.938547
38,-262.947727,-299.722937
39,-262.947727,-297.762070
40,-262.947727,-298.192096
41,-262.947727,-296.915498
42,-262.947727,-296.431724
43,-262.947727,-298.480353
44,-262.947727,-300.558326
45,-262.947727,-299.333667
46,-262.947727,-298.470345
47,-262.947727,-296.178493
48,-262.947727,-298.246733
49,-262.947727,-299.166499
50,-262.947727,-296.646159
51,-262.947727,-297.119603
52,-262.947727,-296.682455
53,-262.947727,-298.157696
54,-262.947727,-297.485332
55,-262.947727,-298.292687
56,-262.947727,-297.864560
57,-262.947727,-298.405318
58,-262.947727,-295.822258
59,-262.947727,-296.462658
60,-262.947727,-296.867173
61,-262.947727,-297.090154
62,-262.947727,-297.495166
63,-262.947727,-295.834701
64,-262.947727,-294.436715
65,-262.947727,-295.476142
66,-262.947727,-295.963716
67,-262.947727,-298.639525
68,-262.947727,-298.381895
69,-262.947727,-296.577363
70,-262.947727,-298.132318
71,-262.947727,-298.111485
72,-262.947727,-297.910033
73,-262.947727,-298.627519
74,-262.947727,-297.859008
75,-262.947727,-297.755284
76,-262.947727,-299.112448
77,-262.947727,-297.738602
78,-262.947727,-295.180070
79,-262.947727,-297.370836
80,-262.947727,-298.028751
81,-262.947727,-299.125367
82,-262.947727,-295.193921
83,-262.947727,-295.644914
84,-262.947727,-296.868972
85,-262.947727,-299.105159
86,-262.947727,-298.673717
87,-262.947727,-300.933579
88,-262.947727,-300.181329
89,-262.947727,-298.413948
90,-262.947727,-300.435144
91,-262.947727,-298.780469
92,-262.947727,-297.562395
93,-262.947727,-297.541277
94,-262.947727,-300.739899
95,-262.947727,-299.416532
96,-262.947727,-298.617998
97,-262.947727,-299.988993
98,-262.947727,-299.507881
99,-262.947727,-300.433257
100,-262.947727,-298.053988
101,-262.947727,-296.840009
102,-262.947727,-295.565418
103,-262.947727,-297.374922
104,-262.947727,-297.214018
105,-262.947727,-296.273945
106,-262.947727,-297.761576
107,-262.947727,-299.477833
108,-262.947727,-297.475444
109,-262.947727,-295.471511
110,-262.947727,-295.036532
111,-262.947727,-295.833011
112,-262.947727,-297.829930
113,-262.947727,-298.756740
114,-262.947727,-297.952042
115,-262.947727,-297.407328
116,-262.947727,-297.314736
117,-262.947727,-299.295116
118,-262.947727,-302.379323
119,-262.947727,-300.560869
120,-262.947727,-296.438522
121,-262.947727,-295.861118
122,-262.947727,-297.801237
123,-262.947727,-294.859150
124,-262.947727,-296.426903
125,-262.947727,-298.905236
126,-262.947727,-298.266207
127,-262.947727,-299.994312
128,-262.947727,-299.221245
129,-262.947727,-295.510816
130,-262.947727,-297.261237
131,-262.947727,-297.734717
132,-262.947727,-299.660769
133,-262.947727,-299.481794
134,-262.947727,-300.002983
135,-262.947727,-299.342835
136,-262.947727,-298.614715
137,-262.947727,-298.356097
138,-262.947727,-297.144006
139,-262.947727,-295.257046
140,-262.947727,-297.950783
141,-262.947727,-294.448956
142,-262.947727,-295.356490
143,-262.947727,-297.252032
144,-262.947727,-294.312916
145,-262.947727,-296.925666
146,-262.947727,-295.846959
147,-262.947727,-295.279850
148,-262.947727,-298.145809
149,-262.947727,-299.117159
150,-262.947727,-298.597960
151,-262.947727,-297.767229
152,-262.947727,-296.449247
153,-262.947727,-297.200425
154,-262.947727,-296.252065
155,-262.947727,-297.482534
156,-262.947727,-297.873875
157,-262.947727,-296.341465
158,-262.947727,-298.159579
159,-262.947727,-298.093678
160,-262.947727,-296.500676
161,-262.947727,-295.922535
162,-262.947727,-296.217650
163,-262.947727,-297.962113
164,-262.947727,-297.597832
165,-262.947727,-295.821725
166,-262.947727,-298.169047
167,-262.947727,-296.233895
168,-262.947727,-299.946597
169,-262.947727,-300.263506
170,-262.947727,-296.400372
171,-262.947727,-296.967470
172,-262.947727,-295.240952
173,-262.947727,-298.039642
174,-262.947727,-41666952.527993
175,-262.947727,-297.375399
176,-262.947727,-299.981868
177,-262.947727,-301.384926
178,-262.947727,-298.332714
179,-262.947727,-298.966138
180,-262.947727,-297.328404
181,-262.947727,-295.887420
182,-262.947727,-296.548383
183,-262.947727,-293.463292
184,-262.947727,-296.509607
185,-262.947727,-295.780911
186,-262.947727,-295.318095
187,-262.947727,-296.450549
188,-262.947727,-296.373364
189,-262.947727,-298.016079
190,-262.947727,-294.838339
191,-262.947727,-296.880543
192,-262.947727,-297.310261
193,-262.947727,-298.174092
194,-262.947727,-296.752860
195,-262.947727,-295.896540
196,-262.947727,-298.187099
197,-262.947727,-296.199572
198,-262.947727,-296.301179
199,-262.947727,-294.706996
200,-262.947727,-295.412779
