gen,best_pred,mean_pred
1,-522.701840,-524.133024
2,-522.475916,-524.165049
3,-522.475916,-523.971947
4,-522.475916,-523.852328
5,-522.475916,-524.017682
6,-522.231193,-523.855356
7,-522.231193,-523.877589
8,-522.063599,-523.788856
9,-522.063599,-524.074085
10,-522.063599,-524.086992
11,-522.063599,-523.903075
12,-522.063599,-523.684943
13,-522.063599,-523.857274
14,-522.063599,-523.950496
15,-522.063599,-523.861045
16,-522.063599,-523.693024
17,-522.063599,-523.928380
18,-521.931088,-523.783743
19,-521.931088,-523.593832
20,-521.931088,-523.647793
21,-521.931088,-523.929491
22,-521.931088,-523.908573
23,-521.931088,-523.958472
24,-521.788691,-523.765251
25,-521.788691,-523.423510
26,-521.788691,-523.935504
27,-521.788691,-523.652091
28,-521.788691,-523.696511
29,-521.788691,-523.883919
30,-521.788691,-523.847691
31,-521.788691,-523.715071
32,-521.788691,-523.795899
33,-521.788691,-523.640776
34,-521.788691,-523.621162
35,-521.788691,-523.679449
36,-521.788691,-524.010614
37,-521.788691,-523.882191
38,-521.788691,-523.987500
39,-521.788691,-524.073399
40,-521.788691,-523.774126
41,-521.788691,-523.929053
42,-521.788691,-523.739393
43,-521.788691,-524.052727
44,-521.788691,-523.845380
45,-521.788691,-523.854029
46,-521.788691,-523.942103
47,-521.788691,-523.959673
48,-521.788691,-523.789275
49,-521.788691,-523.840618
50,-521.788691,-524.024786
51,-521.788691,-523.876057
52,-521.788691,-523.894200
53,-521.788691,-524.204987
54,-521.788691,-523.937854
55,-521.788691,-523.881363
56,-521.788691,-523.769962
57,-521.788691,-524.149628
58,-521.788691,-523.667004
59,-521.788691,-523.584159
60,-521.788691,-523.606477
61,-521.788691,-523.362398
62,-521.788691,-523.388089
63,-521.788691,-523.621614
64,-521.788691,-523.447075
65,-521.788691,-523.483594
66,-521.788691,-523.941635
67,-521.788691,-523.916199
68,-521.788691,-524.208994
69,-521.788691,-523.803841
70,-521.788691,-523.687224
71,-521.788691,-523.996381
72,-521.788691,-523.634889
73,-521.788691,-523.675252
74,-521.788691,-523.550425
75,-521.788691,-524.265705
76,-521.788691,-523.835149
77,-521.788691,-523.567045
78,-521.788691,-523.654336
79,-521.788691,-523.668150
80,-521.788691,-523.805859
81,-521.788691,-523.969856
82,-521.788691,-523.719180
83,-521.788691,-523.700026
84,-521.788691,-523.983495
85,-521.788691,-524.032302
86,-521.788691,-523.682054
87,-521.788691,-524.014331
88,-521.788691,-523.784970
89,-521.788691,-523.936373
90,-521.788691,-523.847106
91,-521.788691,-523.837525
92,-521.788691,-523.902988
93,-521.788691,-523.950363
94,-521.788691,-523.898644
95,-521.788691,-523.831637
96,-521.788691,-523.898177
97,-521.788691,-524.071592
98,-521.788691,-523.883095
99,-521.788691,-523.910165
100,-521.788691,-523.777785
101,-521.788691,-523.740602
102,-521.788691,-523.800670
103,-521.788691,-523.908316
104,-521.788691,-524.358779
105,-521.788691,-524.168692
106,-521.788691,-523.973294
107,-521.788691,-523.901340
108,-521.788691,-523.830796
109,-521.788691,-523.793570
110,-521.788691,-523.716723
111,-521.788691,-523.837172
112,-521.788691,-524.322115
113,-521.788691,-523.841098
114,-521.788691,-523.502978
115,-521.788691,-523.959078
116,-521.788691,-523.769005
117,-521.788691,-523.553388
118,-521.788691,-523.930998
119,-521.788691,-523.950188
120,-521.788691,-523.823870
121,-521.788691,-523.560830
122,-521.788691,-523.994715
123,-521.788691,-523.727543
124,-521.788691,-523.830728
125,-521.788691,-523.802775
126,-521.788691,-523.825689
127,-521.788691,-523.648624
128,-521.788691,-523.811321
129,-521.788691,-523.930710
130,-521.788691,-524.012457
131,-521.788691,-524.083606
132,-521.788691,-523.898856
133,-521.788691,-523.899787
134,-521.788691,-523.976419
135,-521.788691,-523.760183
136,-521.788691,-523.885161
137,-521.788691,-523.654491
138,-521.788691,-523.820408
139,-521.788691,-524.050223
140,-521.788691,-523.932418
141,-521.788691,-523.772245
142,-521.788691,-523.692659
143,-521.585526,-523.652700
144,-521.585526,-523.584844
145,-521.585526,-523.868683
146,-521.585526,-523.755839
147,-521.585526,-523.302612
148,-521.585526,-523.345112
149,-521.585526,-523.702961
150,-521.585526,-523.888218
151,-521.585526,-524.022979
152,-521.585526,-524.102910
153,-521.585526,-523.532783
154,-521.585526,-523.890329
155,-521.585526,-523.975603
156,-521.585526,-523.635266
157,-521.585526,-523.812078
158,-521.585526,-523.581496
159,-521.585526,-523.638852
160,-521.585526,-523.926027
161,-521.585526,-523.968845
162,-521.585526,-523.995678
163,-521.585526,-523.881429
164,-521.585526,-523.685821
165,-521.585526,-523.606101
166,-521.585526,-523.575508
167,-521.585526,-523.615063
168,-521.585526,-523.638587
169,-521.585526,-523.925837
170,-521.585526,-523.840529
171,-521.585526,-523.866866
172,-521.585526,-524.073417
173,-521.585526,-523.736443
174,-521.585526,-523.908897
175,-521.585526,-523.899385
176,-521.585526,-523.859440
177,-521.585526,-523.657386
178,-521.585526,-523.874679
179,-521.585526,-523.649362
180,-521.585526,-523.871780
181,-521.585526,-523.804892
182,-521.585526,-523.716236
183,-521.585526,-523.529097
184,-521.585526,-523.778804
185,-521.585526,-523.845410
186,-521.585526,-523.587599
187,-521.585526,-523.505800
188,-521.585526,-523.454946
189,-521.585526,-523.616731
190,-521.585526,-523.963869
191,-521.585526,-523.594210
192,-521.585526,-523.573993
193,-521.585526,-523.583125
194,-521.585526,-523.861204
195,-521.585526,-523.709829
196,-521.585526,-523.455995
197,-521.585526,-523.820880
198,-521.585526,-523.847094
199,-521.585526,-523.896763
200,-521.585526,-523.717422
