gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,4,277.571,E14;E16;E42;E5,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i000,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i000\tripinfo.xml
1,1,2,273.309,E21;E33,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i001,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i001\tripinfo.xml
1,2,2,297.978,E14;E16,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i002,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i002\tripinfo.xml
1,3,4,269.793,E10;E14;E16;E30,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i003,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i003\tripinfo.xml
1,4,0,315.812,,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i004,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i004\tripinfo.xml
1,5,3,290.414,E14;E16;E42,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i005,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i005\tripinfo.xml
1,6,1,309.555,E14,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i006,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i006\tripinfo.xml
1,7,0,315.812,,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i007,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i007\tripinfo.xml
1,8,1,303.944,E23,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i008,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i008\tripinfo.xml
1,9,0,315.812,,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i009,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i009\tripinfo.xml
1,10,2,315.812,E19;E20,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i010,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i010\tripinfo.xml
1,11,3,298.3,E12;E14;E16,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i011,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i011\tripinfo.xml
1,12,1,309.555,E14,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i012,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i012\tripinfo.xml
1,13,3,307.445,E1;E14;E7,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i013,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i013\tripinfo.xml
1,14,4,329.147,E1;E14;E29;E35,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i014,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i014\tripinfo.xml
1,15,0,315.812,,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i015,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i015\tripinfo.xml
1,16,4,294.326,E1;E16;E19;E24,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i016,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_seed5\g001_i016\tripinfo.xml
