eval,k,score,accepted,best_score,temp,closed_edges,run_dir
0,4,293.301000,1,293.301000,5.0000,"E11,E14,E25,E4",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0000
2,4,302.496000,0,293.301000,5.0000,"E11,E14,E20,E25",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0001
3,4,299.330000,1,293.301000,4.9554,"E14,E25,E32,E4",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0002
4,4,296.115000,1,293.301000,4.9111,"E25,E32,E38,E4",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0003
5,4,282.559000,1,282.559000,4.8673,"E25,E32,E4,E8",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0004
6,4,293.464000,0,282.559000,4.8239,"E25,E32,E38,E8",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0005
7,4,298.595000,0,282.559000,4.7808,"E25,E32,E37,E8",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0006
8,4,275.797000,1,275.797000,4.7381,"E21,E25,E32,E8",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0007
9,4,299.751000,0,275.797000,4.6958,"E11,E21,E32,E8",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0008
10,4,298.424000,0,275.797000,4.6539,"E21,E32,E43,E8",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0009
11,4,301.652000,0,275.797000,4.6124,"E21,E32,E35,E8",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0010
12,4,347.200000,0,275.797000,4.5712,"E25,E32,E34,E8",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0011
13,4,267.136000,1,267.136000,4.5304,"E16,E21,E25,E8",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0012
14,4,251.541000,1,251.541000,4.4900,"E16,E21,E23,E25",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0013
15,3,282.369000,0,251.541000,4.4499,"E16,E23,E25",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0014
16,4,277.523000,0,251.541000,4.4102,"E21,E23,E25,E6",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0015
17,4,300.147000,0,251.541000,4.3708,"E10,E16,E21,E25",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0016
18,4,277.435000,0,251.541000,4.3318,"E16,E21,E23,E36",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0017
19,4,265.416000,0,251.541000,4.2931,"E16,E18,E21,E23",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0018
20,3,258.333000,1,251.541000,4.2548,"E16,E21,E23",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0019
21,4,245.596000,1,245.596000,4.2168,"E16,E21,E23,E27",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0020
22,4,264.435000,0,245.596000,4.1792,"E16,E21,E23,E41",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0021
23,3,273.720000,0,245.596000,4.1419,"E21,E23,E27",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0022
24,3,264.294000,0,245.596000,4.1049,"E16,E21,E27",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0023
24,3,273.720000,0,245.596000,4.0683,"E21,E23,E27",(cache)
24,4,264.435000,0,245.596000,4.0319,"E16,E21,E23,E41",(cache)
25,4,296.045000,0,245.596000,3.9960,"E10,E21,E23,E27",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0024
26,4,269.891000,0,245.596000,3.9603,"E16,E23,E27,E36",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0025
26,3,264.294000,0,245.596000,3.9249,"E16,E21,E27",(cache)
27,4,277.302000,0,245.596000,3.8899,"E16,E21,E23,E39",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0026
28,4,257.778000,0,245.596000,3.8552,"E16,E21,E23,E43",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0027
28,3,258.333000,0,245.596000,3.8208,"E16,E21,E23",(cache)
28,3,264.294000,0,245.596000,3.7867,"E16,E21,E27",(cache)
29,4,260.678000,0,245.596000,3.7529,"E16,E21,E27,E37",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0028
29,3,258.333000,0,245.596000,3.7194,"E16,E21,E23",(cache)
30,4,279.175000,0,245.596000,3.6862,"E21,E23,E27,E31",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0029
31,4,286.318000,0,245.596000,3.6533,"E21,E22,E23,E27",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0030
32,4,263.923000,0,245.596000,3.6207,"E16,E21,E27,E36",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0031
32,3,273.720000,0,245.596000,3.5883,"E21,E23,E27",(cache)
33,4,276.402000,0,245.596000,3.5563,"E21,E23,E27,E30",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0032
33,3,273.720000,0,245.596000,3.5246,"E21,E23,E27",(cache)
33,4,263.923000,0,245.596000,3.4931,"E16,E21,E27,E36",(cache)
34,4,262.267000,0,245.596000,3.4619,"E16,E23,E27,E33",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0033
35,4,273.720000,0,245.596000,3.4310,"E15,E21,E23,E27",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0034
35,3,273.720000,0,245.596000,3.4004,"E21,E23,E27",(cache)
36,4,262.847000,0,245.596000,3.3700,"E14,E16,E23,E27",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0035
36,4,264.435000,0,245.596000,3.3400,"E16,E21,E23,E41",(cache)
37,4,299.611000,0,245.596000,3.3101,"E16,E21,E23,E24",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed6\e0036
37,3,258.333000,0,245.596000,3.2806,"E16,E21,E23",(cache)
