gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,5,513.002,-E17;E10;E47;E57;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i000,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i000\tripinfo.xml
1,1,2,541.375,E16;E17,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i001,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i001\tripinfo.xml
1,2,6,519.2755,-E17;-E47;-E7;E16;E45;E6,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i002,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i002\tripinfo.xml
1,3,0,538.6315,,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i003,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i003\tripinfo.xml
1,4,1,539.533,-E17,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i004,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i004\tripinfo.xml
1,5,8,532.405,-E15;-E31;-E44;-E6;E10;E16;E26;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i005,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i005\tripinfo.xml
1,6,1,489.4005,E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i006,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i006\tripinfo.xml
1,7,5,520.3175,-E26;E10;E16;E40;E56,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i007,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i007\tripinfo.xml
1,8,9,500.294,-E40;-E44;-E6;-E7;E110;E15;E23;E57;E6,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i008,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i008\tripinfo.xml
1,9,0,538.6315,,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i009,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i009\tripinfo.xml
1,10,8,538.6445,-E26;-E6;-E7;E10;E33;E45;E46;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i010,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i010\tripinfo.xml
1,11,3,533.867,-E8;E16;E26,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i011,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i011\tripinfo.xml
1,12,0,538.6315,,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i012,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i012\tripinfo.xml
1,13,1,510.3295,-E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i013,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i013\tripinfo.xml
1,14,6,524.2205,-E11;-E20;E16;E45;E46;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i014,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i014\tripinfo.xml
1,15,6,515.1965,-E16;-E45;-E6;E25;E45;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i015,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i015\tripinfo.xml
1,16,1,489.4005,E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i016,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i016\tripinfo.xml
1,17,3,530.5375,-E25;E11;E6,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i017,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i017\tripinfo.xml
1,18,1,538.6315,-E6,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i018,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i018\tripinfo.xml
1,19,8,507.3085,-E26;-E6;-E63;-E7;E10;E13;E17;E52,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i019,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i019\tripinfo.xml
1,20,6,512.9405,E10;E16;E40;E57;E59;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i020,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i020\tripinfo.xml
1,21,0,538.6315,,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i021,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i021\tripinfo.xml
1,22,9,569.4155,-E16;-E26;-E52;E11;E21;E46;E59;E6;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i022,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i022\tripinfo.xml
1,23,1,539.533,-E17,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i023,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g001_i023\tripinfo.xml
2,0,1,489.4005,E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g002_i000,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g002_i000\tripinfo.xml
2,1,9,530.7755,-E16;E10;E19;E25;E26;E40;E56;E6;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g002_i001,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g002_i001\tripinfo.xml
2,2,9,545.259,-E11;-E16;-E17;-E26;-E27;-E44;-E45;-E46;-E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g002_i002,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g002_i002\tripinfo.xml
2,3,9,531.3085,-E26;-E45;-E46;-E47;-E7;E10;E16;E21;E6,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g002_i003,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g002_i003\tripinfo.xml
2,4,9,515.3215,-E16;-E26;-E45;E25;E26;E45;E50;E52;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g002_i004,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g002_i004\tripinfo.xml
2,5,9,542.4175,-E16;-E23;-E45;-E53;-E63;-E7;E47;E57;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g002_i005,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g002_i005\tripinfo.xml
2,6,9,528.1705,-E7;E13;E21;E27;E29;E30;E6;E63;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g002_i006,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g002_i006\tripinfo.xml
2,7,9,533.018,-E16;-E17;-E40;E10;E17;E21;E57;E59;E6,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g002_i007,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g002_i007\tripinfo.xml
2,8,9,502.1895,-E16;-E17;-E50;-E6;E16;E21;E25;E57;E59,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g002_i008,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed7\g002_i008\tripinfo.xml
