eval,k,score,accepted,best_score,temp,closed_edges,run_dir
0,9,531.172500,1,531.172500,5.0000,"-E14,-E17,-E35,-E52,-E53,E15,E31,E45,E7",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed5\e0000
2,9,529.888000,1,529.888000,5.0000,"-E14,-E17,-E35,-E52,-E53,E15,E25,E31,E7",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed5\e0001
3,9,525.816000,1,525.816000,4.9554,"-E14,-E17,-E35,-E52,-E53,E15,E25,E27,E31",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed5\e0002
4,9,526.338000,1,525.816000,4.9111,"-E14,-E17,-E35,-E53,E15,E25,E27,E31,E64",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed5\e0003
5,9,527.015500,1,525.816000,4.8673,"-E14,-E17,-E35,-E53,E25,E27,E31,E32,E64",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed5\e0004
6,8,508.041500,1,508.041500,4.8239,"-E14,-E17,-E53,E25,E27,E31,E32,E64",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed5\e0005
7,8,521.070500,0,508.041500,4.7808,"-E14,-E17,-E32,-E53,E25,E27,E31,E32",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed5\e0006
8,8,495.112500,1,495.112500,4.7381,"-E11,-E14,-E17,-E53,E27,E31,E32,E64",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed5\e0007
9,8,515.488500,0,495.112500,4.6958,"-E11,-E14,-E43,-E53,E27,E31,E32,E64",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed5\e0008
10,8,496.512500,1,495.112500,4.6539,"-E11,-E14,-E17,E27,E31,E32,E57,E64",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed5\e0009
11,8,513.339500,1,495.112500,4.6124,"-E11,-E14,-E17,E24,E27,E32,E57,E64",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed5\e0010
12,9,513.339500,1,495.112500,4.5712,"-E11,-E14,-E17,-E43,E24,E27,E32,E57,E64",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed5\e0011
13,9,490.199500,1,490.199500,4.5304,"-E11,-E17,-E43,-E7,E24,E27,E32,E57,E64",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed5\e0012
14,9,527.791500,0,490.199500,4.4900,"-E17,-E43,-E7,E110,E24,E27,E32,E57,E64",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed5\e0013
15,9,518.180000,0,490.199500,4.4499,"-E11,-E17,-E22,-E43,-E7,E27,E32,E57,E64",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed5\e0014
16,9,521.281000,0,490.199500,4.4102,"-E11,-E17,-E43,-E7,E24,E32,E46,E57,E64",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed5\e0015
17,8,490.199500,1,490.199500,4.3708,"-E11,-E17,-E7,E24,E27,E32,E57,E64",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed5\e0016
18,8,521.621000,0,490.199500,4.3318,"-E17,-E6,-E7,E24,E27,E32,E57,E64",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed5\e0017
19,8,510.659500,0,490.199500,4.2931,"-E17,-E7,E24,E27,E28,E32,E57,E64",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed5\e0018
20,9,490.199500,1,490.199500,4.2548,"-E11,-E17,-E7,E21,E24,E27,E32,E57,E64",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed5\e0019
21,8,512.014500,0,490.199500,4.2168,"-E17,-E7,E21,E24,E27,E32,E57,E64",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed5\e0020
22,9,515.932500,0,490.199500,4.1792,"-E11,-E46,-E7,E21,E24,E27,E32,E57,E64",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed5\e0021
23,8,510.924000,0,490.199500,4.1419,"-E11,-E17,-E7,E21,E24,E32,E57,E64",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed5\e0022
24,9,505.736000,0,490.199500,4.1049,"-E11,-E7,E21,E24,E27,E32,E43,E57,E64",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed5\e0023
25,9,535.564000,0,490.199500,4.0683,"-E17,-E7,E10,E21,E24,E27,E32,E57,E64",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed5\e0024
