eval,k,score,accepted,best_score,temp,closed_edges,run_dir
0,4,289.834000,1,289.834000,5.0000,"E10,E27,E33,E45",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0000
2,3,331.517000,0,289.834000,5.0000,"E10,E33,E45",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0001
3,4,292.071000,1,289.834000,4.9554,"E10,E19,E27,E45",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0002
4,4,280.385000,1,280.385000,4.9111,"E19,E27,E38,E45",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0003
5,4,313.484000,0,280.385000,4.8673,"E1,E19,E38,E45",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0004
6,4,315.812000,0,280.385000,4.8239,"E19,E37,E38,E45",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0005
7,4,282.693000,1,280.385000,4.7808,"E19,E20,E27,E38",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0006
8,4,282.719000,1,280.385000,4.7381,"E1,E19,E27,E38",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0007
9,4,282.218000,1,280.385000,4.6958,"E1,E19,E23,E38",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0008
10,4,311.412000,0,280.385000,4.6539,"E1,E23,E26,E38",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0009
11,4,295.690000,1,280.385000,4.6124,"E1,E19,E38,E39",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0010
12,3,295.690000,1,280.385000,4.5712,"E1,E38,E39",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0011
13,3,348.124000,0,280.385000,4.5304,"E29,E38,E39",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0012
14,2,297.445000,1,280.385000,4.4900,"E1,E38",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0013
15,2,314.460000,0,280.385000,4.4499,"E1,E15",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0014
16,2,315.262000,0,280.385000,4.4102,"E1,E43",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0015
17,3,282.218000,1,280.385000,4.3708,"E1,E23,E38",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0016
18,3,295.835000,0,280.385000,4.3318,"E23,E3,E38",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0017
19,3,278.644000,1,278.644000,4.2931,"E23,E38,E39",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0018
20,2,283.591000,0,278.644000,4.2548,"E23,E39",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0019
21,2,299.278000,0,278.644000,4.2168,"E38,E39",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0020
22,3,305.857000,0,278.644000,4.1792,"E24,E38,E39",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0021
23,4,299.278000,0,278.644000,4.1419,"E23,E34,E38,E39",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0022
24,3,280.853000,1,278.644000,4.0683,"E23,E35,E39",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0023
25,3,286.554000,0,278.644000,4.0319,"E23,E25,E39",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0024
26,3,280.868000,1,278.644000,3.9960,"E20,E23,E39",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0025
27,2,315.812000,0,278.644000,3.9249,"E31,E39",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0026
28,2,303.944000,0,278.644000,3.8899,"E23,E31",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0027
29,2,303.944000,0,278.644000,3.8552,"E15,E23",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0028
30,1,303.944000,0,278.644000,3.8208,E23,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0029
31,3,271.574000,1,271.574000,3.7529,"E13,E23,E38",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0030
32,3,280.917000,0,271.574000,3.7194,"E13,E38,E5",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0031
33,3,286.892000,0,271.574000,3.6862,"E13,E20,E23",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0032
34,4,310.767000,0,271.574000,3.6533,"E13,E17,E23,E38",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0033
35,3,270.641000,1,270.641000,3.6207,"E21,E23,E38",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0034
36,4,274.496000,1,270.641000,3.5883,"E21,E23,E31,E38",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0035
37,4,270.672000,1,270.641000,3.5563,"E21,E23,E31,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0036
38,3,270.040000,1,270.040000,3.5246,"E21,E23,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0037
39,4,273.525000,1,270.040000,3.4931,"E21,E23,E30,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0038
40,3,274.697000,1,270.040000,3.4619,"E21,E30,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0039
41,2,300.715000,0,270.040000,3.4310,"E30,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0040
42,4,297.755000,0,270.040000,3.4004,"E21,E30,E34,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0041
43,4,269.188000,1,269.188000,3.3700,"E21,E3,E30,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0042
44,4,275.106000,0,269.188000,3.3400,"E14,E21,E3,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0043
45,4,270.145000,1,269.188000,3.3101,"E21,E3,E33,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0044
46,4,269.264000,1,269.188000,3.2806,"E21,E3,E5,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0045
47,4,292.723000,0,269.188000,3.2513,"E21,E34,E5,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0046
48,4,281.024000,0,269.188000,3.2223,"E21,E3,E43,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0047
49,4,250.922000,1,250.922000,3.1935,"E21,E3,E42,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0048
50,4,296.711000,0,250.922000,3.1650,"E21,E3,E35,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0049
51,3,256.147000,0,250.922000,3.1368,"E21,E3,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0050
52,4,273.035000,0,250.922000,3.1088,"E21,E3,E41,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0051
53,4,262.209000,0,250.922000,3.0810,"E21,E42,E7,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0052
54,4,284.586000,0,250.922000,3.0535,"E21,E3,E45,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0053
55,3,252.665000,0,250.922000,3.0263,"E21,E42,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0054
56,4,291.537000,0,250.922000,2.9725,"E10,E21,E42,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0055
57,3,277.551000,0,250.922000,2.9197,"E11,E21,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0056
58,3,295.518000,0,250.922000,2.8936,"E13,E42,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0057
59,3,310.775000,0,250.922000,2.8678,"E42,E43,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0058
60,4,256.431000,0,250.922000,2.8422,"E21,E41,E42,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0059
61,2,286.764000,0,250.922000,2.8168,"E42,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0060
62,3,299.233000,0,250.922000,2.7917,"E35,E42,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0061
63,3,285.759000,0,250.922000,2.7667,"E38,E42,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0062
64,2,267.415000,0,250.922000,2.7420,"E21,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0063
65,2,270.627000,0,250.922000,2.7176,"E21,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0064
66,3,255.174000,1,250.922000,2.6933,"E21,E42,E7",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0065
67,2,285.757000,0,250.922000,2.6693,"E21,E7",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0066
68,3,273.633000,0,250.922000,2.6454,"E21,E38,E7",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0067
69,3,264.440000,0,250.922000,2.5984,"E21,E36,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0068
70,3,255.902000,1,250.922000,2.5752,"E19,E21,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0069
71,3,264.911000,0,250.922000,2.5522,"E21,E37,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0070
72,2,271.806000,0,250.922000,2.5295,"E19,E21",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0071
73,2,286.702000,0,250.922000,2.5069,"E19,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0072
74,3,277.508000,0,250.922000,2.4845,"E19,E42,E5",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0073
75,4,261.974000,0,250.922000,2.4623,"E19,E21,E37,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0074
76,3,270.546000,0,250.922000,2.4403,"E19,E21,E3",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0075
77,4,247.620000,1,247.620000,2.4186,"E19,E21,E3,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0076
78,3,272.843000,0,247.620000,2.3970,"E21,E3,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0077
79,4,274.698000,0,247.620000,2.3756,"E19,E21,E42,E6",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0078
80,4,283.670000,0,247.620000,2.3544,"E17,E19,E21,E3",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0079
81,4,270.546000,0,247.620000,2.3334,"E19,E20,E21,E3",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0080
82,4,270.546000,0,247.620000,2.3125,"E19,E21,E29,E3",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0081
83,4,283.149000,0,247.620000,2.2714,"E19,E21,E3,E32",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0082
84,4,265.404000,0,247.620000,2.2311,"E19,E21,E33,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0083
85,4,265.179000,0,247.620000,2.2111,"E21,E3,E32,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0084
86,4,246.175000,1,246.175000,2.1914,"E20,E21,E3,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0085
87,4,259.948000,0,246.175000,2.1718,"E20,E21,E3,E30",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0086
88,4,254.495000,0,246.175000,2.1525,"E21,E25,E3,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0087
89,3,260.374000,0,246.175000,2.1332,"E20,E21,E3",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0088
90,4,277.862000,0,246.175000,2.0953,"E20,E21,E3,E32",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0089
91,4,254.785000,0,246.175000,2.0766,"E21,E3,E33,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0090
92,3,254.534000,0,246.175000,2.0581,"E20,E21,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0091
93,4,251.163000,1,246.175000,2.0035,"E21,E3,E41,E42",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed5\e0092
