eval,k,score,accepted,best_score,temp,closed_edges,run_dir
0,0,538.631500,1,538.631500,5.0000,,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed2\e0000
2,1,538.631500,1,538.631500,5.0000,-E22,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed2\e0001
3,1,515.486000,1,515.486000,4.9554,-E39,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed2\e0002
4,1,543.659500,0,515.486000,4.9111,E59,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed2\e0003
5,2,515.486000,1,515.486000,4.8239,"-E39,E43",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed2\e0004
6,2,515.486000,1,515.486000,4.7808,"-E39,E50",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed2\e0005
7,1,518.907000,1,515.486000,4.6958,-E14,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed2\e0006
8,1,538.631500,0,515.486000,4.6539,E21,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed2\e0007
9,1,523.534500,1,515.486000,4.5712,-E51,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed2\e0008
10,1,539.165000,0,515.486000,4.5304,-E30,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed2\e0009
11,2,535.786500,0,515.486000,4.4499,"-E51,E26",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed2\e0010
12,1,538.631500,0,515.486000,4.4102,E57,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed2\e0011
13,2,524.478000,0,515.486000,4.3708,"-E35,-E51",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed2\e0012
14,2,523.534500,1,515.486000,4.3318,"-E51,E32",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed2\e0013
15,1,538.631500,0,515.486000,4.2931,E32,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed2\e0014
16,3,523.534500,1,515.486000,4.2548,"-E51,E32,E43",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed2\e0015
17,2,523.534500,1,515.486000,4.2168,"-E51,E43",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed2\e0016
18,3,523.534500,1,515.486000,4.1419,"-E51,E32,E56",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed2\e0017
19,3,537.749000,0,515.486000,4.0683,"-E51,E32,E40",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed2\e0018
20,2,523.534500,1,515.486000,4.0319,"-E38,-E51",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed2\e0019
21,3,536.281500,0,515.486000,3.9960,"-E38,-E51,E11",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed2\e0020
22,1,538.631500,0,515.486000,3.9603,-E38,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed2\e0021
23,2,499.921000,1,499.921000,3.9249,"-E38,E40",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed2\e0022
24,1,499.921000,1,499.921000,3.8899,E40,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed2\e0023
25,1,538.631500,0,499.921000,3.8552,-E12,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed2\e0024
