gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,1,297.978,E16,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\heuristic_seed1\g001_i000,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\heuristic_seed1\g001_i000\tripinfo.xml
1,1,4,302.416,E1;E13;E14;E30,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\heuristic_seed1\g001_i001,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\heuristic_seed1\g001_i001\tripinfo.xml
1,2,0,315.812,,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\heuristic_seed1\g001_i002,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\heuristic_seed1\g001_i002\tripinfo.xml
1,3,2,297.978,E14;E16,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\heuristic_seed1\g001_i003,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\heuristic_seed1\g001_i003\tripinfo.xml
1,4,0,315.812,,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\heuristic_seed1\g001_i004,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\heuristic_seed1\g001_i004\tripinfo.xml
1,5,3,317.065,E16;E19;E35,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\heuristic_seed1\g001_i005,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\heuristic_seed1\g001_i005\tripinfo.xml
1,6,3,294.758,E1;E14;E42,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\heuristic_seed1\g001_i006,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\heuristic_seed1\g001_i006\tripinfo.xml
1,7,3,297.978,E16;E19;E29,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\heuristic_seed1\g001_i007,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\heuristic_seed1\g001_i007\tripinfo.xml
1,8,3,308.137,E14;E39;E7,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\heuristic_seed1\g001_i008,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\heuristic_seed1\g001_i008\tripinfo.xml
1,9,1,297.978,E16,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\heuristic_seed1\g001_i009,D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\heuristic_seed1\g001_i009\tripinfo.xml
