gen,best_pred,mean_pred
1,-288.458785,-304.809488
2,-278.224654,-301.091699
3,-278.224654,-298.473202
4,-278.224654,-300.470880
5,-278.224654,-300.020370
6,-278.224654,-296.099232
7,-278.224654,-299.464204
8,-278.224654,-297.174564
9,-278.224654,-298.084658
10,-276.073252,-295.738710
11,-276.073252,-297.024137
12,-276.073252,-296.149140
13,-276.073252,-296.636034
14,-276.073252,-296.391843
15,-276.073252,-296.772811
16,-276.073252,-298.532574
17,-276.073252,-299.337876
18,-276.073252,-296.306396
19,-276.073252,-297.838019
20,-276.073252,-299.401438
21,-276.073252,-299.466917
22,-276.073252,-295.593196
23,-276.073252,-295.673844
24,-276.073252,-297.975785
25,-276.073252,-297.243677
26,-276.073252,-296.016888
27,-276.073252,-295.393880
28,-276.073252,-295.180523
29,-276.073252,-298.345592
30,-276.073252,-297.833034
31,-276.073252,-297.604017
32,-276.073252,-297.194645
33,-270.216250,-300.050491
34,-270.216250,-296.980448
35,-270.216250,-295.748999
36,-270.216250,-297.316827
37,-270.216250,-297.011879
38,-270.216250,-297.175896
39,-270.216250,-296.240916
40,-270.216250,-300.093530
41,-270.216250,-298.987260
42,-270.216250,-298.565716
43,-270.216250,-299.570228
44,-270.216250,-298.088697
45,-270.216250,-298.770995
46,-270.216250,-299.221681
47,-270.216250,-296.275215
48,-270.216250,-297.587764
49,-270.216250,-297.519384
50,-270.216250,-297.364394
51,-270.216250,-295.891883
52,-270.216250,-298.621232
53,-270.216250,-298.707331
54,-270.216250,-296.667512
55,-270.216250,-294.994482
56,-270.216250,-297.068845
57,-270.216250,-297.661889
58,-270.216250,-295.956444
59,-270.216250,-296.686477
60,-270.216250,-297.445864
61,-270.216250,-301.898711
62,-270.216250,-296.768874
63,-270.216250,-298.445741
64,-270.216250,-299.372818
65,-270.216250,-296.755231
66,-270.216250,-296.886225
67,-270.216250,-296.839738
68,-270.216250,-296.613771
69,-270.216250,-295.833577
70,-270.216250,-296.252537
71,-270.216250,-295.201223
72,-270.216250,-298.217212
73,-270.216250,-295.663735
74,-270.216250,-296.351048
75,-270.216250,-297.516556
76,-270.216250,-296.307327
77,-270.216250,-297.433839
78,-270.216250,-293.298763
79,-270.216250,-293.530932
80,-270.216250,-294.864417
81,-270.216250,-295.505982
82,-270.216250,-293.635994
83,-270.216250,-294.536743
84,-270.216250,-296.173034
85,-270.216250,-296.426637
86,-270.216250,-295.424180
87,-270.216250,-296.480046
88,-270.216250,-294.833318
89,-270.216250,-296.674938
90,-270.216250,-295.665273
91,-270.216250,-296.768954
92,-270.216250,-293.484862
93,-270.216250,-294.973242
94,-270.216250,-299.076705
95,-270.216250,-298.246731
96,-270.216250,-295.364139
97,-270.216250,-297.604143
98,-270.216250,-298.630129
99,-270.216250,-298.161596
100,-270.216250,-299.216770
101,-270.216250,-297.005502
102,-270.216250,-294.301288
103,-270.216250,-297.983420
104,-270.216250,-297.297441
105,-270.216250,-41666950.392148
106,-270.216250,-297.578053
107,-270.216250,-296.525947
108,-270.216250,-296.318222
109,-270.216250,-297.480662
110,-270.216250,-299.621951
111,-270.216250,-299.062857
112,-270.216250,-294.063326
113,-270.216250,-294.299912
114,-270.216250,-296.318574
115,-270.216250,-295.034444
116,-270.216250,-293.486664
117,-270.216250,-294.427232
118,-270.216250,-294.956387
119,-270.216250,-297.544847
120,-270.216250,-297.269371
121,-270.216250,-298.122273
122,-270.216250,-298.232737
123,-270.216250,-294.500853
124,-270.216250,-296.271960
125,-270.216250,-296.810928
126,-270.216250,-295.796251
127,-270.216250,-297.016524
128,-270.216250,-294.092462
129,-270.216250,-295.118846
130,-270.216250,-296.272346
131,-270.216250,-293.778505
132,-270.216250,-295.221911
133,-270.216250,-297.772509
134,-270.216250,-295.292606
135,-270.216250,-296.387017
136,-270.216250,-298.050424
137,-270.216250,-296.811086
138,-270.216250,-294.302072
139,-270.216250,-294.675737
140,-270.216250,-296.744196
141,-270.216250,-292.997943
142,-270.216250,-295.111978
143,-270.216250,-295.754880
144,-270.216250,-296.466240
145,-270.216250,-295.239591
146,-270.216250,-295.847105
147,-270.216250,-294.532054
148,-270.216250,-298.537746
149,-270.216250,-295.701642
150,-270.216250,-296.486439
151,-270.216250,-298.363100
152,-270.216250,-294.859424
153,-270.216250,-297.867620
154,-270.216250,-297.739963
155,-270.216250,-300.549724
156,-270.216250,-297.458226
157,-270.216250,-297.169783
158,-270.216250,-295.582160
159,-270.216250,-292.935074
