gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,8,1000000000000.0,-111677671#0;-311298665;-5197062#4;-535519490#1;111677669#2;535519490#0;535519490#1;876057378#5,runs_J_k16_plain\both_seed8\g001_i000,runs_J_k16_plain\both_seed8\g001_i000\tripinfo.xml
1,1,12,1000000000000.0,-120682114#3;-25970859#1;-311298665;-535519490#1;-783907721#2;111677669#0;111677669#5;111681903#2;25970859#0;4935286#2;876343449#0;880137009#1,runs_J_k16_plain\both_seed8\g001_i001,runs_J_k16_plain\both_seed8\g001_i001\tripinfo.xml
1,2,13,1000000000000.0,-111681903#3;-24337240#7;-311298665;-498033359#3;-502325084#3;-7365262;111677669#4;311298662#0;4935286#2;5197062#4;782714966#0;835443464;880137009#0,runs_J_k16_plain\both_seed8\g001_i002,runs_J_k16_plain\both_seed8\g001_i002\tripinfo.xml
1,3,5,469.282,-120682114#1;-24337240#7;-782714971#1;24337240#3;4935286#2,runs_J_k16_plain\both_seed8\g001_i003,runs_J_k16_plain\both_seed8\g001_i003\tripinfo.xml
1,4,7,1000000000000.0,-120682114#3;-311298665;-782714966#1;131942152;26216779#0;4935286#2;880137009#1,runs_J_k16_plain\both_seed8\g001_i004,runs_J_k16_plain\both_seed8\g001_i004\tripinfo.xml
1,5,2,1000000000000.0,-311298665;28468730#1,runs_J_k16_plain\both_seed8\g001_i005,runs_J_k16_plain\both_seed8\g001_i005\tripinfo.xml
1,6,3,351.24266666666665,-311298662#0;4935286#2;835443464,runs_J_k16_plain\both_seed8\g001_i006,runs_J_k16_plain\both_seed8\g001_i006\tripinfo.xml
1,7,5,600.406,-498033359#2;-880140407;24337240#1;28468732#1;835445203,runs_J_k16_plain\both_seed8\g001_i007,runs_J_k16_plain\both_seed8\g001_i007\tripinfo.xml
1,8,8,1000000000000.0,-111677668#4;-24337240#7;-311298665;-535519490#1;-7365262;-783907721#0;111677669#1;24337240#2,runs_J_k16_plain\both_seed8\g001_i008,runs_J_k16_plain\both_seed8\g001_i008\tripinfo.xml
1,9,7,1000000000000.0,-311298665;-535519490#0;-880140407;205590836#2;4935286#1;4935286#2;4970256#7,runs_J_k16_plain\both_seed8\g001_i009,runs_J_k16_plain\both_seed8\g001_i009\tripinfo.xml
1,10,13,402.102,-311298665;-783907721#1;-876343449#1;111677669#1;24337240#4;25970859#0;28468730#1;4935286#2;4970256#6;4970256#8;498033359#3;535519490#0;835443464,runs_J_k16_plain\both_seed8\g001_i010,runs_J_k16_plain\both_seed8\g001_i010\tripinfo.xml
1,11,1,450.58133333333336,4935286#3,runs_J_k16_plain\both_seed8\g001_i011,runs_J_k16_plain\both_seed8\g001_i011\tripinfo.xml
1,12,15,697.6506666666667,-111677668#0;-111677668#4;-24337240#4;-311298665;-880137009#0;111677671#0;111681905#2;26216781#0;28468732#0;4935286#2;4935299#1;502325084#1;876343449#1;880137009#0;880140407,runs_J_k16_plain\both_seed8\g001_i012,runs_J_k16_plain\both_seed8\g001_i012\tripinfo.xml
1,13,8,632.8813333333334,-111681903#2;-311298685;-783907721#0;120682114#1;24337240#4;26216781#1;498033359#0;58621262#0,runs_J_k16_plain\both_seed8\g001_i013,runs_J_k16_plain\both_seed8\g001_i013\tripinfo.xml
1,14,9,648.494,-24337240#1;-498033359#0;-535519490#0;-535519490#1;-782714971#4;111677669#2;111677671#0;4935286#2;535519490#0,runs_J_k16_plain\both_seed8\g001_i014,runs_J_k16_plain\both_seed8\g001_i014\tripinfo.xml
1,15,13,1000000000000.0,-111677668#4;-111681903#3;-311298665;-498033359#3;-535519490#0;-535519490#1;-783907721#1;111677669#2;111677669#3;111681903#3;24337240#5;4935286#2;783907721#2,runs_J_k16_plain\both_seed8\g001_i015,runs_J_k16_plain\both_seed8\g001_i015\tripinfo.xml
1,16,16,1000000000000.0,-120682114#2;-24337240#6;-311298665;-782714966#0;-783907721#0;25970859#1;26216779#1;26216781#0;28468732#1;4935286#1;4935286#2;5197062#4;535519490#1;747448014;876057378#0;876343449#1,runs_J_k16_plain\both_seed8\g001_i016,runs_J_k16_plain\both_seed8\g001_i016\tripinfo.xml
1,17,7,1000000000000.0,-311298665;-498033359#0;-498033359#1;-880137009#1;111677669#5;4935286#2;876057378#1,runs_J_k16_plain\both_seed8\g001_i017,runs_J_k16_plain\both_seed8\g001_i017\tripinfo.xml
1,18,4,696.9286666666667,-111677671#0;-782714971#3;26216781#3;58621262#0,runs_J_k16_plain\both_seed8\g001_i018,runs_J_k16_plain\both_seed8\g001_i018\tripinfo.xml
1,19,3,605.2513333333334,111677669#0;4970256#5;7924772,runs_J_k16_plain\both_seed8\g001_i019,runs_J_k16_plain\both_seed8\g001_i019\tripinfo.xml
1,20,16,652.7213333333333,-111681903#3;-311298665;-535519490#1;-782714971#3;-876343449#2;111681903#3;26216781#3;311298658;311298662#1;37628709#1;4935286#2;5197062#4;535519490#0;782714971#0;782714971#3;876057378#3,runs_J_k16_plain\both_seed8\g001_i020,runs_J_k16_plain\both_seed8\g001_i020\tripinfo.xml
