gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,3,272.792,E16;E27;E37,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i000,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i000\tripinfo.xml
1,1,4,323.808,E21;E32;E35;E4,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i001,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i001\tripinfo.xml
1,2,1,307.786,E35,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i002,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i002\tripinfo.xml
1,3,1,306.479,E43,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i003,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i003\tripinfo.xml
1,4,0,315.812,,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i004,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i004\tripinfo.xml
1,5,0,315.812,,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i005,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i005\tripinfo.xml
1,6,1,297.692,E5,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i006,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i006\tripinfo.xml
1,7,4,304.417,E10;E15;E4;E5,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i007,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i007\tripinfo.xml
1,8,1,309.648,E45,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i008,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i008\tripinfo.xml
1,9,2,295.293,E1;E25,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i009,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i009\tripinfo.xml
1,10,1,291.641,E32,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i010,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i010\tripinfo.xml
1,11,3,310.904,E25;E27;E31,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i011,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i011\tripinfo.xml
1,12,3,278.261,E10;E27;E5,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i012,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i012\tripinfo.xml
1,13,3,291.406,E1;E30;E45,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i013,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i013\tripinfo.xml
1,14,1,295.318,E33,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i014,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i014\tripinfo.xml
1,15,2,305.943,E26;E37,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i015,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i015\tripinfo.xml
1,16,2,309.781,E26;E8,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i016,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i016\tripinfo.xml
1,17,2,303.944,E23;E3,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i017,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i017\tripinfo.xml
1,18,1,307.786,E35,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i018,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i018\tripinfo.xml
1,19,1,311.104,E34,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i019,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i019\tripinfo.xml
1,20,0,315.812,,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i020,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i020\tripinfo.xml
1,21,0,315.812,,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i021,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed5\g001_i021\tripinfo.xml
